layout_id,strategy,cases,median_delta_peak_pct,mean_delta_peak_pct,p10_delta_peak_pct,p90_delta_peak_pct,share_lower_peak,median_delta_cv_pct,median_delta_intercept_pctpt
deform_1387,five_point,27,-5.652895205922393,-3.414244651915336,-14.052004002868491,6.7303717456752405,0.5555555555555556,0.181282049859943,0.0238888888888899
deform_0893,staggered_levels:9:0.380:1,27,-6.736606709345681,-3.0409839147296056,-13.170989367156803,8.049529714794149,0.5555555555555556,-0.3862958492246225,-0.2316666666666633
deform_1822,five_point,27,-0.2767292801776886,-2.373042578075766,-13.848408719584484,10.860353160893297,0.5555555555555556,-0.0809087898542479,0.0033333333333329
deform_0276,staggered_levels:9:0.380:1,27,-0.6727101100838383,-0.3984350745631397,-9.52240821744471,7.3527917341594415,0.6666666666666666,0.9097155306920204,1.1694444444444452
