layout_id,role,family,description,heliostat_count,energy_ratio_proxy,delta_proxy_energy_pct,flux_risk_index_proxy,delta_proxy_flux_index_pct,min_neighbor_m,terrain_elevation_range_m,terrain_slope_p95_pct,x_span_p99_m,y_span_p99_m,ellipse_axis_ratio,layout_quality_score,sector_coverage_ratio,annular_coverage_ratio,is_publishable_geometry,params_json
hs_0026,candidate,slider-like approximation,Ringwise azimuthal sliding pressure baseline inspired by collision/shadow-projection layout design.,11915,0.9997743604112206,-0.02256395887794138,1.0013073539482173,0.1307353948217349,17.235727685430565,35.0992661604605,1.2656353851200846,3307.9120776318314,3317.3870872615967,1.002864347481856,0.9967151858179492,1.0,1.0,1,"{""az_amp"": 0.0017296784237778465, ""az_order"": 4.0, ""az_phase"": 2.672437008215202, ""radial_scale"": -0.009186238568141067, ""ring_amp"": 0.004165832564320756, ""ring_order"": 2.0, ""ring_phase"": -1.5960284408801142, ""slide_amp"": 0.016541681088344657, ""x_scale"": 1.010985117745561, ""y_scale"": 1.0079816463882463}"
hs_0027,candidate,slider-like approximation,Ringwise azimuthal sliding pressure baseline inspired by collision/shadow-projection layout design.,11915,0.9999285022500325,-0.007149774996750846,1.0026011728706745,0.26011728706745174,17.01822707172127,35.1948376717005,1.2671496389580121,3255.8336944580415,3343.632553266626,1.026966628841649,0.9843458326419103,1.0,1.0,1,"{""az_amp"": 0.007203341000678774, ""az_order"": 2.0, ""az_phase"": 2.291346792441412, ""radial_scale"": -0.0020990629663100433, ""ring_amp"": -0.004442738453040171, ""ring_order"": 2.0, ""ring_phase"": 2.1791784821964435, ""slide_amp"": -0.013476327490984756, ""x_scale"": 0.9865278719463356, ""y_scale"": 1.006987624866526}"
hs_0028,candidate,slider-like approximation,Ringwise azimuthal sliding pressure baseline inspired by collision/shadow-projection layout design.,11915,0.9995661910532089,-0.04338089467911255,0.9746110088489512,-2.5388991151048756,16.96788259310772,34.86532249522088,1.2654564230684433,3306.0330307802924,3300.024655983669,1.0018207060319166,0.991498610705602,1.0,1.0,1,"{""az_amp"": -0.0050156604005907575, ""az_order"": 2.0, ""az_phase"": -2.084371082036701, ""radial_scale"": -0.000562835368352745, ""ring_amp"": 0.005204103701474506, ""ring_order"": 5.0, ""ring_phase"": 2.069327599767023, ""slide_amp"": 0.010161835079157452, ""x_scale"": 1.0028844872172549, ""y_scale"": 0.9906388053106854}"
hs_0029,candidate,slider-like approximation,Ringwise azimuthal sliding pressure baseline inspired by collision/shadow-projection layout design.,11915,0.9996648156280343,-0.033518437196566886,0.9776659413449773,-2.2334058655022693,17.1139143096973,35.14629198231387,1.2653950493329864,3310.572940592035,3330.794707678996,1.0061082378941164,1.0,1.0,1.0,1,"{""az_amp"": 0.0007964083672263591, ""az_order"": 6.0, ""az_phase"": -2.974487328064077, ""radial_scale"": 0.004882697753695626, ""ring_amp"": 0.003211873052031867, ""ring_order"": 2.0, ""ring_phase"": 0.9221606813851321, ""slide_amp"": -0.019986628282043326, ""x_scale"": 0.9923678741641647, ""y_scale"": 0.9933376077556947}"
hs_0030,candidate,slider-like approximation,Ringwise azimuthal sliding pressure baseline inspired by collision/shadow-projection layout design.,11915,1.0001696615670261,0.01696615670261359,0.9859566045516075,-1.4043395448392504,16.78529610487567,34.42177784629098,1.2674388645714005,3244.226238786833,3267.4932923313036,1.0071718344628058,0.9808365162302711,1.0,1.0,1,"{""az_amp"": 0.0058969447147818035, ""az_order"": 2.0, ""az_phase"": 0.5150777370848632, ""radial_scale"": -0.006540271575462547, ""ring_amp"": 0.003780931498078673, ""ring_order"": 6.0, ""ring_phase"": -0.2715241963758003, ""slide_amp"": 0.017197246612257442, ""x_scale"": 0.9880079951770047, ""y_scale"": 0.986423713481464}"
hs_0031,candidate,slider-like approximation,Ringwise azimuthal sliding pressure baseline inspired by collision/shadow-projection layout design.,11915,0.9989857205006497,-0.10142794993502902,0.987275237479789,-1.2724762520211041,17.096027217235243,34.956492732571405,1.2662691860053148,3331.2195156904927,3305.983467404788,1.0076334466081027,0.9932889467974196,1.0,1.0,1,"{""az_amp"": 0.0009840665149389433, ""az_order"": 6.0, ""az_phase"": -2.303827011233914, ""radial_scale"": 0.010342480542484742, ""ring_amp"": 0.005754133546023853, ""ring_order"": 6.0, ""ring_phase"": 2.162212757357253, ""slide_amp"": -0.01569933479071403, ""x_scale"": 0.992009738686017, ""y_scale"": 0.9864373472265711}"
hs_0032,candidate,slider-like approximation,Ringwise azimuthal sliding pressure baseline inspired by collision/shadow-projection layout design.,11915,0.9986977092285415,-0.1302290771458492,0.9860213207780293,-1.3978679221970713,17.278137147135954,35.751365780649394,1.2664199726563163,3376.4309644217406,3375.607211860478,1.0002440309282337,1.0,1.0,1.0,1,"{""az_amp"": 0.0017429653309934956, ""az_order"": 2.0, ""az_phase"": 1.713815485072857, ""radial_scale"": 0.010976242003521102, ""ring_amp"": 0.006679940608086811, ""ring_order"": 6.0, ""ring_phase"": 0.7507611751643124, ""slide_amp"": 0.0063867225390543325, ""x_scale"": 1.0105370273588519, ""y_scale"": 1.0016247047738929}"
hs_0033,candidate,slider-like approximation,Ringwise azimuthal sliding pressure baseline inspired by collision/shadow-projection layout design.,11915,0.9996863011694652,-0.0313698830534781,0.9968501664863927,-0.3149833513607314,16.87494199624398,35.332265502050404,1.266331882299916,3286.1774289261457,3357.909034223534,1.0218282812930246,0.9935197436501146,1.0,1.0,1,"{""az_amp"": -0.0036770940617177512, ""az_order"": 2.0, ""az_phase"": 0.2584525565862772, ""radial_scale"": -0.009401010733872384, ""ring_amp"": 0.006467137564548483, ""ring_order"": 2.0, ""ring_phase"": 0.6886946700991396, ""slide_amp"": -0.005955911320847309, ""x_scale"": 0.9972267148457686, ""y_scale"": 1.0135845201757843}"
hs_0034,candidate,slider-like approximation,Ringwise azimuthal sliding pressure baseline inspired by collision/shadow-projection layout design.,11915,0.9998387431834139,-0.016125681658607505,0.9896137131674562,-1.0386286832543834,16.826259401985634,34.73955164339691,1.2663198312317512,3252.5888402602263,3295.1606148787687,1.0130885816527417,0.9833648062729693,1.0,1.0,1,"{""az_amp"": -7.657247925810396e-05, ""az_order"": 6.0, ""az_phase"": 1.4117953355537844, ""radial_scale"": -0.0003509372300489505, ""ring_amp"": -0.00556840545193542, ""ring_order"": 6.0, ""ring_phase"": 2.944047196140832, ""slide_amp"": 0.019083653887715442, ""x_scale"": 0.9893899498360028, ""y_scale"": 0.9865398680796222}"
hs_0035,candidate,slider-like approximation,Ringwise azimuthal sliding pressure baseline inspired by collision/shadow-projection layout design.,11915,0.9996362564101567,-0.03637435898432573,0.9880936618760595,-1.1906338123940485,17.19383879307475,35.143651278515335,1.2657602285465568,3317.602056583989,3327.373257818872,1.0029452601813684,0.9997155495321579,1.0,1.0,1,"{""az_amp"": -0.001429505273056302, ""az_order"": 2.0, ""az_phase"": -0.7899267371594699, ""radial_scale"": 0.011202272009110288, ""ring_amp"": 0.004843501838457354, ""ring_order"": 3.0, ""ring_phase"": -2.550354428471112, ""slide_amp"": -0.01664817867477245, ""x_scale"": 0.9892263960819816, ""y_scale"": 0.9873702032257122}"
