1337.781028137503,-882.0592099038043,-3.7527762239756157
1739.8458737324586,627.012801795821,-14.618192895586162
-110.24229495510944,-1482.6132231203271,9.702358550462804
1070.5466162698947,1661.6112436818921,-19.524898384059043
1640.1938410642229,948.0355076467297,-16.90945652854566
1197.2888669124914,307.618417993211,-8.971252703457367
1688.2405725352487,-256.112186078888,-7.494652044334089
1654.1832992682341,924.5638281379462,-16.83651636466311
1777.8156278436497,306.7810897045339,-11.539781804282939
588.6730519754151,-1372.438811209441,3.750356566379196
-140.66964836379003,-1480.1886919584763,9.693033430609603
-1685.0183391824874,869.8961393667922,0.48189708737368164
-1529.1561458655797,1163.2083699909515,-3.8955133844760894
560.3873180302093,-1383.5321800058243,4.010605938251501
1250.4628636047444,1140.7375388448443,-17.618945104651857
-1497.2646757517552,1209.0184458945157,-4.600283782992619
-1269.631823593277,-964.6903574866543,14.897441229409651
-171.04837805954566,-1477.1764747720806,9.68144797989271
-380.57103618464265,-1439.9036764378288,10.46556057233488
1691.9678082796163,-232.45846054075625,-7.628634478069671
-201.3642266980526,-1473.5763225830394,9.667601240703789
1088.2561094820012,-1102.8170876124395,-1.129596659044637
1373.4336749275715,-829.1160047230625,-4.093529500786644
-1782.5319916764342,216.23158933651007,6.192572357705558
-1672.6161817748655,890.7191910295975,0.28933171206290353
616.7187592302295,-1360.8021354315076,3.4898639114271646
-1128.2234098583851,1624.9736668656956,-9.071054541847388
-409.8488081700456,-1432.3240632768432,10.661621844680667
-231.60406281579503,-1469.3880611861646,9.651492543023778
-960.2628434350614,-1205.3065408130044,14.658226032677476
-1103.9119373366386,1640.7695012999475,-9.375488712550805
473.9451199115582,-1413.5354489410481,4.7909431119919645
-1643.597390329604,-431.75881723722813,11.981832506583487
1754.5820647230785,70.1657345338834,-10.269868209745482
1441.520524742355,1292.4904810196615,-19.001971125167984
-438.80438031383284,-1423.5210403008546,10.850499234340305
-1758.0300654467524,566.8498516019047,4.284962293616445
-1766.5833693590635,542.6167615900482,4.383654261835318
-1151.8576857737828,1609.1348886278283,-8.70649728590729
1562.7919700598984,-548.3032608647615,-6.803759301501032
-1500.9853681699356,-677.935654546738,12.546041293614962
-1480.6754393423512,1231.7597955260942,-4.950150700401537
1460.3674296976121,1272.1949704143922,-18.912768348609234
1625.8496293190724,971.3043748189199,-16.978107724138454
1110.665901272314,-1081.6265582505334,-1.3834817088234104
-1288.6955650452037,-939.8605972345421,14.757588160746081
