layout_id,layout_sha256,weather_file,weather_sha256,heliostat_count,reported_number_heliostats,aperture_area_m2_input,max_radius_m,x_span_p99_m,y_span_p99_m,convex_hull_area_m2,area_sf_output_m2,land_area_output_m2,base_land_area_output_m2,opteff_mean,opteff_min,opteff_max,opteff_p10,opteff_p90,flux_table_rows,flux_table_cols,flux_map_count,flux_peak_value,flux_mean_active,flux_peak_to_active_mean,flux_active_cv,note
baseline_full,f267f54661b9776e332606a1b612b4aa1c0699d9f77f38f9fdcfb7c6b0e4b561,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,1988.054150591477,3307.6116,3328.32,9705942.444128005,0.0,2398.388489873137,2398.388489873137,0.35728608332420614,0.15592700103087073,0.40581244772403935,0.3014526846623905,0.3985005525767791,2064,24,86,0.0032008260022848845,0.0023467338020220965,1.3639493322705998,0.09691736882280721,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
joint_g02_0333,3f25b15176fb7d169f770dab18b1652fd75f2c558423516aa10633a196b74c5c,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,1972.7130636443571,3282.40997712024,3237.6608431151208,9412906.493728831,0.0,2325.977793814887,2325.977793814887,0.3605554104209499,0.15396783969388128,0.410221483579302,0.3021775718986166,0.40290664474025695,2064,24,86,0.0032609610352665186,0.0023490074805780073,1.3882293105614598,0.09699012853482178,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
joint_g02_0303,a98f933d38905dcec0b1a2e910b3a077fc60eb6dcbdb386969ef4cbff6107f98,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,1966.7461188658651,3193.0105703462787,3229.735547341357,9166081.581677632,0.0,2264.9860834715105,2264.9860834715105,0.3631596697011299,0.1516310267342243,0.4140281288463383,0.3026012790800035,0.4065915251625838,2064,24,86,0.003283187048509717,0.002350612162869076,1.3967370289203185,0.09673991976785012,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
joint_g04_0478,5b71c11cb5c599a2f072e683cc1c64d87da8f8c5027ed4b8200f2331ab1c5f84,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,2000.8533026931832,3405.5419124277314,3299.820625849487,9917551.160370585,0.0,2450.6780961645436,2450.6780961645436,0.3548141011438901,0.15742007529902993,0.40216470911247854,0.30096331747453253,0.3949736068166314,2064,24,86,0.0032321964390575886,0.0023461138534683307,1.3776809826510914,0.0976620036902826,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
joint_g00_0097,6ee7e87f159e92586da8f0ad1eced05e75d0bf3b012a089387708e2be38b318d,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,1928.412526073733,3208.383252,3228.4704,9132321.245680027,0.0,2256.6437301216333,2256.6437301216333,0.3635762437122621,0.15060997971480672,0.41464479221194317,0.30372237227468446,0.4071500507085327,2064,24,86,0.003272871021181345,0.0023506476862177584,1.3923273318969647,0.09749056575240625,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
joint_g01_0254,e4df82bfecf519e3898178134714769d74293c39f9917ad8691011ede61565aa,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,2052.7585630059384,3354.7219775833873,3406.3988055194004,10063962.995906502,0.0,2486.8572165492974,2486.8572165492974,0.35351835329230774,0.1588979067628144,0.40069365444174226,0.2997719456001598,0.3934647955310636,2064,24,86,0.0031594254542142153,0.0023443792807101233,1.3476596897995152,0.09587704917324627,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
joint_g04_0444,b82c47d4aa2b65dfacc2f25b2cf8fa06da2ed8a59b15c3bb2a5546dc8c357789,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,2040.3710398380485,3472.2425555159325,3356.881238233753,10280940.964135569,0.0,2540.4735929139674,2540.4735929139674,0.35095190840750484,0.16035824318500683,0.3969318072942467,0.29925815034473563,0.3898229033199896,2064,24,86,0.003189006820321083,0.0023437939792748893,1.3606173787116227,0.09720889519792603,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
joint_g03_0355,fe123bc6f7c2c95b48debe8a6d1f8bed31a7d687ff52b4ee33efadb322a25838,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,2003.5405066328485,3404.3580143706004,3311.8152094870593,9950669.386915337,0.0,2458.8617807850765,2458.8617807850765,0.35442904089688704,0.15771076020969668,0.4016319588183488,0.3007792838335547,0.3944560989599598,2064,24,86,0.0032285917550325394,0.002345983688651469,1.376220887916069,0.0978493901016837,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
