radius_inner_m,radius_outer_m,radius_mid_m,heliostat_count,count_density_per_m2,count_share,baseline_density_per_m2,baseline_count_share,layout_id,label,delta_density_pct,delta_count_share_pctpt
1600.3818463617213,1714.6948353875584,1657.5383408746397,479,0.000402343029232551,0.040201426772975245,0.0004561007617396142,0.04557280738564834,deform_0276,L_opt,-11.786372007366483,-0.5371380612673095
1714.6948353875584,1829.0078244133956,1771.8513299004771,343,0.0002695202445805228,0.028787242971044902,0.0003268816960510131,0.034913973982375154,deform_0276,L_opt,-17.548076923076927,-0.6126731011330253
1829.0078244133956,1943.3208134392328,1886.164318926314,172,0.00012696191749300709,0.01443558539655896,0.00032700075261280317,0.03718002517834662,deform_0276,L_opt,-61.17381489841987,-2.274443978178766
1943.3208134392328,2057.63380246507,2000.4773079521515,0,0.0,0.0,5.706959281330191e-05,0.006882081409987411,deform_0276,L_opt,-100.0,-0.6882081409987412
0.0,114.31298902583723,57.15649451291861,0,0.0,0.0,0.0,0.0,deform_0893,L_nom,,0.0
114.31298902583723,228.62597805167445,171.46948353875584,286,0.0023222220490290717,0.02400335711288292,0.0023222220490290717,0.02400335711288292,deform_0893,L_nom,0.0,0.0
228.62597805167445,342.9389670775117,285.78247256459304,528,0.0025723075004629712,0.044313890054553086,0.0025723075004629712,0.044313890054553086,deform_0893,L_nom,0.0,0.0
342.9389670775117,457.2519561033489,400.0954615904303,767,0.0026690474199879584,0.0643726395300042,0.0027247250715131312,0.06571548468317247,deform_0893,L_nom,-2.043422733077917,-0.1342845153168265
457.2519561033489,571.5649451291861,514.4084506162675,853,0.0023086892865055936,0.07159043222828368,0.0022653844464304595,0.0702475870751154,deform_0893,L_nom,1.9115890083631963,0.1342845153168279
571.5649451291861,685.8779341550234,628.7214396421048,930,0.002059440405845869,0.078052874527906,0.0018468530091133922,0.06999580360889635,deform_0893,L_nom,11.510791366906481,0.8057070919009659
685.8779341550234,800.1909231808606,743.0344286679419,906,0.0016976330094838656,0.0760386067981536,0.0018775146528728845,0.08409567771716324,deform_0893,L_nom,-9.580838323353296,-0.8057070919009646
800.1909231808606,914.5039122066978,857.3474176937792,923,0.0014988887771005832,0.07746537977339488,0.0014988887771005832,0.07746537977339488,deform_0893,L_nom,0.0,0.0
914.5039122066978,1028.816901232535,971.6604067196164,951,0.0013626695816289479,0.07981535879143936,0.0013010557099044002,0.07620646244229962,deform_0893,L_nom,4.735682819383265,0.3608896349139745
1028.816901232535,1143.1298902583721,1085.9733957454537,894,0.0011461537606727965,0.07503147293327739,0.001164102477282885,0.07620646244229962,deform_0893,L_nom,-1.5418502202643223,-0.11749895090222284
1143.1298902583721,1257.4428792842095,1200.2863847712908,838,0.0009720389995436353,0.07033151489718842,0.0007899266810133839,0.05715484683172472,deform_0893,L_nom,23.054331864904547,1.31766680654637
1257.4428792842095,1371.7558683100467,1314.599373797128,1023,0.0010834447352493497,0.0858581619806966,0.0013344480610109292,0.10574905581200168,deform_0893,L_nom,-18.809523809523803,-1.9890893831305088
1371.7558683100467,1486.0688573358839,1428.9123628229654,937,0.0009129742908840173,0.07864036928241712,0.0009207691620975414,0.07931179185900127,deform_0893,L_nom,-0.8465608465608466,-0.06714225765841464
1486.0688573358839,1600.3818463617213,1543.2253518488026,725,0.0006540835219681717,0.060847671002937476,0.0004835707141723311,0.044985312631137225,deform_0893,L_nom,35.26119402985074,1.5862358371800251
1600.3818463617213,1714.6948353875584,1657.5383408746397,508,0.000426702001774814,0.04263533361309274,0.0004561007617396142,0.04557280738564834,deform_0893,L_nom,-6.445672191528542,-0.2937473772555599
1714.6948353875584,1829.0078244133956,1771.8513299004771,491,0.00038581469413713325,0.04120856063785145,0.0003268816960510131,0.034913973982375154,deform_0893,L_nom,18.02884615384615,0.6294586655476296
1829.0078244133956,1943.3208134392328,1886.164318926314,254,0.00018749027350711513,0.02131766680654637,0.00032700075261280317,0.03718002517834662,deform_0893,L_nom,-42.66365688487585,-1.5862358371800251
1943.3208134392328,2057.63380246507,2000.4773079521515,101,7.02930350505304e-05,0.008476710029374737,5.706959281330191e-05,0.006882081409987411,deform_0893,L_nom,23.17073170731707,0.1594628619387326
0.0,114.31298902583723,57.15649451291861,0,0.0,0.0,0.0,0.0,deform_1387,L_rob,,0.0
114.31298902583723,228.62597805167445,171.46948353875584,286,0.0023222220490290717,0.02400335711288292,0.0023222220490290717,0.02400335711288292,deform_1387,L_rob,0.0,0.0
228.62597805167445,342.9389670775117,285.78247256459304,535,0.0026064100620221396,0.04490138480906421,0.0025723075004629712,0.044313890054553086,deform_1387,L_rob,1.3257575757575826,0.058749475451112115
342.9389670775117,457.2519561033489,400.0954615904303,775,0.002696886245750545,0.06504406210658834,0.0027247250715131312,0.06571548468317247,deform_1387,L_rob,-1.0217113665389586,-0.06714225765841325
457.2519561033489,571.5649451291861,514.4084506162675,895,0.002422364491702821,0.07511540075535039,0.0022653844464304595,0.0702475870751154,deform_1387,L_rob,6.929510155316604,0.4867813680234992
571.5649451291861,685.8779341550234,628.7214396421048,926,0.0020505825976486823,0.07771716323961393,0.0018468530091133922,0.06999580360889635,deform_1387,L_rob,11.031175059952028,0.7721359630717586
685.8779341550234,800.1909231808606,743.0344286679419,925,0.0017332345847379423,0.07763323541754091,0.0018775146528728845,0.08409567771716324,deform_1387,L_rob,-7.684630738522955,-0.6462442299622326
800.1909231808606,914.5039122066978,857.3474176937792,907,0.0014729058730555025,0.07612253462022661,0.0014988887771005832,0.07746537977339488,deform_1387,L_rob,-1.733477789815828,-0.1342845153168265
914.5039122066978,1028.816901232535,971.6604067196164,1002,0.001435746499255737,0.08409567771716324,0.0013010557099044002,0.07620646244229962,deform_1387,L_rob,10.352422907488997,0.7889215274863624
1028.816901232535,1143.1298902583721,1085.9733957454537,886,0.0011358973511813174,0.07436005035669324,0.001164102477282885,0.07620646244229962,deform_1387,L_rob,-2.4229074889867817,-0.18464120856063748
1143.1298902583721,1257.4428792842095,1200.2863847712908,844,0.000978998705984282,0.07083508182962651,0.0007899266810133839,0.05715484683172472,deform_1387,L_rob,23.93538913362702,1.3680234997901795
1257.4428792842095,1371.7558683100467,1314.599373797128,1022,0.0010823856494866426,0.08577423415862358,0.0013344480610109292,0.10574905581200168,deform_1387,L_rob,-18.88888888888889,-1.9974821653378105
1371.7558683100467,1486.0688573358839,1428.9123628229654,888,0.0008652307047011818,0.07452790600083928,0.0009207691620975414,0.07931179185900127,deform_1387,L_rob,-6.031746031746033,-0.47838858581619875
1486.0688573358839,1600.3818463617213,1543.2253518488026,660,0.0005954415510330942,0.055392362568191356,0.0004835707141723311,0.044985312631137225,deform_1387,L_rob,23.134328358208943,1.040704993705413
1600.3818463617213,1714.6948353875584,1657.5383408746397,501,0.00042082224978185395,0.04204783885858162,0.0004561007617396142,0.04557280738564834,deform_1387,L_rob,-7.734806629834257,-0.35249685270667197
1714.6948353875584,1829.0078244133956,1771.8513299004771,478,0.0003755996411355391,0.040117498950902226,0.0003268816960510131,0.034913973982375154,deform_1387,L_rob,14.903846153846152,0.5203524968527072
1829.0078244133956,1943.3208134392328,1886.164318926314,356,0.0002627816431832007,0.029878304657994126,0.00032700075261280317,0.03718002517834662,deform_1387,L_rob,-19.638826185101586,-0.7301720520352495
1943.3208134392328,2057.63380246507,2000.4773079521515,29,2.0183148677875065e-05,0.002433906840117499,5.706959281330191e-05,0.006882081409987411,deform_1387,L_rob,-64.63414634146342,-0.44481745698699127
0.0,114.31298902583723,57.15649451291861,0,0.0,0.0,0.0,0.0,ctrl_radial_expand_015,C_rad+,,0.0
114.31298902583723,228.62597805167445,171.46948353875584,286,0.0023222220490290717,0.02400335711288292,0.0023222220490290717,0.02400335711288292,ctrl_radial_expand_015,C_rad+,0.0,0.0
228.62597805167445,342.9389670775117,285.78247256459304,441,0.0021484613782275955,0.037012169534200584,0.0025723075004629712,0.044313890054553086,ctrl_radial_expand_015,C_rad+,-16.477272727272723,-0.7301720520352502
342.9389670775117,457.2519561033489,400.0954615904303,783,0.0027247250715131312,0.06571548468317247,0.0027247250715131312,0.06571548468317247,ctrl_radial_expand_015,C_rad+,0.0,0.0
