layout_id,strategy,layout_sha256,sample_sha256,full_heliostat_count,sampled_heliostat_count,ray_count_requested,raydata_rows,sun_day,sun_hour,sun_x,sun_y,sun_z,elapsed_s,receiver_absorbed_unique_rays,receiver_intercept_per_requested_ray,peak_flux_w_m2,mean_active_flux_w_m2,peak_to_active_mean,active_flux_cv,total_receiver_power_proxy_w,condition_id,baseline_peak_to_active_mean,baseline_active_flux_cv,baseline_receiver_intercept_per_requested_ray,baseline_total_receiver_power_proxy_w,delta_peak_to_active_mean_pct_vs_baseline_same_strategy,delta_active_cv_pct_vs_baseline_same_strategy,delta_receiver_intercept_pctpt_vs_baseline_same_strategy,matrix
baseline_full,staggered_levels:9:0.380:6,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,0170b6df490ed6ab7769ceb5e4e1976d37e083d2159535fcb7a1aef80538c86a,11915,6000,60000,116546,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.789987802505493,39595.0,0.6599166666666667,2204967.1301119537,818481.4841511191,2.693973135383528,0.2690713290906732,8730567351.67828,d80_h12,2.693973135383528,0.2690713290906732,0.6599166666666667,8730567351.67828,0.0,0.0,0.0,V8
baseline_full,staggered_levels:9:0.380:7,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,0170b6df490ed6ab7769ceb5e4e1976d37e083d2159535fcb7a1aef80538c86a,11915,6000,60000,116512,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,7.846062660217285,39816.0,0.6636,1979520.8304793288,817863.7276057473,2.420355327744234,0.2674753274223628,8757400154.040554,d80_h12,2.420355327744234,0.2674753274223628,0.6636,8757400154.040554,0.0,0.0,0.0,V8
baseline_full,staggered_levels:9:0.380:8,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,0170b6df490ed6ab7769ceb5e4e1976d37e083d2159535fcb7a1aef80538c86a,11915,6000,60000,116553,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.038721323013306,39729.0,0.66215,2203527.8002442983,820835.6244171754,2.684493380521693,0.2664030442191213,8754395597.590574,d80_h12,2.684493380521693,0.2664030442191213,0.66215,8754395597.590574,0.0,0.0,0.0,V8
deform_0276,visible_equator,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,1fa639438a4e3a83b8c49ea1fe56a667fb740fcf2fef83bc1b41402e8d7eec96,11915,6000,60000,116539,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,5.45488715171814,44192.0,0.7365333333333334,2881814.994629304,894102.6103134048,3.223136764603737,0.3109346777290973,9796397557.127552,d80_h12,2.7722226126062823,0.3042269535641097,0.7257333333333333,9677464961.199863,16.26543806211621,2.2048421700985252,1.0800000000000032,V8
deform_0276,five_point,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,1fa639438a4e3a83b8c49ea1fe56a667fb740fcf2fef83bc1b41402e8d7eec96,11915,6000,60000,116558,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,7.077750444412232,39908.0,0.6651333333333334,2426811.146947273,815741.4369712769,2.9749759384023102,0.2680870766964159,8804470841.124708,d80_h12,2.70748238251268,0.2616688196531572,0.6539166666666667,8686408580.984444,9.879789342946076,2.4528169048823365,1.1216666666666653,V8
deform_0276,staggered_levels:9:0.380:0,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,1fa639438a4e3a83b8c49ea1fe56a667fb740fcf2fef83bc1b41402e8d7eec96,11915,6000,60000,116572,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.090485572814941,40704.0,0.6784,2431315.7068029,827600.1947619228,2.937790157845868,0.2720125254736568,8996752229.973206,d80_h12,2.9623886073737555,0.2701797135001646,0.6652833333333333,8868474022.236965,-0.8303586324447394,0.6783677241152485,1.3116666666666663,V8
deform_0276,staggered_levels:9:0.380:1,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,1fa639438a4e3a83b8c49ea1fe56a667fb740fcf2fef83bc1b41402e8d7eec96,11915,6000,60000,116550,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.102813482284546,40626.0,0.6771,2653087.569205437,821897.7396152038,3.228002026684682,0.2730327199631871,8982027965.545008,d80_h12,2.6783517835178348,0.2655062721083006,0.6624666666666666,8817670746.43283,20.52195856232592,2.8347533167941465,1.4633333333333387,V8
deform_0276,staggered_levels:9:0.380:2,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,1fa639438a4e3a83b8c49ea1fe56a667fb740fcf2fef83bc1b41402e8d7eec96,11915,6000,60000,116657,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.58064603805542,40485.0,0.67475,2226764.860744406,831956.8049904209,2.676539031097948,0.2685549613333617,9015057538.723724,d80_h12,2.6926975452822703,0.26366619240674,0.6616833333333333,8848179890.334167,-0.6000864899450955,1.8541508420162336,1.306666666666667,V8
deform_0276,staggered_levels:9:0.380:3,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,1fa639438a4e3a83b8c49ea1fe56a667fb740fcf2fef83bc1b41402e8d7eec96,11915,6000,60000,116562,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.610386848449707,40492.0,0.6748666666666666,1989611.942733111,827228.9431045905,2.405152720196294,0.2723183620176047,8951485198.349903,d80_h12,2.4286089583606985,0.2664229937981943,0.6620833333333334,8836072191.672565,-0.9658301754860292,2.2127850660952775,1.2783333333333258,V8
deform_0276,staggered_levels:9:0.380:4,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,1fa639438a4e3a83b8c49ea1fe56a667fb740fcf2fef83bc1b41402e8d7eec96,11915,6000,60000,116573,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.527750730514526,40520.0,0.6753333333333333,2442126.1942138686,828293.8710846847,2.948381340810604,0.2728349453753339,8995904853.595087,d80_h12,2.6909676857416605,0.2637545966800009,0.6646,8819179797.922855,9.56583969524694,3.442726234777141,1.0733333333333372,V8
deform_0276,staggered_levels:9:0.380:5,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,1fa639438a4e3a83b8c49ea1fe56a667fb740fcf2fef83bc1b41402e8d7eec96,11915,6000,60000,116560,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.053872108459473,40482.0,0.6747,2211632.9990663407,831096.357845072,2.661102985459864,0.2686202875192072,8953132706.820362,d80_h12,2.6852181656277825,0.2648883603756209,0.6588166666666667,8714431941.97778,-0.8980715413222498,1.4088679239413446,1.588333333333325,V8
deform_0276,staggered_levels:9:0.380:6,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,1fa639438a4e3a83b8c49ea1fe56a667fb740fcf2fef83bc1b41402e8d7eec96,11915,6000,60000,116515,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,5.917855978012085,40581.0,0.67635,2442932.2283843304,832244.5124931239,2.935353963543874,0.2728323893528143,9012421160.005863,d80_h12,2.693973135383528,0.2690713290906732,0.6599166666666667,8730567351.67828,8.960031003649254,1.3977930219661736,1.64333333333333,V8
deform_0276,staggered_levels:9:0.380:7,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,1fa639438a4e3a83b8c49ea1fe56a667fb740fcf2fef83bc1b41402e8d7eec96,11915,6000,60000,116555,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.349109888076782,40551.0,0.67585,2433949.727071587,829623.2302501145,2.9338013188683263,0.2656501042577642,8972645034.770903,d80_h12,2.420355327744234,0.2674753274223628,0.6636,8757400154.040554,21.213661698285563,-0.6823893561279545,1.2249999999999983,V8
deform_0276,staggered_levels:9:0.380:8,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,1fa639438a4e3a83b8c49ea1fe56a667fb740fcf2fef83bc1b41402e8d7eec96,11915,6000,60000,116631,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.365705728530884,40721.0,0.6786833333333333,2652678.6294708904,827923.9225904174,3.2040125391849537,0.2694269959429174,9001643872.55701,d80_h12,2.684493380521693,0.2664030442191213,0.66215,8754395597.590574,19.35259600313484,1.1351040423204954,1.6533333333333289,V8
deform_0893,visible_equator,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,cdf3bb669e2e4d63a737e22b76de411fc1f23c07b38af52689baf66bf7994a59,11915,6000,60000,116467,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,5.53038501739502,43310.0,0.7218333333333333,2645692.506918692,875403.7351257598,3.022254076330407,0.3048506760674338,9548745206.22071,d80_h12,2.7722226126062823,0.3042269535641097,0.7257333333333333,9677464961.199863,9.019169766062175,0.2050188177007336,-0.3900000000000014,V8
deform_0893,five_point,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,cdf3bb669e2e4d63a737e22b76de411fc1f23c07b38af52689baf66bf7994a59,11915,6000,60000,116662,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,5.591204881668091,39139.0,0.6523166666666667,2420061.2678269087,811208.836901624,2.9832777427206354,0.2563387468947847,8610797996.497942,d80_h12,2.70748238251268,0.2616688196531572,0.6539166666666667,8686408580.984444,10.186413842959285,-2.036953720904738,-0.1600000000000045,V8
deform_0893,staggered_levels:9:0.380:0,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,cdf3bb669e2e4d63a737e22b76de411fc1f23c07b38af52689baf66bf7994a59,11915,6000,60000,116583,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,5.959973573684692,39623.0,0.6603833333333333,2413732.666786654,821821.5825059758,2.937051932155971,0.2713755795471186,8694484496.007965,d80_h12,2.9623886073737555,0.2701797135001646,0.6652833333333333,8868474022.236965,-0.8552785800863008,0.4426187412302728,-0.4900000000000015,V8
deform_0893,staggered_levels:9:0.380:1,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,cdf3bb669e2e4d63a737e22b76de411fc1f23c07b38af52689baf66bf7994a59,11915,6000,60000,116627,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.684553623199463,39631.0,0.6605166666666666,2213973.975642407,821156.5698629582,2.696165453577135,0.2646547942714126,8774200262.868423,d80_h12,2.6783517835178348,0.2655062721083006,0.6624666666666666,8817670746.43283,0.6650982208133723,-0.3206997070640475,-0.1950000000000007,V8
deform_0893,staggered_levels:9:0.380:2,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,cdf3bb669e2e4d63a737e22b76de411fc1f23c07b38af52689baf66bf7994a59,11915,6000,60000,116449,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.560712099075317,39745.0,0.6624166666666667,2419919.905254652,823812.6270745819,2.9374639641637468,0.2721306364254953,8743610603.122375,d80_h12,2.6926975452822703,0.26366619240674,0.6616833333333333,8848179890.334167,9.090007873714535,3.210287955953703,0.0733333333333363,V8
deform_0893,staggered_levels:9:0.380:3,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,cdf3bb669e2e4d63a737e22b76de411fc1f23c07b38af52689baf66bf7994a59,11915,6000,60000,116589,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,7.234986066818237,39685.0,0.6614166666666667,2436923.317944746,824511.9378259067,2.9555949479282075,0.2663000365998044,8791754715.694294,d80_h12,2.4286089583606985,0.2664229937981943,0.6620833333333334,8836072191.672565,21.69908777423034,-0.0461511210564018,-0.0666666666666704,V8
deform_0893,staggered_levels:9:0.380:4,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,cdf3bb669e2e4d63a737e22b76de411fc1f23c07b38af52689baf66bf7994a59,11915,6000,60000,116625,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.794664144515991,39567.0,0.65945,1987632.108181216,824328.4703836888,2.411213708603392,0.2667860524328926,8738293291.600685,d80_h12,2.6909676857416605,0.2637545966800009,0.6646,8819179797.922855,-10.396036289122703,1.1493470790841267,-0.5149999999999988,V8
deform_0893,staggered_levels:9:0.380:5,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,cdf3bb669e2e4d63a737e22b76de411fc1f23c07b38af52689baf66bf7994a59,11915,6000,60000,116606,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.2530272006988525,39357.0,0.65595,2222365.6429422293,824158.0229017484,2.696528555431132,0.2675250412842665,8746564460.92773,d80_h12,2.6852181656277825,0.2648883603756209,0.6588166666666667,8714431941.97778,0.4212093433646666,0.9953932686610693,-0.2866666666666684,V8
deform_0893,staggered_levels:9:0.380:6,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,cdf3bb669e2e4d63a737e22b76de411fc1f23c07b38af52689baf66bf7994a59,11915,6000,60000,116548,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,5.65856146812439,39616.0,0.6602666666666667,2218379.632318472,824072.655088934,2.691970930741616,0.2653314991919277,8788332751.39286,d80_h12,2.693973135383528,0.2690713290906732,0.6599166666666667,8730567351.67828,-0.0743216261370355,-1.389902785772179,0.0349999999999961,V8
deform_0893,staggered_levels:9:0.380:7,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,cdf3bb669e2e4d63a737e22b76de411fc1f23c07b38af52689baf66bf7994a59,11915,6000,60000,116536,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,7.396049499511719,39521.0,0.6586833333333333,2211361.0443194346,820929.4273589435,2.693728560119624,0.2635962401197257,8739519983.254833,d80_h12,2.420355327744234,0.2674753274223628,0.6636,8757400154.040554,11.29475615591425,-1.4502598576173449,-0.491666666666668,V8
deform_0893,staggered_levels:9:0.380:8,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,cdf3bb669e2e4d63a737e22b76de411fc1f23c07b38af52689baf66bf7994a59,11915,6000,60000,116502,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.467211008071899,39736.0,0.6622666666666667,2209311.423842869,823648.7121006323,2.6823467230443976,0.2668148319194314,8778919873.782024,d80_h12,2.684493380521693,0.2664030442191213,0.66215,8754395597.590574,-0.0799650873744492,0.1545731962324656,0.0116666666666653,V8
deform_1387,visible_equator,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,8a8402fa974101a2c819e70a931a8f2ea895c0b6275435b7bdcbc2124f904050,11915,6000,60000,116548,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,5.756004571914673,43233.0,0.72055,2423581.3428198323,875432.3986828257,2.768439169565062,0.3073526120007515,9525335654.0118,d80_h12,2.7722226126062823,0.3042269535641097,0.7257333333333333,9677464961.199863,-0.1364768840718565,1.027410096319123,-0.5183333333333318,V8
deform_1387,five_point,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,8a8402fa974101a2c819e70a931a8f2ea895c0b6275435b7bdcbc2124f904050,11915,6000,60000,116535,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.47353720664978,38699.0,0.6449833333333334,2221062.799590009,818773.6183957383,2.7126702054004155,0.2611557443251547,8595290928.133375,d80_h12,2.70748238251268,0.2616688196531572,0.6539166666666667,8686408580.984444,0.191610587062103,-0.1960781298599393,-0.8933333333333349,V8
deform_1387,staggered_levels:9:0.380:0,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,8a8402fa974101a2c819e70a931a8f2ea895c0b6275435b7bdcbc2124f904050,11915,6000,60000,116630,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.40533185005188,39581.0,0.6596833333333333,2223698.48297083,828157.3458863511,2.685115931189229,0.270961715055409,8801620965.446842,d80_h12,2.9623886073737555,0.2701797135001646,0.6652833333333333,8868474022.236965,-9.359767165400251,0.289437554401695,-0.5600000000000049,V8
deform_1387,staggered_levels:9:0.380:1,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,8a8402fa974101a2c819e70a931a8f2ea895c0b6275435b7bdcbc2124f904050,11915,6000,60000,116637,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,7.176751375198364,39724.0,0.6620666666666667,2009628.168417769,830823.3919280263,2.4188391756209264,0.2671971333951692,8870052151.358606,d80_h12,2.6783517835178348,0.2655062721083006,0.6624666666666666,8817670746.43283,-9.689265222511436,0.6368441971039095,-0.0399999999999955,V8
deform_1387,staggered_levels:9:0.380:2,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,8a8402fa974101a2c819e70a931a8f2ea895c0b6275435b7bdcbc2124f904050,11915,6000,60000,116640,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,7.146085739135742,39522.0,0.6587,2214444.455264094,823464.5152960744,2.6891801821817376,0.2656946345849802,8751927376.09475,d80_h12,2.6926975452822703,0.26366619240674,0.6616833333333333,8848179890.334167,-0.1306260001868879,0.7693220582148352,-0.2983333333333338,V8
deform_1387,staggered_levels:9:0.380:3,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,8a8402fa974101a2c819e70a931a8f2ea895c0b6275435b7bdcbc2124f904050,11915,6000,60000,116589,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.565297365188599,39786.0,0.6631,2231937.759416453,835873.1968150773,2.6701870187018706,0.2734667370475132,8879987569.6143,d80_h12,2.4286089583606985,0.2664229937981943,0.6620833333333334,8836072191.672565,9.947178178253791,2.6438195701134823,0.1016666666666665,V8
deform_1387,staggered_levels:9:0.380:4,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,8a8402fa974101a2c819e70a931a8f2ea895c0b6275435b7bdcbc2124f904050,11915,6000,60000,116539,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.380295991897583,39635.0,0.6605833333333333,2213360.942639156,823792.8413952629,2.686793124944341,0.2617177101990133,8772656096.150295,d80_h12,2.6909676857416605,0.2637545966800009,0.6646,8819179797.922855,-0.1551323272828167,-0.7722657753179719,-0.4016666666666668,V8
deform_1387,staggered_levels:9:0.380:5,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,8a8402fa974101a2c819e70a931a8f2ea895c0b6275435b7bdcbc2124f904050,11915,6000,60000,116618,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.357255220413208,39648.0,0.6608,2445108.802567699,827212.8009882059,2.9558401413115467,0.270426227584097,8813061254.92765,d80_h12,2.6852181656277825,0.2648883603756209,0.6588166666666667,8714431941.97778,10.078211861809558,2.090641959738514,0.1983333333333337,V8
deform_1387,staggered_levels:9:0.380:6,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,8a8402fa974101a2c819e70a931a8f2ea895c0b6275435b7bdcbc2124f904050,11915,6000,60000,116646,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.485337257385254,39639.0,0.66065,2222158.5030868794,826529.2306265075,2.688541942312781,0.2689054551808684,8808414090.386082,d80_h12,2.693973135383528,0.2690713290906732,0.6599166666666667,8730567351.67828,-0.2016053166756586,-0.0616468169854427,0.0733333333333252,V8
deform_1387,staggered_levels:9:0.380:7,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,8a8402fa974101a2c819e70a931a8f2ea895c0b6275435b7bdcbc2124f904050,11915,6000,60000,116601,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.567641973495483,39643.0,0.6607166666666666,2227306.2924574544,833093.2794720598,2.673537702607471,0.2706546406577171,8829710335.189085,d80_h12,2.420355327744234,0.2674753274223628,0.6636,8757400154.040554,10.46054568769465,1.1886379450370554,-0.2883333333333349,V8
deform_1387,staggered_levels:9:0.380:8,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,8a8402fa974101a2c819e70a931a8f2ea895c0b6275435b7bdcbc2124f904050,11915,6000,60000,116605,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.314303398132324,39808.0,0.6634666666666666,2216976.781555773,825623.9597803691,2.6852137165999026,0.2687118561279361,8825341172.017223,d80_h12,2.684493380521693,0.2664030442191213,0.66215,8754395597.590574,0.0268332223665066,0.8666612333888076,0.1316666666666632,V8
deform_1822,visible_equator,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,4cddf58d3dfdf5b537084546232afe6578d4a9aa9c65fcfc52585df97181faf2,11915,6000,60000,116536,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.199485778808594,43231.0,0.7205166666666667,2444634.1937581617,877523.0299016958,2.7858347991528167,0.3018248662621825,9607634620.941734,d80_h12,2.7722226126062823,0.3042269535641097,0.7257333333333333,9677464961.199863,0.4910206880441327,-0.7895708364383996,-0.5216666666666647,V8
deform_1822,five_point,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,4cddf58d3dfdf5b537084546232afe6578d4a9aa9c65fcfc52585df97181faf2,11915,6000,60000,116563,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,7.139751434326172,39172.0,0.6528666666666667,2205755.2785064857,813588.5997215742,2.7111432968226667,0.2620159106593276,8640384576.965605,d80_h12,2.70748238251268,0.2616688196531572,0.6539166666666667,8686408580.984444,0.1352147047615991,0.1326451529954884,-0.1049999999999995,V8
deform_1822,staggered_levels:9:0.380:0,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,4cddf58d3dfdf5b537084546232afe6578d4a9aa9c65fcfc52585df97181faf2,11915,6000,60000,116595,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.443823337554932,39997.0,0.6666166666666666,2665976.06497146,824511.0447970766,3.233402489626556,0.2670246439050967,8885920389.221958,d80_h12,2.9623886073737555,0.2701797135001646,0.6652833333333333,8868474022.236965,9.148491915551292,-1.1677670222512735,0.1333333333333297,V8
deform_1822,staggered_levels:9:0.380:1,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,4cddf58d3dfdf5b537084546232afe6578d4a9aa9c65fcfc52585df97181faf2,11915,6000,60000,116546,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.414109468460083,39861.0,0.66435,2443507.999475317,823410.1498165875,2.967546610907824,0.2645975740078619,8854606578.825966,d80_h12,2.6783517835178348,0.2655062721083006,0.6624666666666666,8817670746.43283,10.797492292448275,-0.3422510862824508,0.1883333333333348,V8
deform_1822,staggered_levels:9:0.380:2,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,4cddf58d3dfdf5b537084546232afe6578d4a9aa9c65fcfc52585df97181faf2,11915,6000,60000,116576,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.24685525894165,39756.0,0.6626,2416139.924536433,816022.9248873624,2.9608726064527406,0.2711156904059717,8732368985.442772,d80_h12,2.6926975452822703,0.26366619240674,0.6616833333333333,8848179890.334167,9.959345847821837,2.825351984352961,0.0916666666666676,V8
deform_1822,staggered_levels:9:0.380:3,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,4cddf58d3dfdf5b537084546232afe6578d4a9aa9c65fcfc52585df97181faf2,11915,6000,60000,116486,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.180191278457642,39621.0,0.66035,2440283.1519924705,821656.2419223607,2.9699563241717035,0.26697729112775,8789678069.55397,d80_h12,2.4286089583606985,0.2664229937981943,0.6620833333333334,8836072191.672565,22.29042942246299,0.2080516105811638,-0.1733333333333364,V8
deform_1822,staggered_levels:9:0.380:4,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,4cddf58d3dfdf5b537084546232afe6578d4a9aa9c65fcfc52585df97181faf2,11915,6000,60000,116605,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.167618274688721,39668.0,0.6611333333333334,2210085.176233027,822946.4042498615,2.6855760773966577,0.2679507178468061,8766965877.081171,d80_h12,2.6909676857416605,0.2637545966800009,0.6646,8819179797.922855,-0.2003594607832221,1.5909186871522485,-0.3466666666666618,V8
deform_1822,staggered_levels:9:0.380:5,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,4cddf58d3dfdf5b537084546232afe6578d4a9aa9c65fcfc52585df97181faf2,11915,6000,60000,116567,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.497674942016602,39771.0,0.66285,2211862.1205155174,823645.2902047765,2.685454705830467,0.2679355189410936,8796796839.502264,d80_h12,2.6852181656277825,0.2648883603756209,0.6588166666666667,8714431941.97778,0.0088089752152107,1.1503557805075642,0.4033333333333333,V8
deform_1822,staggered_levels:9:0.380:6,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,4cddf58d3dfdf5b537084546232afe6578d4a9aa9c65fcfc52585df97181faf2,11915,6000,60000,116586,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.360142707824707,39996.0,0.6666,2210484.5704581235,820722.7118836006,2.693339100346021,0.2645685621493545,8841054088.004309,d80_h12,2.693973135383528,0.2690713290906732,0.6599166666666667,8730567351.67828,-0.0235353140378162,-1.6734473184251333,0.6683333333333263,V8
deform_1822,staggered_levels:9:0.380:7,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,4cddf58d3dfdf5b537084546232afe6578d4a9aa9c65fcfc52585df97181faf2,11915,6000,60000,116404,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.515000820159912,39846.0,0.6641,2210755.428322057,823374.1403968801,2.684994973556537,0.2707933870431679,8808976079.69207,d80_h12,2.420355327744234,0.2674753274223628,0.6636,8757400154.040554,10.933917131041524,1.2405105370955052,0.0500000000000055,V8
deform_1822,staggered_levels:9:0.380:8,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,4cddf58d3dfdf5b537084546232afe6578d4a9aa9c65fcfc52585df97181faf2,11915,6000,60000,116425,80,12.0,-0.0,-0.6490053734012118,0.7607838229723038,6.10651969909668,39833.0,0.6638833333333334,2430408.9479187345,822735.5613758722,2.9540584630307305,0.2665365012073731,8800952692.949722,d80_h12,2.684493380521693,0.2664030442191213,0.66215,8754395597.590574,10.041562570612534,0.0500958946032235,0.1733333333333364,V8
baseline_full,visible_equator,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,2842d45e44be5af8f12dc3da6013df37d9045bdca8b9a0af607e70177e8ead65,11915,6000,60000,116480,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,5.769998788833618,43338.0,0.7223,2815656.1900768406,864139.0623047046,3.2583368961094488,0.3082889668210425,9386531381.965391,d80_h14,3.2583368961094488,0.3082889668210425,0.7223,9386531381.965391,0.0,0.0,0.0,V8
baseline_full,five_point,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,2842d45e44be5af8f12dc3da6013df37d9045bdca8b9a0af607e70177e8ead65,11915,6000,60000,116568,80,14.0,-0.4999875917723984,-0.5627775068227767,0.6582506254368294,6.090427398681641,38893.0,0.6482166666666667,1973398.0598718463,810597.7555138468,2.4344973156518157,0.2615481149720834,8527930082.510634,d80_h14,2.4344973156518157,0.2615481149720834,0.6482166666666667,8527930082.510634,0.0,0.0,0.0,V8
