Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Version
NASA POWER,DUNHUANG_POWER_2023,Dunhuang,Gansu,China,40.063000,94.426000,8,1265.0,8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,downloaded 2026-05-11 UTC
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
2023,2,5,19,30,-12.4,0.0,0.0,0.0,862.1,-2.08,197.9,2.53,,,,,,
2023,2,5,20,30,-12.59,0.0,0.0,0.0,861.5,-1.95,205.1,2.52,,,,,,
2023,2,5,21,30,-12.87,0.0,0.0,0.0,861.0,-1.71,213.2,2.41,,,,,,
2023,2,5,22,30,-13.15,0.0,0.0,0.0,860.6,-1.32,223.7,2.23,,,,,,
2023,2,5,23,30,-13.44,0.0,0.0,0.0,860.2,-0.73,234.9,1.77,,,,,,
2023,2,6,0,30,-13.68,0.0,0.0,0.0,860.0,0.01,243.7,0.97,,,,,,
2023,2,6,1,30,-13.79,0.0,0.0,0.0,859.8,0.16,136.7,0.23,,,,,,
2023,2,6,2,30,-14.11,0.0,0.0,0.0,859.4,-0.59,109.9,1.27,,,,,,
2023,2,6,3,30,-14.58,0.0,0.0,0.0,859.0,-1.89,117.5,2.16,,,,,,
2023,2,6,4,30,-15.15,0.0,0.0,0.0,858.6,-2.74,123.1,2.75,,,,,,
2023,2,6,5,30,-15.9,0.0,0.0,0.0,858.2,-3.04,124.8,3.0,,,,,,
2023,2,6,6,30,-16.76,0.0,0.0,0.0,858.0,-3.19,122.8,3.12,,,,,,
2023,2,6,7,30,-17.03,48.8,204.73,79.03,858.0,-1.78,124.4,3.08,,,,,,
2023,2,6,8,30,-16.51,97.38,607.43,248.73,857.8,2.47,132.0,2.56,,,,,,
2023,2,6,9,30,-17.35,106.83,753.55,396.0,857.2,5.91,110.4,2.84,,,,,,
2023,2,6,10,30,-16.43,131.79,823.71,537.17,856.5,7.98,81.0,2.57,,,,,,
2023,2,6,11,30,-16.23,87.43,958.49,613.08,855.7,9.04,50.5,2.72,,,,,,
2023,2,6,12,30,-16.0,97.87,911.33,584.75,855.0,9.26,32.2,3.49,,,,,,
2023,2,6,13,30,-15.58,82.71,941.19,542.3,854.8,8.83,32.3,4.23,,,,,,
2023,2,6,14,30,-15.09,89.22,800.08,399.88,855.0,7.9,42.9,4.66,,,,,,
2023,2,6,15,30,-13.77,72.51,624.05,231.55,855.1,5.16,58.0,3.81,,,,,,
2023,2,6,16,30,-13.88,30.82,304.11,60.65,855.2,0.7,74.9,4.24,,,,,,
2023,2,6,17,30,-14.39,0.0,0.0,0.0,855.5,-0.98,88.7,4.37,,,,,,
2023,2,6,18,30,-14.9,0.0,0.0,0.0,855.5,-0.93,96.3,3.91,,,,,,
2023,2,6,19,30,-15.44,0.0,0.0,0.0,855.4,-0.15,94.4,3.16,,,,,,
2023,2,6,20,30,-15.74,0.0,0.0,0.0,855.1,0.72,84.8,2.54,,,,,,
2023,2,6,21,30,-15.87,0.0,0.0,0.0,854.7,0.67,81.0,2.3,,,,,,
2023,2,6,22,30,-16.0,0.0,0.0,0.0,854.4,0.63,88.3,2.01,,,,,,
2023,2,6,23,30,-16.17,0.0,0.0,0.0,854.3,0.72,99.2,1.19,,,,,,
2023,2,7,0,30,-15.97,0.0,0.0,0.0,854.6,0.36,279.6,0.66,,,,,,
2023,2,7,1,30,-14.91,0.0,0.0,0.0,855.7,-1.4,301.7,2.91,,,,,,
2023,2,7,2,30,-14.24,0.0,0.0,0.0,857.3,-2.33,287.7,4.31,,,,,,
2023,2,7,3,30,-13.7,0.0,0.0,0.0,858.6,-3.08,260.9,5.39,,,,,,
2023,2,7,4,30,-12.9,0.0,0.0,0.0,859.8,-3.31,251.1,6.68,,,,,,
2023,2,7,5,30,-11.71,0.0,0.0,0.0,861.1,-3.66,259.3,7.29,,,,,,
2023,2,7,6,30,-10.87,0.0,0.0,0.0,862.4,-4.06,262.4,6.89,,,,,,
2023,2,7,7,30,-10.68,58.44,30.97,65.47,863.5,-3.46,266.2,6.75,,,,,,
2023,2,7,8,30,-10.49,156.79,92.17,202.88,864.0,-2.07,277.2,7.88,,,,,,
2023,2,7,9,30,-10.33,255.1,177.99,335.83,864.1,-0.85,281.6,7.01,,,,,,
2023,2,7,10,30,-10.32,323.5,198.71,442.77,863.9,-0.18,283.4,5.47,,,,,,
2023,2,7,11,30,-10.34,338.68,101.62,426.1,863.3,0.2,282.6,4.4,,,,,,
2023,2,7,12,30,-10.35,291.79,18.47,336.38,862.7,0.54,282.5,3.71,,,,,,
2023,2,7,13,30,-10.35,252.49,123.57,331.65,862.2,0.79,286.0,3.09,,,,,,
2023,2,7,14,30,-10.35,190.65,130.45,250.45,862.2,0.82,290.6,2.64,,,,,,
2023,2,7,15,30,-10.28,116.6,88.54,152.52,862.4,0.51,291.0,2.48,,,,,,
2023,2,7,16,30,-10.2,39.28,19.02,41.95,862.9,-1.13,286.1,1.99,,,,,,
2023,2,7,17,30,-10.18,0.0,0.0,0.0,863.6,-1.89,259.4,1.95,,,,,,
2023,2,7,18,30,-10.13,0.0,0.0,0.0,864.1,-2.15,234.0,2.45,,,,,,
2023,2,7,19,30,-10.11,0.0,0.0,0.0,864.3,-2.43,225.3,3.14,,,,,,
2023,2,7,20,30,-10.06,0.0,0.0,0.0,864.4,-2.61,227.7,3.54,,,,,,
2023,2,7,21,30,-9.88,0.0,0.0,0.0,864.3,-2.92,237.5,3.57,,,,,,
2023,2,7,22,30,-9.63,0.0,0.0,0.0,864.2,-3.06,245.3,3.35,,,,,,
2023,2,7,23,30,-9.32,0.0,0.0,0.0,863.9,-3.36,249.0,3.15,,,,,,
2023,2,8,0,30,-9.12,0.0,0.0,0.0,863.7,-3.55,247.8,3.15,,,,,,
2023,2,8,1,30,-9.11,0.0,0.0,0.0,863.6,-3.69,249.0,3.24,,,,,,
2023,2,8,2,30,-9.2,0.0,0.0,0.0,863.3,-3.78,251.9,3.42,,,,,,
2023,2,8,3,30,-9.42,0.0,0.0,0.0,863.2,-3.93,251.8,3.49,,,,,,
2023,2,8,4,30,-9.75,0.0,0.0,0.0,863.3,-4.16,254.5,3.53,,,,,,
2023,2,8,5,30,-10.17,0.0,0.0,0.0,863.6,-4.58,255.7,3.44,,,,,,
2023,2,8,6,30,-10.59,0.0,0.0,0.0,863.9,-4.93,253.0,3.25,,,,,,
2023,2,8,7,30,-10.96,60.1,64.65,70.2,864.0,-3.17,246.7,2.68,,,,,,
2023,2,8,8,30,-11.24,158.26,128.43,200.9,863.8,0.4,243.7,3.09,,,,,,
2023,2,8,9,30,-11.16,232.14,201.39,312.0,863.3,2.85,266.5,4.76,,,,,,
2023,2,8,10,30,-11.11,271.33,256.99,414.12,862.8,4.4,280.0,6.81,,,,,,
2023,2,8,11,30,-11.08,249.51,452.5,506.3,862.3,4.71,286.3,8.19,,,,,,
2023,2,8,12,30,-10.6,158.31,711.29,548.9,861.9,3.52,284.4,8.16,,,,,,
2023,2,8,13,30,-10.57,120.93,816.72,526.8,861.7,3.6,283.6,7.79,,,,,,
2023,2,8,14,30,-11.24,103.53,740.85,405.23,861.4,4.32,285.7,8.07,,,,,,
2023,2,8,15,30,-11.33,78.87,612.9,241.25,861.5,3.36,287.7,7.09,,,,,,
2023,2,8,16,30,-11.04,35.51,256.45,64.62,861.6,-0.43,286.5,4.19,,,,,,
2023,2,8,17,30,-10.88,0.0,0.0,0.0,861.7,-2.44,272.8,3.33,,,,,,
2023,2,8,18,30,-11.07,0.0,0.0,0.0,861.5,-2.51,242.2,2.89,,,,,,
2023,2,8,19,30,-12.06,0.0,0.0,0.0,861.1,-2.75,215.3,3.32,,,,,,
2023,2,8,20,30,-13.92,0.0,0.0,0.0,860.4,-2.74,207.6,3.76,,,,,,
2023,2,8,21,30,-16.35,0.0,0.0,0.0,859.4,-2.45,206.5,3.92,,,,,,
2023,2,8,22,30,-18.69,0.0,0.0,0.0,858.3,-2.28,204.2,4.07,,,,,,
2023,2,8,23,30,-20.39,0.0,0.0,0.0,857.3,-2.6,201.3,4.46,,,,,,
2023,2,9,0,30,-21.54,0.0,0.0,0.0,856.3,-2.88,197.2,4.86,,,,,,
2023,2,9,1,30,-22.49,0.0,0.0,0.0,855.3,-2.98,193.6,5.37,,,,,,
2023,2,9,2,30,-23.32,0.0,0.0,0.0,854.3,-2.72,192.9,5.22,,,,,,
2023,2,9,3,30,-24.03,0.0,0.0,0.0,853.7,-2.4,190.7,4.89,,,,,,
2023,2,9,4,30,-24.25,0.0,0.0,0.0,853.5,-2.8,185.1,5.52,,,,,,
2023,2,9,5,30,-24.12,0.0,0.0,0.0,853.4,-3.61,184.7,6.24,,,,,,
2023,2,9,6,30,-24.41,0.0,0.0,0.0,853.5,-3.7,189.6,5.7,,,,,,
2023,2,9,7,30,-23.76,61.21,252.35,94.2,853.7,-1.12,192.4,5.47,,,,,,
2023,2,9,8,30,-22.14,118.55,604.53,268.55,853.6,3.21,196.3,5.35,,,,,,
2023,2,9,9,30,-22.79,134.64,755.77,417.98,853.6,6.81,215.7,4.85,,,,,,
2023,2,9,10,30,-23.45,131.61,842.96,552.12,853.8,9.32,260.0,4.78,,,,,,
2023,2,9,11,30,-23.25,135.81,897.04,623.22,853.7,10.21,279.0,5.89,,,,,,
2023,2,9,12,30,-22.05,72.82,1036.65,642.28,853.1,10.57,287.6,5.94,,,,,,
2023,2,9,13,30,-20.97,145.6,822.51,548.33,852.5,10.77,294.2,5.51,,,,,,
2023,2,9,14,30,-19.83,88.92,774.89,389.9,852.4,9.98,307.5,4.5,,,,,,
2023,2,9,15,30,-17.68,67.99,714.5,244.4,852.6,5.9,327.7,3.15,,,,,,
2023,2,9,16,30,-18.2,35.93,328.35,69.35,852.8,2.12,333.3,2.87,,,,,,
2023,2,9,17,30,-18.81,0.0,0.0,0.0,853.1,1.91,309.7,1.75,,,,,,
2023,2,9,18,30,-18.93,0.0,0.0,0.0,853.2,1.44,233.6,1.89,,,,,,
2023,2,9,19,30,-19.39,0.0,0.0,0.0,852.8,0.26,206.2,3.05,,,,,,
2023,2,9,20,30,-19.92,0.0,0.0,0.0,851.8,-0.11,195.3,4.02,,,,,,
2023,2,9,21,30,-20.41,0.0,0.0,0.0,850.5,-0.26,189.9,5.39,,,,,,
2023,2,9,22,30,-21.08,0.0,0.0,0.0,849.1,0.12,187.6,6.87,,,,,,
2023,2,9,23,30,-21.72,0.0,0.0,0.0,847.8,0.92,187.6,8.77,,,,,,
2023,2,10,0,30,-22.34,0.0,0.0,0.0,846.5,1.53,188.2,10.19,,,,,,
2023,2,10,1,30,-22.68,0.0,0.0,0.0,845.3,1.8,187.6,10.86,,,,,,
2023,2,10,2,30,-23.03,0.0,0.0,0.0,844.2,1.78,189.3,10.89,,,,,,
2023,2,10,3,30,-23.5,0.0,0.0,0.0,843.5,1.83,190.8,10.62,,,,,,
2023,2,10,4,30,-24.05,0.0,0.0,0.0,843.2,1.89,190.7,10.07,,,,,,
2023,2,10,5,30,-25.24,0.0,0.0,0.0,842.9,1.98,188.5,10.19,,,,,,
2023,2,10,6,30,-26.68,0.0,0.0,0.0,843.2,2.19,190.8,9.99,,,,,,
2023,2,10,7,30,-26.74,68.25,32.44,79.38,843.7,4.04,190.6,9.24,,,,,,
2023,2,10,8,30,-25.41,183.53,222.29,229.82,844.3,7.41,194.6,7.47,,,,,,
2023,2,10,9,30,-24.77,283.01,214.11,368.65,845.3,10.42,236.1,6.02,,,,,,
2023,2,10,10,30,-23.58,367.58,266.73,466.58,846.9,11.01,286.5,8.99,,,,,,
2023,2,10,11,30,-22.72,382.95,359.0,530.58,847.9,9.34,305.6,10.06,,,,,,
2023,2,10,12,30,-22.46,264.88,534.31,528.58,847.9,8.62,314.4,8.88,,,,,,
2023,2,10,13,30,-22.31,336.05,217.69,420.0,848.1,7.92,316.8,7.19,,,,,,
2023,2,10,14,30,-21.85,255.77,141.17,322.3,848.8,6.88,304.1,5.0,,,,,,
2023,2,10,15,30,-20.14,154.76,89.92,193.82,849.8,4.03,275.5,3.34,,,,,,
2023,2,10,16,30,-20.12,48.05,22.76,52.05,850.8,-0.05,254.6,3.95,,,,,,
2023,2,10,17,30,-20.21,0.0,0.0,0.0,851.3,-2.11,236.6,4.42,,,,,,
2023,2,10,18,30,-20.12,0.0,0.0,0.0,851.5,-2.56,217.7,4.89,,,,,,
2023,2,10,19,30,-19.99,0.0,0.0,0.0,851.5,-2.47,222.7,4.18,,,,,,
2023,2,10,20,30,-19.63,0.0,0.0,0.0,851.5,-1.91,253.5,3.65,,,,,,
2023,2,10,21,30,-18.73,0.0,0.0,0.0,851.4,-2.17,275.9,4.19,,,,,,
2023,2,10,22,30,-17.71,0.0,0.0,0.0,851.6,-2.61,274.9,4.31,,,,,,
2023,2,10,23,30,-17.01,0.0,0.0,0.0,851.7,-2.89,262.6,4.19,,,,,,
2023,2,11,0,30,-16.48,0.0,0.0,0.0,851.7,-2.93,254.4,4.86,,,,,,
2023,2,11,1,30,-16.03,0.0,0.0,0.0,851.8,-2.9,255.2,5.83,,,,,,
2023,2,11,2,30,-15.37,0.0,0.0,0.0,851.9,-3.06,256.0,6.73,,,,,,
2023,2,11,3,30,-14.0,0.0,0.0,0.0,852.4,-3.12,252.7,7.11,,,,,,
2023,2,11,4,30,-12.4,0.0,0.0,0.0,853.1,-3.02,251.9,7.09,,,,,,
2023,2,11,5,30,-11.35,0.0,0.0,0.0,854.0,-2.9,252.7,6.89,,,,,,
2023,2,11,6,30,-10.63,0.0,0.0,0.0,855.0,-2.76,252.5,6.44,,,,,,
2023,2,11,7,30,-9.89,56.3,0.61,64.45,855.9,-2.37,254.0,6.19,,,,,,
2023,2,11,8,30,-9.19,137.74,0.58,158.25,856.6,-1.76,259.1,5.59,,,,,,
2023,2,11,9,30,-8.86,214.5,23.71,252.62,857.1,-1.28,267.4,4.59,,,,,,
2023,2,11,10,30,-8.79,291.86,25.88,341.12,857.5,-0.89,274.5,3.21,,,,,,
2023,2,11,11,30,-8.85,311.09,11.88,360.77,857.5,-0.36,290.5,2.25,,,,,,
2023,2,11,12,30,-8.93,288.68,18.54,345.75,857.4,0.15,318.9,2.19,,,,,,
2023,2,11,13,30,-9.0,233.6,0.83,269.4,857.7,0.29,337.8,2.39,,,,,,
2023,2,11,14,30,-9.18,190.49,21.45,224.2,858.4,0.12,346.8,2.4,,,,,,
2023,2,11,15,30,-9.48,117.78,19.1,137.7,859.1,-0.13,350.1,2.14,,,,,,
2023,2,11,16,30,-9.55,37.8,2.07,41.62,859.9,-1.27,342.9,1.5,,,,,,
2023,2,11,17,30,-9.66,0.0,0.0,0.0,860.5,-1.94,336.9,1.25,,,,,,
2023,2,11,18,30,-9.65,0.0,0.0,0.0,860.9,-1.98,341.3,0.75,,,,,,
2023,2,11,19,30,-9.68,0.0,0.0,0.0,861.1,-2.12,6.2,0.37,,,,,,
2023,2,11,20,30,-9.85,0.0,0.0,0.0,861.1,-2.28,71.9,0.61,,,,,,
2023,2,11,21,30,-10.24,0.0,0.0,0.0,861.1,-2.6,68.7,1.07,,,,,,
2023,2,11,22,30,-10.73,0.0,0.0,0.0,861.0,-3.5,55.8,1.81,,,,,,
2023,2,11,23,30,-11.36,0.0,0.0,0.0,860.7,-3.68,57.9,2.41,,,,,,
2023,2,12,0,30,-12.07,0.0,0.0,0.0,860.5,-3.16,65.2,2.89,,,,,,
2023,2,12,1,30,-12.61,0.0,0.0,0.0,860.4,-2.86,67.1,3.34,,,,,,
2023,2,12,2,30,-12.85,0.0,0.0,0.0,860.3,-3.11,63.8,3.31,,,,,,
2023,2,12,3,30,-12.82,0.0,0.0,0.0,860.3,-3.56,59.6,2.73,,,,,,
2023,2,12,4,30,-12.73,0.0,0.0,0.0,860.7,-4.01,56.8,2.56,,,,,,
2023,2,12,5,30,-12.67,0.0,0.0,0.0,861.3,-4.48,57.4,2.37,,,,,,
2023,2,12,6,30,-12.6,0.0,0.0,0.0,862.0,-4.55,62.6,1.85,,,,,,
2023,2,12,7,30,-12.45,66.67,32.96,76.18,862.8,-3.01,88.0,1.16,,,,,,
2023,2,12,8,30,-12.05,173.29,172.41,220.18,863.4,-0.96,253.5,1.13,,,,,,
2023,2,12,9,30,-11.71,267.35,286.19,361.67,863.8,0.87,285.5,2.73,,,,,,
2023,2,12,10,30,-11.59,353.28,394.1,461.77,864.1,1.8,293.6,3.58,,,,,,
2023,2,12,11,30,-11.62,376.05,138.95,457.27,864.1,2.23,295.8,4.16,,,,,,
2023,2,12,12,30,-11.55,365.28,95.68,437.45,864.0,2.2,295.7,4.63,,,,,,
2023,2,12,13,30,-11.12,307.79,123.04,403.38,864.5,1.58,293.1,4.92,,,,,,
2023,2,12,14,30,-10.2,254.14,58.29,306.62,865.5,0.5,287.5,5.16,,,,,,
2023,2,12,15,30,-8.91,148.58,28.03,178.43,866.7,-0.64,282.3,5.11,,,,,,
2023,2,12,16,30,-7.66,50.82,9.45,57.6,867.9,-1.76,275.8,4.18,,,,,,
2023,2,12,17,30,-6.49,0.0,0.0,0.0,869.1,-2.67,263.3,3.96,,,,,,
2023,2,12,18,30,-5.85,0.0,0.0,0.0,870.1,-2.99,250.5,4.72,,,,,,
2023,2,12,19,30,-5.67,0.0,0.0,0.0,870.7,-3.24,243.2,5.12,,,,,,
2023,2,12,20,30,-5.69,0.0,0.0,0.0,871.1,-3.33,239.3,5.05,,,,,,
2023,2,12,21,30,-5.76,0.0,0.0,0.0,871.2,-3.43,235.6,4.86,,,,,,
2023,2,12,22,30,-5.89,0.0,0.0,0.0,871.2,-3.38,232.4,4.72,,,,,,
2023,2,12,23,30,-6.1,0.0,0.0,0.0,871.1,-3.23,232.4,4.44,,,,,,
2023,2,13,0,30,-6.35,0.0,0.0,0.0,871.1,-3.08,234.7,4.05,,,,,,
2023,2,13,1,30,-6.66,0.0,0.0,0.0,871.0,-3.02,238.5,3.61,,,,,,
2023,2,13,2,30,-6.94,0.0,0.0,0.0,870.8,-3.09,238.2,3.17,,,,,,
2023,2,13,3,30,-7.23,0.0,0.0,0.0,870.7,-3.1,234.3,2.5,,,,,,
2023,2,13,4,30,-7.57,0.0,0.0,0.0,870.9,-3.18,229.9,1.49,,,,,,
2023,2,13,5,30,-7.93,0.0,0.0,0.0,871.0,-3.4,216.9,1.2,,,,,,
2023,2,13,6,30,-8.32,0.0,0.0,0.0,871.1,-3.46,191.8,1.07,,,,,,
2023,2,13,7,30,-8.77,76.73,118.59,97.93,871.2,-1.68,165.0,1.27,,,,,,
2023,2,13,8,30,-9.69,166.64,322.76,257.5,870.8,0.4,170.9,1.07,,,,,,
2023,2,13,9,30,-10.15,203.92,512.79,414.27,870.2,1.72,227.9,0.42,,,,,,
2023,2,13,10,30,-10.7,242.68,568.32,538.55,869.5,2.79,315.5,0.9,,,,,,
2023,2,13,11,30,-11.3,165.38,783.25,611.1,868.5,3.68,335.0,1.75,,,,,,
2023,2,13,12,30,-11.81,107.36,905.29,633.03,867.5,4.25,342.3,2.53,,,,,,
2023,2,13,13,30,-12.14,107.06,871.82,565.92,866.9,4.41,350.3,3.15,,,,,,
2023,2,13,14,30,-12.25,106.5,769.71,430.85,866.5,4.02,3.8,3.6,,,,,,
2023,2,13,15,30,-12.0,78.65,635.85,262.65,865.9,2.93,21.9,3.88,,,,,,
2023,2,13,16,30,-11.35,38.17,346.51,89.12,865.5,-0.81,43.4,3.37,,,,,,
2023,2,13,17,30,-10.88,0.0,0.0,0.0,865.4,-2.89,66.2,3.84,,,,,,
2023,2,13,18,30,-10.79,0.0,0.0,0.0,865.1,-3.02,87.2,3.82,,,,,,
2023,2,13,19,30,-11.26,0.0,0.0,0.0,864.4,-3.05,102.2,3.42,,,,,,
2023,2,13,20,30,-12.13,0.0,0.0,0.0,863.6,-2.68,110.9,2.84,,,,,,
2023,2,13,21,30,-13.14,0.0,0.0,0.0,862.6,-2.03,118.2,2.52,,,,,,
2023,2,13,22,30,-14.37,0.0,0.0,0.0,861.7,-1.94,135.6,2.74,,,,,,
2023,2,13,23,30,-15.57,0.0,0.0,0.0,860.9,-1.78,157.1,3.14,,,,,,
2023,2,14,0,30,-16.46,0.0,0.0,0.0,860.6,-1.82,176.7,3.69,,,,,,
2023,2,14,1,30,-17.0,0.0,0.0,0.0,860.6,-1.85,192.7,3.85,,,,,,
2023,2,14,2,30,-16.82,0.0,0.0,0.0,860.8,-1.83,215.7,3.02,,,,,,
2023,2,14,3,30,-15.81,0.0,0.0,0.0,861.0,-2.05,232.9,1.89,,,,,,
2023,2,14,4,30,-14.85,0.0,0.0,0.0,861.4,-2.62,206.6,1.39,,,,,,
2023,2,14,5,30,-14.71,0.0,0.0,0.0,862.0,-3.13,200.7,2.01,,,,,,
2023,2,14,6,30,-14.65,0.0,0.0,0.0,862.8,-2.84,227.9,2.24,,,,,,
2023,2,14,7,30,-13.76,82.54,148.04,104.28,863.6,-1.13,266.7,2.41,,,,,,
2023,2,14,8,30,-13.69,177.07,280.91,258.52,864.1,0.31,280.2,3.71,,,,,,
2023,2,14,9,30,-13.09,259.45,377.64,410.95,864.4,1.64,294.9,4.28,,,,,,
2023,2,14,10,30,-12.86,265.87,548.33,529.58,864.6,2.88,302.2,4.63,,,,,,
2023,2,14,11,30,-12.95,229.34,595.59,583.97,864.5,3.75,306.7,5.41,,,,,,
2023,2,14,12,30,-13.05,139.2,753.07,581.03,864.0,4.22,309.5,5.42,,,,,,
2023,2,14,13,30,-13.11,180.52,685.83,514.4,863.8,4.39,305.0,4.95,,,,,,
2023,2,14,14,30,-13.16,143.3,570.43,385.83,863.9,4.14,296.8,4.58,,,,,,
2023,2,14,15,30,-13.01,95.16,501.74,242.93,864.1,3.07,290.5,3.43,,,,,,
2023,2,14,16,30,-12.82,48.59,262.66,84.0,864.4,-0.06,276.8,2.03,,,,,,
2023,2,14,17,30,-13.12,0.0,0.0,0.0,864.8,-1.26,233.7,1.72,,,,,,
2023,2,14,18,30,-13.08,0.0,0.0,0.0,865.0,-1.99,205.1,2.52,,,,,,
2023,2,14,19,30,-13.07,0.0,0.0,0.0,864.7,-2.33,199.7,3.11,,,,,,
2023,2,14,20,30,-13.13,0.0,0.0,0.0,864.2,-2.45,201.5,3.25,,,,,,
2023,2,14,21,30,-13.3,0.0,0.0,0.0,863.6,-2.35,215.9,2.81,,,,,,
2023,2,14,22,30,-13.42,0.0,0.0,0.0,863.4,-2.41,253.3,2.36,,,,,,
2023,2,14,23,30,-13.37,0.0,0.0,0.0,863.6,-2.83,284.6,2.67,,,,,,
2023,2,15,0,30,-13.05,0.0,0.0,0.0,863.8,-2.48,287.3,2.19,,,,,,
2023,2,15,1,30,-12.86,0.0,0.0,0.0,863.9,-2.65,272.8,1.61,,,,,,
2023,2,15,2,30,-12.85,0.0,0.0,0.0,864.0,-2.72,258.5,1.5,,,,,,
2023,2,15,3,30,-12.69,0.0,0.0,0.0,864.2,-2.54,257.3,1.46,,,,,,
2023,2,15,4,30,-12.48,0.0,0.0,0.0,864.5,-3.04,251.5,1.6,,,,,,
2023,2,15,5,30,-12.39,0.0,0.0,0.0,865.0,-3.62,241.2,1.85,,,,,,
2023,2,15,6,30,-12.37,0.0,0.0,0.0,865.4,-4.0,231.5,2.07,,,,,,
2023,2,15,7,30,-12.38,85.29,176.87,108.97,865.8,-2.25,227.2,2.56,,,,,,
2023,2,15,8,30,-12.26,148.57,401.31,267.9,865.8,0.45,249.5,2.68,,,,,,
2023,2,15,9,30,-12.29,158.29,624.82,429.98,865.7,2.49,279.3,3.27,,,,,,
2023,2,15,10,30,-12.57,135.03,801.01,568.75,865.7,3.69,295.1,3.8,,,,,,
2023,2,15,11,30,-12.83,139.77,812.55,621.38,865.2,4.56,307.0,4.13,,,,,,
2023,2,15,12,30,-13.02,113.41,871.69,632.05,864.7,5.2,311.9,4.31,,,,,,
2023,2,15,13,30,-13.11,110.15,855.12,566.05,864.4,5.47,314.6,4.27,,,,,,
2023,2,15,14,30,-13.1,99.35,765.53,432.08,864.4,5.09,313.9,3.9,,,,,,
2023,2,15,15,30,-12.39,73.64,644.42,265.9,864.5,3.58,309.8,2.66,,,,,,
2023,2,15,16,30,-12.72,40.9,333.69,93.82,864.5,1.54,311.7,1.7,,,,,,
2023,2,15,17,30,-13.18,0.0,0.0,0.0,864.7,0.85,260.0,0.86,,,,,,
2023,2,15,18,30,-13.12,0.0,0.0,0.0,864.6,-0.62,204.8,1.91,,,,,,
2023,2,15,19,30,-13.03,0.0,0.0,0.0,864.2,-1.51,203.3,2.96,,,,,,
2023,2,15,20,30,-12.97,0.0,0.0,0.0,863.4,-1.41,209.1,3.19,,,,,,
2023,2,15,21,30,-12.95,0.0,0.0,0.0,862.5,-1.15,216.7,2.84,,,,,,
2023,2,15,22,30,-12.95,0.0,0.0,0.0,862.1,-0.68,230.7,2.34,,,,,,
2023,2,15,23,30,-12.98,0.0,0.0,0.0,861.8,-0.35,249.6,2.12,,,,,,
2023,2,16,0,30,-13.05,0.0,0.0,0.0,861.6,0.1,249.9,1.51,,,,,,
2023,2,16,1,30,-13.2,0.0,0.0,0.0,860.7,0.66,187.8,1.1,,,,,,
2023,2,16,2,30,-13.48,0.0,0.0,0.0,859.5,0.5,152.2,1.7,,,,,,
2023,2,16,3,30,-13.8,0.0,0.0,0.0,858.5,-0.06,135.4,2.19,,,,,,
2023,2,16,4,30,-13.88,0.0,0.0,0.0,858.2,-0.47,133.3,2.39,,,,,,
2023,2,16,5,30,-13.82,0.0,0.0,0.0,858.3,-0.76,142.5,2.56,,,,,,
2023,2,16,6,30,-13.67,4.44,0.0,3.88,859.0,-0.14,155.9,1.91,,,,,,
2023,2,16,7,30,-12.83,54.87,0.0,62.62,858.9,0.94,159.1,1.87,,,,,,
2023,2,16,8,30,-12.1,115.0,4.57,131.95,858.5,2.64,157.2,1.63,,,,,,
2023,2,16,9,30,-12.61,173.95,15.05,206.8,858.0,4.46,141.1,1.27,,,,,,
2023,2,16,10,30,-12.75,336.9,224.21,426.58,857.2,6.55,89.0,0.56,,,,,,
2023,2,16,11,30,-12.48,221.11,1.59,256.67,856.4,8.85,351.3,1.92,,,,,,
2023,2,16,12,30,-12.39,303.88,16.0,355.12,857.0,8.08,331.6,5.0,,,,,,
2023,2,16,13,30,-12.41,181.86,34.78,218.88,857.5,6.3,337.7,4.68,,,,,,
2023,2,16,14,30,-10.82,170.29,23.17,204.62,858.4,3.94,321.7,2.37,,,,,,
2023,2,16,15,30,-8.57,90.5,27.14,107.6,858.7,2.69,293.0,1.72,,,,,,
2023,2,16,16,30,-7.66,38.78,8.07,44.7,858.4,1.43,289.2,0.91,,,,,,
2023,2,16,17,30,-7.27,0.0,0.0,0.0,858.1,0.73,227.5,0.8,,,,,,
2023,2,16,18,30,-6.78,0.0,0.0,0.0,857.8,-0.01,236.0,1.48,,,,,,
2023,2,16,19,30,-6.48,0.0,0.0,0.0,857.3,-0.43,240.7,1.8,,,,,,
2023,2,16,20,30,-6.4,0.0,0.0,0.0,856.5,-0.54,240.9,1.85,,,,,,
2023,2,16,21,30,-6.64,0.0,0.0,0.0,856.2,-0.72,258.4,2.14,,,,,,
2023,2,16,22,30,-6.87,0.0,0.0,0.0,856.7,-0.79,270.5,2.17,,,,,,
2023,2,16,23,30,-6.92,0.0,0.0,0.0,856.9,-0.94,268.7,1.8,,,,,,
2023,2,17,0,30,-6.89,0.0,0.0,0.0,857.0,-1.0,247.4,1.67,,,,,,
2023,2,17,1,30,-6.93,0.0,0.0,0.0,856.8,-1.17,230.2,1.81,,,,,,
