layout_id,strategy,cases,median_delta_peak_pct,mean_delta_peak_pct,p10_delta_peak_pct,p90_delta_peak_pct,share_lower_peak,median_delta_cv_pct,median_delta_intercept_pctpt
deform_1387,staggered_levels:9:0.380:1,27,-0.6561149046786374,-2.9780597892218315,-16.474150863816337,10.005178670333274,0.7037037037037037,0.0214896763286806,-0.0433333333333285
deform_0893,staggered_levels:9:0.380:2,27,-0.3637140512742586,-2.7797164772878897,-16.481308205021925,10.864718171352813,0.5555555555555556,-0.6898704915584091,-0.1166666666666649
deform_1822,staggered_levels:9:0.380:0,27,-8.621794883155614,-2.3212076086662186,-9.918966306621256,9.229074946948746,0.7407407407407407,0.2759964344406929,0.1366666666666627
deform_0276,staggered_levels:9:0.380:0,27,-0.4011775990212885,-0.817246252750809,-13.93619206987468,9.862521581682698,0.6666666666666666,0.64967317917498,1.3566666666666616
