layout_id,proxy_best_strategy,cases,median_delta_peak_pct,mean_delta_peak_pct,p10_delta_peak_pct,p90_delta_peak_pct,share_lower_peak,best_condition_delta_pct,worst_condition_delta_pct
deform_1822,staggered_levels:9:0.380:1,27,-4.856078610875636,-2.1318801693679106,-11.596624056305256,8.991163445278854,0.7407407407407407,-20.995025580962494,24.9435511219785
deform_0893,staggered_levels:9:0.380:2,27,0.3461293851021987,-0.5553301388175313,-10.819951026373415,7.079496858281013,0.4444444444444444,-16.641684473431024,12.53148628481302
deform_1387,staggered_levels:9:0.380:1,27,-0.2512460900066997,-0.036868834991059626,-8.078227708194609,8.876772417299856,0.6296296296296297,-11.837806191534463,26.125410494463086
deform_0276,staggered_levels:9:0.380:0,27,5.358386775526442,3.403970917155184,-8.922962712297307,14.157639035248371,0.4074074074074074,-12.033231838365976,19.059121190729595
