layout_id,strategy,layout_sha256,sample_sha256,full_heliostat_count,sampled_heliostat_count,ray_count_requested,raydata_rows,sun_day,sun_hour,sun_x,sun_y,sun_z,elapsed_s,receiver_absorbed_unique_rays,receiver_intercept_per_requested_ray,peak_flux_w_m2,mean_active_flux_w_m2,peak_to_active_mean,active_flux_cv,total_receiver_power_proxy_w,condition_id,baseline_peak_to_active_mean,baseline_active_flux_cv,baseline_receiver_intercept_per_requested_ray,baseline_total_receiver_power_proxy_w,delta_peak_to_active_mean_pct_vs_baseline_same_strategy,delta_active_cv_pct_vs_baseline_same_strategy,delta_receiver_intercept_pctpt_vs_baseline_same_strategy
deform_1387,staggered_levels:9:0.380:2,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,90bf2905f0443d5d83ec353f6d0d38fa4cc4d96ddd308ac8c03bca812590fd68,11915,9000,240000,466548,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,14.326335906982422,156354.0,0.651475,2313511.2431505844,933048.7622315164,2.4795180453564925,0.2519126430060528,22607921056.972904,d20_h10,2.7885761663604174,0.2545805618984557,0.6509458333333333,22621787170.50092,-11.083008050208655,-1.0479664560827764,0.052916666666669165
deform_1822,visible_equator,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,aca92b1f13c0560a2d4d7f94f9190c67f6f4f9bd0e44cba72acd1bc2a0ef3252,11915,9000,240000,466169,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,11.40881633758545,170419.0,0.7100791666666667,2899821.9001360578,1023142.14522226,2.8342316985741225,0.2948425145571836,24709237419.964336,d20_h10,2.8322095799971896,0.2966399493708008,0.7117416666666667,24742053337.629547,0.07139720842745381,-0.6059314726252253,-0.16625000000000112
deform_1822,five_point,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,aca92b1f13c0560a2d4d7f94f9190c67f6f4f9bd0e44cba72acd1bc2a0ef3252,11915,9000,240000,466347,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,10.160172700881958,153364.0,0.6390166666666667,2180635.5470592338,924284.7864964393,2.359268029635187,0.2434769661335566,22295399335.94616,d20_h10,2.666499176180517,0.2444399891944226,0.6405166666666666,22225956327.226418,-11.52189167316401,-0.39397115997253823,-0.14999999999999458
deform_1822,staggered_levels:9:0.380:0,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,aca92b1f13c0560a2d4d7f94f9190c67f6f4f9bd0e44cba72acd1bc2a0ef3252,11915,9000,240000,466551,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,12.025962352752686,156700.0,0.6529166666666667,2325992.5532144634,934352.790934109,2.489415749364946,0.2490698754397362,22780189568.044147,d20_h10,2.487976461739265,0.2482611245019818,0.6537708333333333,22771198699.006897,0.057849728396339346,0.3257662428528728,-0.08541666666666003
deform_1822,staggered_levels:9:0.380:1,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,aca92b1f13c0560a2d4d7f94f9190c67f6f4f9bd0e44cba72acd1bc2a0ef3252,11915,9000,240000,466414,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,11.213520765304564,155670.0,0.648625,2465061.351901674,933274.213137012,2.64130447107916,0.2528120323583115,22572711802.97257,d20_h10,2.6356867807777067,0.2510600096686982,0.6522166666666667,22647912923.91585,0.2131395256228327,0.697850164160083,-0.35916666666666597
deform_1822,staggered_levels:9:0.380:2,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,aca92b1f13c0560a2d4d7f94f9190c67f6f4f9bd0e44cba72acd1bc2a0ef3252,11915,9000,240000,466182,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,11.420772314071655,156177.0,0.6507375,2463254.83931876,936047.1384549187,2.631549991579184,0.251021191979293,22629632414.13448,d20_h10,2.7885761663604174,0.2545805618984557,0.6509458333333333,22621787170.50092,-5.631052028468721,-1.3981310641392928,-0.02083333333333659
baseline_full,visible_equator,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,cde3ed5ac84b8aa446709b3522528ef89a6ef65322809039432d18a63aa797e8,11915,9000,240000,466483,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.510567665100098,171044.0,0.7126833333333333,3224736.8084084084,1082493.0732978147,2.97899070945946,0.2971773241365331,26265327745.59084,d20_h12,2.97899070945946,0.2971773241365331,0.7126833333333333,26265327745.59084,0.0,0.0,0.0
baseline_full,five_point,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,cde3ed5ac84b8aa446709b3522528ef89a6ef65322809039432d18a63aa797e8,11915,9000,240000,466245,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.152226448059082,153647.0,0.6401958333333333,2305132.622907359,977389.9124250225,2.358457554762405,0.2389747717257885,23611780807.456467,d20_h12,2.358457554762405,0.2389747717257885,0.6401958333333333,23611780807.456467,0.0,0.0,0.0
baseline_full,staggered_levels:9:0.380:0,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,cde3ed5ac84b8aa446709b3522528ef89a6ef65322809039432d18a63aa797e8,11915,9000,240000,466283,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.285268545150757,156503.0,0.6520958333333333,2451466.6754387594,981995.8845288772,2.496412372048663,0.2453647816681112,23978868069.13701,d20_h12,2.496412372048663,0.2453647816681112,0.6520958333333333,23978868069.13701,0.0,0.0,0.0
baseline_full,staggered_levels:9:0.380:1,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,cde3ed5ac84b8aa446709b3522528ef89a6ef65322809039432d18a63aa797e8,11915,9000,240000,466203,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,12.40173363685608,156260.0,0.6510833333333333,2451708.0177244223,985477.7034745062,2.48783712617791,0.2509265670403195,23943993428.10114,d20_h12,2.48783712617791,0.2509265670403195,0.6510833333333333,23943993428.10114,0.0,0.0,0.0
baseline_full,staggered_levels:9:0.380:2,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,cde3ed5ac84b8aa446709b3522528ef89a6ef65322809039432d18a63aa797e8,11915,9000,240000,466314,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.85218095779419,157031.0,0.6542958333333333,3067991.959238019,987053.5609384662,3.108232501913116,0.2467796158270022,24088492267.555275,d20_h12,3.108232501913116,0.2467796158270022,0.6542958333333333,24088492267.555275,0.0,0.0,0.0
deform_0276,visible_equator,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,a5d8170325c04969fe8781eff1b6657a0870ddfa3107428ce1b21e9cca6e6ec0,11915,9000,240000,466856,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,14.246907949447632,174148.0,0.7256166666666667,2904425.395380264,1093143.0270803822,2.6569491122653366,0.2988653713229982,26621045987.08853,d20_h12,2.97899070945946,0.2971773241365331,0.7126833333333333,26265327745.59084,-10.810426369290631,0.5680269150312245,1.2933333333333352
deform_0276,five_point,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,a5d8170325c04969fe8781eff1b6657a0870ddfa3107428ce1b21e9cca6e6ec0,11915,9000,240000,467113,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,9.820858240127563,157188.0,0.65495,2598394.5151187098,981128.3020684764,2.6483738259722105,0.2490531750669491,24025672767.204697,d20_h12,2.358457554762405,0.2389747717257885,0.6401958333333333,23611780807.456467,12.292621956430004,4.217350337183321,1.4754166666666735
deform_0276,staggered_levels:9:0.380:0,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,a5d8170325c04969fe8781eff1b6657a0870ddfa3107428ce1b21e9cca6e6ec0,11915,9000,240000,466827,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,11.09311318397522,159746.0,0.6656083333333334,2757931.333337645,995216.9083681612,2.771186170721089,0.2543499106854043,24476027709.741974,d20_h12,2.496412372048663,0.2453647816681112,0.6520958333333333,23978868069.13701,11.006747192449419,3.6619473080886906,1.3512500000000038
deform_0276,staggered_levels:9:0.380:1,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,a5d8170325c04969fe8781eff1b6657a0870ddfa3107428ce1b21e9cca6e6ec0,11915,9000,240000,466834,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.809195041656494,159523.0,0.6646791666666667,2753570.3455227995,991149.0257884322,2.7781597659669885,0.2532215684138126,24403211234.9352,d20_h12,2.48783712617791,0.2509265670403195,0.6510833333333333,23943993428.10114,11.669680331328763,0.9146107566698276,1.3595833333333363
deform_0276,staggered_levels:9:0.380:2,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,a5d8170325c04969fe8781eff1b6657a0870ddfa3107428ce1b21e9cca6e6ec0,11915,9000,240000,466973,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.778529644012451,159627.0,0.6651125,2448373.6118752607,989429.6635397468,2.4745302289766107,0.2511296306266266,24426658408.92577,d20_h12,3.108232501913116,0.2467796158270022,0.6542958333333333,24088492267.555275,-20.38786585451577,1.7627123638420092,1.0816666666666697
deform_0893,visible_equator,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,5a3bf209d1db988a7417dbac18a4062f1164300ec7fc4cedf29ce13254846fb0,11915,9000,240000,466757,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,8.956989526748657,170592.0,0.7108,2753240.038623997,1074216.584236621,2.5630213487911786,0.2912100709055857,26093373592.719147,d20_h12,2.97899070945946,0.2971773241365331,0.7126833333333333,26265327745.59084,-13.963432626607936,-2.0079773072476503,-0.1883333333333348
deform_0893,five_point,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,5a3bf209d1db988a7417dbac18a4062f1164300ec7fc4cedf29ce13254846fb0,11915,9000,240000,466768,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.112637281417848,153451.0,0.6393791666666667,2447174.722292523,966047.6359127448,2.5331822482856907,0.2369009381423203,23470088019.40687,d20_h12,2.358457554762405,0.2389747717257885,0.6401958333333333,23611780807.456467,7.408430699567449,-0.8678043998082807,-0.08166666666665767
