layout_id,strategy,layout_sha256,sample_sha256,full_heliostat_count,sampled_heliostat_count,ray_count_requested,raydata_rows,sun_day,sun_hour,sun_x,sun_y,sun_z,elapsed_s,receiver_absorbed_unique_rays,receiver_intercept_per_requested_ray,peak_flux_w_m2,mean_active_flux_w_m2,peak_to_active_mean,active_flux_cv,total_receiver_power_proxy_w,condition_id
deform_0893,visible_equator,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,6943aee8fe23d7d7473bcc3717f4e334e4e869f057bd1e9e9b5b851daf0930ae,11915,9000,240000,466557,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,9.453757524490356,170575.0,0.7107291666666666,2748870.3976728497,1017741.473346956,2.7009515379508744,0.2940612154192011,24678345688.581383,d20_h10
deform_0893,five_point,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,6943aee8fe23d7d7473bcc3717f4e334e4e869f057bd1e9e9b5b851daf0930ae,11915,9000,240000,466519,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,9.908076286315918,153554.0,0.6398083333333333,2167228.441305028,918022.046034658,2.360758601240834,0.2414820232032062,22185773071.743484,d20_h10
deform_0893,staggered_levels:9:0.380:0,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,6943aee8fe23d7d7473bcc3717f4e334e4e869f057bd1e9e9b5b851daf0930ae,11915,9000,240000,466318,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,11.426928281784058,155989.0,0.6499541666666667,2747002.373101216,932306.3579936366,2.946458907577208,0.2533770542976884,22552744904.088703,d20_h10
deform_0893,staggered_levels:9:0.380:1,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,6943aee8fe23d7d7473bcc3717f4e334e4e869f057bd1e9e9b5b851daf0930ae,11915,9000,240000,466564,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,10.182013750076294,156047.0,0.6501958333333333,2453219.4482592307,927176.8296542048,2.6459024533369444,0.2531981750511429,22518678543.676952,d20_h10
deform_0893,staggered_levels:9:0.380:2,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,6943aee8fe23d7d7473bcc3717f4e334e4e869f057bd1e9e9b5b851daf0930ae,11915,9000,240000,466592,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,10.64996576309204,155985.0,0.6499375,2888318.193054526,929009.1407442482,3.10903097330198,0.2509850807031465,22526715667.180523,d20_h10
deform_1387,visible_equator,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,90bf2905f0443d5d83ec353f6d0d38fa4cc4d96ddd308ac8c03bca812590fd68,11915,9000,240000,466428,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,10.730492115020752,171058.0,0.7127416666666667,3318848.766736512,1023812.0099647824,3.2416583654363214,0.2998378941388897,24683288362.626705,d20_h10
deform_1387,five_point,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,90bf2905f0443d5d83ec353f6d0d38fa4cc4d96ddd308ac8c03bca812590fd68,11915,9000,240000,466226,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,10.869574069976808,153602.0,0.6400083333333333,2315301.541340519,921514.7613322346,2.5124953375606114,0.2468233057630311,22227184209.561653,d20_h10
deform_1387,staggered_levels:9:0.380:0,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,90bf2905f0443d5d83ec353f6d0d38fa4cc4d96ddd308ac8c03bca812590fd68,11915,9000,240000,466501,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,9.88051724433899,156438.0,0.651825,2315518.348980556,928441.9468817242,2.4939829105712885,0.250903185673419,22639691217.36376,d20_h10
deform_1387,staggered_levels:9:0.380:1,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,90bf2905f0443d5d83ec353f6d0d38fa4cc4d96ddd308ac8c03bca812590fd68,11915,9000,240000,466317,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,12.773410558700562,156135.0,0.6505625,2740011.0875922474,926767.2280999164,2.956525656620264,0.2497939566538195,22516401640.063976,d20_h10
deform_1387,staggered_levels:9:0.380:2,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,90bf2905f0443d5d83ec353f6d0d38fa4cc4d96ddd308ac8c03bca812590fd68,11915,9000,240000,466548,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,14.326335906982422,156354.0,0.651475,2313511.2431505844,933048.7622315164,2.4795180453564925,0.2519126430060528,22607921056.972904,d20_h10
deform_1822,visible_equator,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,aca92b1f13c0560a2d4d7f94f9190c67f6f4f9bd0e44cba72acd1bc2a0ef3252,11915,9000,240000,466169,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,11.40881633758545,170419.0,0.7100791666666667,2899821.9001360578,1023142.14522226,2.8342316985741225,0.2948425145571836,24709237419.964336,d20_h10
deform_1822,five_point,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,aca92b1f13c0560a2d4d7f94f9190c67f6f4f9bd0e44cba72acd1bc2a0ef3252,11915,9000,240000,466347,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,10.160172700881958,153364.0,0.6390166666666667,2180635.5470592338,924284.7864964393,2.359268029635187,0.2434769661335566,22295399335.94616,d20_h10
deform_1822,staggered_levels:9:0.380:0,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,aca92b1f13c0560a2d4d7f94f9190c67f6f4f9bd0e44cba72acd1bc2a0ef3252,11915,9000,240000,466551,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,12.025962352752686,156700.0,0.6529166666666667,2325992.5532144634,934352.790934109,2.489415749364946,0.2490698754397362,22780189568.044147,d20_h10
deform_1822,staggered_levels:9:0.380:1,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,aca92b1f13c0560a2d4d7f94f9190c67f6f4f9bd0e44cba72acd1bc2a0ef3252,11915,9000,240000,466414,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,11.213520765304564,155670.0,0.648625,2465061.351901674,933274.213137012,2.64130447107916,0.2528120323583115,22572711802.97257,d20_h10
deform_1822,staggered_levels:9:0.380:2,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,aca92b1f13c0560a2d4d7f94f9190c67f6f4f9bd0e44cba72acd1bc2a0ef3252,11915,9000,240000,466182,20,10.0,0.4688176331969026,-0.788684455783609,0.3977271124891626,11.420772314071655,156177.0,0.6507375,2463254.83931876,936047.1384549187,2.631549991579184,0.251021191979293,22629632414.13448,d20_h10
baseline_full,visible_equator,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,cde3ed5ac84b8aa446709b3522528ef89a6ef65322809039432d18a63aa797e8,11915,9000,240000,466483,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.510567665100098,171044.0,0.7126833333333333,3224736.8084084084,1082493.0732978147,2.97899070945946,0.2971773241365331,26265327745.59084,d20_h12
baseline_full,five_point,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,cde3ed5ac84b8aa446709b3522528ef89a6ef65322809039432d18a63aa797e8,11915,9000,240000,466245,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.152226448059082,153647.0,0.6401958333333333,2305132.622907359,977389.9124250225,2.358457554762405,0.2389747717257885,23611780807.456467,d20_h12
baseline_full,staggered_levels:9:0.380:0,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,cde3ed5ac84b8aa446709b3522528ef89a6ef65322809039432d18a63aa797e8,11915,9000,240000,466283,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.285268545150757,156503.0,0.6520958333333333,2451466.6754387594,981995.8845288772,2.496412372048663,0.2453647816681112,23978868069.13701,d20_h12
baseline_full,staggered_levels:9:0.380:1,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,cde3ed5ac84b8aa446709b3522528ef89a6ef65322809039432d18a63aa797e8,11915,9000,240000,466203,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,12.40173363685608,156260.0,0.6510833333333333,2451708.0177244223,985477.7034745062,2.48783712617791,0.2509265670403195,23943993428.10114,d20_h12
baseline_full,staggered_levels:9:0.380:2,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,cde3ed5ac84b8aa446709b3522528ef89a6ef65322809039432d18a63aa797e8,11915,9000,240000,466314,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.85218095779419,157031.0,0.6542958333333333,3067991.959238019,987053.5609384662,3.108232501913116,0.2467796158270022,24088492267.555275,d20_h12
deform_0276,visible_equator,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,a5d8170325c04969fe8781eff1b6657a0870ddfa3107428ce1b21e9cca6e6ec0,11915,9000,240000,466856,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,14.246907949447632,174148.0,0.7256166666666667,2904425.395380264,1093143.0270803822,2.6569491122653366,0.2988653713229982,26621045987.08853,d20_h12
deform_0276,five_point,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,a5d8170325c04969fe8781eff1b6657a0870ddfa3107428ce1b21e9cca6e6ec0,11915,9000,240000,467113,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,9.820858240127563,157188.0,0.65495,2598394.5151187098,981128.3020684764,2.6483738259722105,0.2490531750669491,24025672767.204697,d20_h12
deform_0276,staggered_levels:9:0.380:0,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,a5d8170325c04969fe8781eff1b6657a0870ddfa3107428ce1b21e9cca6e6ec0,11915,9000,240000,466827,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,11.09311318397522,159746.0,0.6656083333333334,2757931.333337645,995216.9083681612,2.771186170721089,0.2543499106854043,24476027709.741974,d20_h12
deform_0276,staggered_levels:9:0.380:1,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,a5d8170325c04969fe8781eff1b6657a0870ddfa3107428ce1b21e9cca6e6ec0,11915,9000,240000,466834,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.809195041656494,159523.0,0.6646791666666667,2753570.3455227995,991149.0257884322,2.7781597659669885,0.2532215684138126,24403211234.9352,d20_h12
deform_0276,staggered_levels:9:0.380:2,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,a5d8170325c04969fe8781eff1b6657a0870ddfa3107428ce1b21e9cca6e6ec0,11915,9000,240000,466973,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.778529644012451,159627.0,0.6651125,2448373.6118752607,989429.6635397468,2.4745302289766107,0.2511296306266266,24426658408.92577,d20_h12
deform_0893,visible_equator,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,5a3bf209d1db988a7417dbac18a4062f1164300ec7fc4cedf29ce13254846fb0,11915,9000,240000,466757,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,8.956989526748657,170592.0,0.7108,2753240.038623997,1074216.584236621,2.5630213487911786,0.2912100709055857,26093373592.719147,d20_h12
deform_0893,five_point,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,5a3bf209d1db988a7417dbac18a4062f1164300ec7fc4cedf29ce13254846fb0,11915,9000,240000,466768,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.112637281417848,153451.0,0.6393791666666667,2447174.722292523,966047.6359127448,2.5331822482856907,0.2369009381423203,23470088019.40687,d20_h12
deform_0893,staggered_levels:9:0.380:0,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,5a3bf209d1db988a7417dbac18a4062f1164300ec7fc4cedf29ce13254846fb0,11915,9000,240000,466780,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.249841213226318,156447.0,0.6518625,2602711.1969963447,984020.7863678208,2.644975830849438,0.2484284406193175,23952138743.32276,d20_h12
deform_0893,staggered_levels:9:0.380:1,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,5a3bf209d1db988a7417dbac18a4062f1164300ec7fc4cedf29ce13254846fb0,11915,9000,240000,466836,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.903682231903076,156510.0,0.652125,2607245.569354773,982338.3331705056,2.6541217840292,0.2477269737561575,24003529650.571503,d20_h12
deform_0893,staggered_levels:9:0.380:2,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,5a3bf209d1db988a7417dbac18a4062f1164300ec7fc4cedf29ce13254846fb0,11915,9000,240000,466682,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.984115362167358,156161.0,0.6506708333333333,2761943.004870264,980747.242138574,2.816161887794549,0.2433284344969024,23961543421.308064,d20_h12
deform_1387,visible_equator,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,fadc577528ad7acd099113f6f8198966ecc524212cad0641a2c284a7e6cdd873,11915,9000,240000,466857,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.174372434616089,170892.0,0.71205,2758964.9033660805,1082419.118478523,2.54888781643487,0.296182417718484,26193612792.55757,d20_h12
deform_1387,five_point,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,fadc577528ad7acd099113f6f8198966ecc524212cad0641a2c284a7e6cdd873,11915,9000,240000,466785,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,12.016689777374268,154054.0,0.6418916666666666,2766528.4292733124,976892.6049048216,2.831967828789997,0.2409139090936837,23677487257.959496,d20_h12
deform_1387,staggered_levels:9:0.380:0,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,fadc577528ad7acd099113f6f8198966ecc524212cad0641a2c284a7e6cdd873,11915,9000,240000,466628,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.532908201217651,156236.0,0.6509833333333334,2447333.9349658946,981893.350826232,2.492464108150382,0.2448182820683759,23897604041.45823,d20_h12
deform_1387,staggered_levels:9:0.380:1,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,fadc577528ad7acd099113f6f8198966ecc524212cad0641a2c284a7e6cdd873,11915,9000,240000,466852,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.940735816955566,156666.0,0.652775,2454343.236922442,990045.1653797092,2.479021485834068,0.2512490501773265,24032008597.230698,d20_h12
deform_1387,staggered_levels:9:0.380:2,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,fadc577528ad7acd099113f6f8198966ecc524212cad0641a2c284a7e6cdd873,11915,9000,240000,466715,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,11.76194953918457,156781.0,0.6532541666666667,2453812.2940794425,988211.1320973124,2.483085055793328,0.253056984949366,24044446579.879314,d20_h12
deform_1822,visible_equator,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,65b98716f1667dc924b43f1157c22311ace1c724c6bb7fcc3cba598ee9593e5b,11915,9000,240000,466340,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.835505485534668,170926.0,0.7121916666666667,3073252.118890544,1082924.7066453355,2.8379185552159103,0.2912688076884841,26264934583.67425,d20_h12
deform_1822,five_point,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,65b98716f1667dc924b43f1157c22311ace1c724c6bb7fcc3cba598ee9593e5b,11915,9000,240000,466519,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.362148523330688,154303.0,0.6429291666666667,2614001.0507211518,978934.1076933456,2.670252298063759,0.2439919711255271,23726364948.78976,d20_h12
deform_1822,staggered_levels:9:0.380:0,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,65b98716f1667dc924b43f1157c22311ace1c724c6bb7fcc3cba598ee9593e5b,11915,9000,240000,466322,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.38962697982788,156600.0,0.6525,2765070.0057927333,985104.919728434,2.806878689180627,0.2458846308426393,24056109050.396786,d20_h12
deform_1822,staggered_levels:9:0.380:1,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,65b98716f1667dc924b43f1157c22311ace1c724c6bb7fcc3cba598ee9593e5b,11915,9000,240000,466285,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,10.416428327560425,156096.0,0.6504,2765473.0942738545,986424.1530621042,2.803533435073688,0.2474252550479034,23982182673.542866,d20_h12
deform_1822,staggered_levels:9:0.380:2,069e669a1e24af46a9c2c35dff88af33d142595c75055a3a118e07e16c3aff1f,65b98716f1667dc924b43f1157c22311ace1c724c6bb7fcc3cba598ee9593e5b,11915,9000,240000,466427,20,12.0,-0.0,-0.8695367509008093,0.4938682403565388,13.130799770355225,156323.0,0.6513458333333333,2450744.7453918257,978568.7354199736,2.504417581193248,0.2431666053950525,23944235677.117897,d20_h12
baseline_full,visible_equator,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,9bc78628828e527f96f90c1b3bfb49b91718df811d32a711f8fa2af22eb56894,11915,9000,240000,466380,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,10.336458921432495,170491.0,0.7103791666666667,2850285.863471868,1057315.8021887392,2.6957753374833886,0.2940757292058898,25576215113.11485,d20_h14
baseline_full,five_point,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,9bc78628828e527f96f90c1b3bfb49b91718df811d32a711f8fa2af22eb56894,11915,9000,240000,466264,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,12.107963800430298,153050.0,0.6377083333333333,2250690.727534248,956474.0625514596,2.353112139319677,0.2440972181533438,22964547723.274445,d20_h14
baseline_full,staggered_levels:9:0.380:0,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,9bc78628828e527f96f90c1b3bfb49b91718df811d32a711f8fa2af22eb56894,11915,9000,240000,466285,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,11.150322198867798,156250.0,0.6510416666666666,2393493.3744831607,963262.6693701852,2.484777465785226,0.249763705117938,23373958735.187115,d20_h14
baseline_full,staggered_levels:9:0.380:1,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,9bc78628828e527f96f90c1b3bfb49b91718df811d32a711f8fa2af22eb56894,11915,9000,240000,466456,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,9.952054500579834,155803.0,0.6491791666666666,2695708.376402121,966305.9921704646,2.7897047086991216,0.2509547521710716,23333302898.254436,d20_h14
baseline_full,staggered_levels:9:0.380:2,234a49de3912495685c4af016fc57a6860841aac9f12c612883aa583af3edcfa,9bc78628828e527f96f90c1b3bfb49b91718df811d32a711f8fa2af22eb56894,11915,9000,240000,466447,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,9.48178768157959,155569.0,0.6482041666666667,2545487.8233483317,961147.0871580422,2.6483853068471865,0.2492255598702032,23294058540.61627,d20_h14
deform_0276,visible_equator,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,ef976b3a068bf905f8c1bccbdcdbf4950cd107cb0186d65006a9d21e86662be6,11915,9000,240000,466651,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,15.425814867019652,173523.0,0.7230125,2971658.4630715908,1070212.6632740342,2.776699029126214,0.3018973000029497,25782554574.37857,d20_h14
deform_0276,five_point,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,ef976b3a068bf905f8c1bccbdcdbf4950cd107cb0186d65006a9d21e86662be6,11915,9000,240000,466798,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,10.436039924621582,156004.0,0.6500166666666667,2370847.340947411,947635.2389989943,2.501856456342615,0.2448915676727434,23116354286.072487,d20_h14
deform_0276,staggered_levels:9:0.380:0,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,ef976b3a068bf905f8c1bccbdcdbf4950cd107cb0186d65006a9d21e86662be6,11915,9000,240000,466777,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,12.585096597671509,158874.0,0.661975,2384752.622786213,962221.2426102434,2.4783828470851783,0.2513671847427705,23679699262.033558,d20_h14
deform_0276,staggered_levels:9:0.380:1,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,ef976b3a068bf905f8c1bccbdcdbf4950cd107cb0186d65006a9d21e86662be6,11915,9000,240000,466942,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,10.688911199569702,159068.0,0.6627833333333333,2377667.218857668,965536.5686874436,2.4625346112886053,0.2500899893724806,23638173073.07822,d20_h14
deform_0276,staggered_levels:9:0.380:2,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,ef976b3a068bf905f8c1bccbdcdbf4950cd107cb0186d65006a9d21e86662be6,11915,9000,240000,466856,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,9.833658218383787,158598.0,0.660825,2534178.7628912646,966893.5052295948,2.6209492040072275,0.2532621242015284,23642099025.707573,d20_h14
deform_0893,visible_equator,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,8a13008608a2a8111327bf45cfa191317459574659550e99252e54b24ed10219,11915,9000,240000,466735,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,12.135127067565918,169845.0,0.7076875,3148459.332084781,1058469.690156505,2.9745389606945207,0.2921087690781392,25464289297.997128,d20_h14
deform_0893,five_point,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,8a13008608a2a8111327bf45cfa191317459574659550e99252e54b24ed10219,11915,9000,240000,466754,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,10.573796033859251,152928.0,0.6372,2248934.6351756467,950106.495190903,2.367034270956934,0.2374227511114492,22928338392.54276,d20_h14
deform_0893,staggered_levels:9:0.380:0,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,8a13008608a2a8111327bf45cfa191317459574659550e99252e54b24ed10219,11915,9000,240000,466821,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,10.233186721801758,155915.0,0.6496458333333334,2545677.503376396,962993.7753243994,2.643503591203219,0.2452501013036854,23347606349.34888,d20_h14
