candidate_id,heliostat_count,annual_energy_proxy_gwh,energy_ratio_vs_baseline,capex_proxy_musd,lcoe_proxy_cent_kwh,flux_risk_index,min_neighbor_m,terrain_elevation_range_m,terrain_slope_p95_pct,terrain_slope_mean_pct,layout_quality_score,sector_coverage_ratio,annular_coverage_ratio,ellipse_axis_ratio,extent_x_ratio,extent_y_ratio,is_publishable_geometry,x_scale,y_scale,radial_scale,radial_wave,twist,az_wave,petal_amp,petal_order,petal_phase,petal_twist,north_bias
deform_0465,11915,448.29617740416995,1.0002086587460337,843.621568,15.236820704098342,0.9931865654905312,16.791953637331947,34.91123846262394,1.2768453068125079,1.0092288679970853,0.9694564389274957,1.0,1.0,1.0441312464701749,0.9694564389274957,1.0,1,0.97239829068246,0.993435230827135,0.0033341229375344825,0.012504915202151915,-0.01659420743214813,0.010838421625497738,0.0,0.0,0.0,0.0,0.002060450659173556
deform_0466,11915,448.0073025737935,0.9995641404092739,843.641619902156,15.247007791626741,1.0112991374785403,17.007429792539206,35.50129755389753,1.2765359955059494,1.0083453172885148,0.9776402077808202,1.0,1.0,1.0522440067975554,0.9776402077808202,1.0,1,0.9841563664660679,1.0054863082993695,0.004758424634175001,0.014371201500906264,-0.006865871337435981,-0.012195484229571698,0.0,0.0,0.0,0.0,0.0005586767766465207
deform_0467,11915,448.2450885342259,1.0000946726523323,843.621568,15.23855732536029,0.989798261227172,17.00370813733601,34.76086518560419,1.2765722392634955,1.0094812390097525,0.9831397479893079,1.0,1.0,1.0142594990060911,1.0,0.9831397479893079,1,0.9796111026940687,0.9748278920609473,0.017630629752470248,-0.013437104540555547,0.034900664693231304,-0.013635490660356107,0.0,0.0,0.0,0.0,0.0011223685865933957
deform_0468,11915,447.49961651117843,0.9984314249828508,843.6736260128348,15.264884543077896,1.0092716039952139,17.586556876529276,36.30145032086898,1.2751483826563552,1.0079385434971726,1.0,1.0,1.0,1.0161022372870843,1.0,1.0,1,1.0082011566673512,1.013538108541255,0.017030785523963192,-0.01617789379400871,-0.018694905582202256,-0.006718386877327247,0.005271959282730384,6.0,1.6634772251613237,-0.005245234252297724,-0.010581615066592413
deform_0469,11915,448.3663317997267,1.0003651825743012,843.621568,15.234436649206415,0.966379692742723,16.36947455970595,34.50355041953344,1.2792851472550215,1.0113868134397175,0.950447908108294,1.0,1.0,1.0345630018975596,0.9894545058891527,0.950447908108294,1,1.002611944885542,0.9764188035892652,-0.01623952336421157,-0.004634677324426656,-0.021953458828857603,0.011544348959137942,-0.020811154553359926,4.0,3.0170663079431286,-0.010971624882454496,0.007410899509894563
deform_0470,11915,447.639322257978,0.9987431271669617,843.6548308398651,15.25978049581394,0.9963990217913835,17.063418323858834,35.831570996626624,1.2764220792925751,1.007890944862198,0.986902190778456,1.0,1.0,1.060238970906387,0.986902190778456,1.0,1,0.9732756010339998,1.0150639500612397,0.017133511338473427,0.007417768515826609,0.027914050421696576,0.005522769875317152,0.0,0.0,0.0,0.0,0.010260973428629427
deform_0471,11915,448.4199500821547,1.0004848121251533,843.621568,15.232615043529105,1.014607644593021,16.37681572269256,34.57630747862936,1.2793845525837413,1.010326073631023,0.9636616515759485,1.0,1.0,1.0194939899675548,0.9636616515759485,0.9763345954281327,1,0.9794168114031981,0.9999159476772655,-0.01936201166637754,-0.00702800771838419,-0.025177554654920872,-0.0192086125764743,0.024879331126214658,8.0,0.6672767816093694,0.010417750244725445,0.0012658476798867915
deform_0472,11915,447.20487533962597,0.9977738180552549,843.6823515723931,15.27510321250882,0.9947121974653335,17.72668938015216,36.51958930982937,1.2768778677811055,1.0078922823443535,1.0,1.0,1.0,1.0016380550528805,1.0,1.0,1,1.0161790344224664,1.0295079397900453,0.01493862564292741,-0.016511568206718487,0.03475492598350008,-0.003619133733428516,0.0,0.0,0.0,0.0,0.00540136445324426
deform_0473,11915,447.0493847741707,0.9974268978320616,843.6885201226693,15.280527847552781,0.99822201315007,17.776101556829772,36.67380306673181,1.2762347561570617,1.0078611529028334,1.0,1.0,1.0,1.0226189749712522,1.0,1.0,1,1.0249255134667303,1.0223951433191918,0.01840704251759616,-0.015107478152538602,-0.00115422979326147,0.011605801338016215,0.020246824340248607,4.0,-1.2559811573879114,-0.00491886881448698,-0.005892017677722745
deform_0474,11915,447.30917803995624,0.9980065313132732,843.6373432181596,15.270726694363038,0.9860649149596749,17.16849218105827,35.394380453989015,1.2765534295217176,1.009588148709156,0.9895983433042054,1.0,1.0,1.0495392246044262,1.0,0.9895983433042054,1,1.028620139850704,0.9861502370952517,0.011995433032514276,-0.005933381384947171,-0.0028082808832792655,0.01001053645731161,0.0,0.0,0.0,0.0,-0.009985972442809212
deform_0475,11915,447.76255485434905,0.9990180755518527,843.6337277779562,15.255199119024565,0.9842379483469099,17.09627929903111,35.30399444890327,1.2757217107631098,1.0098317062509397,0.9973323444725005,1.0,1.0,1.0140715315705473,1.0,0.9973323444725005,1,1.006691924301225,0.9870985190115834,0.009432473325265298,0.0030302204470069004,-0.012527127750391772,0.019856326235959603,0.0,0.0,0.0,0.0,0.001965040066396289
deform_0476,11915,447.7260198633851,0.9989365611063784,843.6382155071749,15.256525118943895,0.9866774674784607,17.444729233752923,35.416187679371205,1.2756432162671119,1.0088085277794772,1.0,1.0,1.0,1.0085279458361072,1.0,1.0,1,1.0174847045481379,1.0211546740818787,-0.0025561548274937555,-0.010432524235021137,0.03279107726559628,0.01651701183995236,0.0,0.0,0.0,0.0,-0.010531274702562375
deform_0477,11915,447.2718905559664,0.9979233379553343,843.6560226009539,15.272337905863736,0.9998196209650791,17.272000257716446,35.861365023846474,1.276601431239825,1.009285170402006,1.0,1.0,1.0,1.0025530923105985,1.0,1.0,1,1.0312929578113794,0.9978332371780151,0.010574245798083873,0.013939702617252355,0.012982596622545736,-0.0036262921226223044,7.957507542705883e-05,8.0,0.9729622219838152,0.01124713933734861,-0.004781263354745272
deform_0478,11915,448.7801484177548,1.0012884627300263,843.621568,15.220389095913418,0.9882623852245794,16.36922337834253,33.67844063809957,1.2785531732247142,1.0108298604425137,0.9442397901341502,1.0,1.0,1.038063253558299,0.9442397901341502,0.9740820646862826,1,0.9782188022882263,0.9860086727234944,-0.02443149658596431,0.015842445838667684,0.0013954972693830392,0.019245550522900657,-0.00892429088000617,6.0,0.5134497420451183,0.010054413147099105,-0.009209074528855958
deform_0479,11915,448.3093097898196,1.0002379588527464,843.621568,15.236374369834941,1.0121771148391536,16.74855130929341,34.83010559663626,1.277432067094214,1.009406097939868,0.9824589519920043,1.0,1.0,1.0134801626573067,0.9824589519920043,0.9895075182983752,1,0.9857805693868609,1.010716691912998,-0.011001091761667026,-0.0109126380287233,0.00417074828990862,0.0011823660860321057,0.01053791351254561,6.0,0.788935649620162,-0.007603870562943303,-0.005853021863075242
deform_0480,11915,447.2906677129439,0.9979652323009526,843.6340947928157,15.271299843806046,0.9804203533482903,16.90661663842389,35.313169820392886,1.2767471487323703,1.0103703314534556,0.9818860725770431,1.0,1.0,1.0664364088512133,1.0,0.9818860725770431,1,1.0267520883102927,0.9789612918679664,0.012605141177014993,-0.01426115613335363,0.003717429090163177,0.010566081048948576,0.0,0.0,0.0,0.0,0.011764856848005389
deform_0481,11915,446.9773812286177,0.9972662483031285,843.7070980871249,15.283325916787469,1.0135081021139105,17.74644331086482,37.13825217812132,1.27664791241164,1.0068218340418391,1.0,1.0,1.0,1.0454085129912356,1.0,1.0,1,1.0097399261058873,1.0344454454798133,0.020717079846378737,0.00821605110653709,0.005810448696695718,-0.007289744250096587,0.0,0.0,0.0,0.0,-0.003117249618797927
deform_0482,11915,448.7651624962076,1.0012550271371163,843.621568,15.220897360760983,1.0104298934002298,16.340386942211598,33.85986756978173,1.2786741900926348,1.0100703835426188,0.9425051995589667,1.0,1.0,1.0400176144430548,0.9425051995589667,0.9741231877811318,1,0.9764152091095808,0.9945882418404423,-0.024899809186421474,0.006269318860921996,0.01374773060890215,-0.019409249076308765,0.0,0.0,0.0,0.0,-0.008081896814661236
deform_0483,11915,448.5961904641448,1.0008780279609606,843.621568,15.22663059258849,1.0060892512847126,16.146386071578295,34.66155023857414,1.2785317414175954,1.009612887821578,0.9318701905333279,1.0,1.0,1.060530457087748,0.9318701905333279,0.982127782228661,1,0.967021997126614,1.0050586093280292,-0.02409626424999253,0.011547718347733792,0.011656953160514266,-0.0019314705611877953,0.022996092477327357,4.0,-2.6061509223702557,-0.007689377762028735,-0.005150022965607792
deform_0484,11915,447.90027361279016,0.9993253444994984,843.6464924241029,15.250739254147929,1.0061636827864755,16.624294363996697,35.62311060257343,1.2769406372636818,1.0089542015537671,0.9787127410495798,1.0,1.0,1.0401200708026108,0.9787127410495798,1.0,1,0.970741051219271,1.023777673007111,-0.0007432542436747284,-0.007357610436929687,0.019349867340209624,0.0009645629019647932,-0.021892481273875684,6.0,-1.0068285521927995,-0.008879279469400569,-0.0013498323959405274
deform_0485,11915,448.41968868052135,1.0004842289031892,843.621568,15.232623923224963,0.9846563463613613,16.64855168937373,34.35332324696242,1.2767494758641305,1.01038489448047,0.9755597473800182,1.0,1.0,1.0028624896716627,0.9844775761622612,0.9755597473800182,1,1.008577317825851,0.9857568089333111,-0.01842487489396076,0.00847550171303808,0.011749531001034923,0.004426320414074779,0.0,0.0,0.0,0.0,0.007674931184940184
deform_0486,11915,447.44162707606284,0.9983020428064193,843.6714582501091,15.266823679060018,0.9840992662390355,17.26163398099465,36.247256252728675,1.2774181373962328,1.0096240463502373,1.0,1.0,1.0,1.0163457177994357,1.0,1.0,1,1.0131184211730033,0.9853159813807517,0.02042548743493535,0.008204745545156846,-0.02047835548410182,0.012673566137942485,0.02244161538268691,4.0,0.5306864719915758,-0.0006732613682191076,-0.006750696932782384
deform_0487,11915,447.25673995272155,0.9978895349355572,843.6787835197655,15.273267293805695,0.9986603496249358,17.515521212952226,36.43038799413648,1.2761292701039497,1.0073903409484626,1.0,1.0,1.0,1.0389217257444974,1.0,1.0,1,0.9963050472338651,1.0282413587412138,0.01947059011703043,-1.4616726288073367e-05,0.031308490506805994,0.005607389266492645,0.0,0.0,0.0,0.0,-0.003361312057243165
deform_0488,11915,448.14056303691757,0.9998614623044929,843.62584691529,15.242188916211818,1.0195018637517514,16.729011748347173,35.10697288224924,1.2771500815721128,1.0087684522545006,0.9787284341786897,1.0,1.0,1.0292626113014671,0.9787284341786897,1.0,1,0.9806772066784952,1.0156037807639011,-0.006345847897617357,-0.009264096728401875,-0.007100049165292919,-0.011277781157263704,0.0,0.0,0.0,0.0,-0.006375044319014549
deform_0489,11915,448.41043252714877,1.0004635771885046,843.621568,15.232938357263675,0.9946396393760701,16.937232429691054,34.57648480147327,1.2771665936986452,1.0092720408543945,0.9802727920010847,1.0,1.0,1.01255633276134,0.9802727920010847,0.9864057031467746,1,0.9674110661406257,0.9702175548466566,0.018555160645420704,0.0014125052402666483,0.03440693185358426,-0.008851840451409725,0.00014641160097631292,6.0,-0.48129713055336865,-0.002300172969174199,-0.011235059260490182
deform_0490,11915,448.30012407815167,1.000217464302915,843.621568,15.236686564577502,0.9811536404755845,16.583446188969777,34.090093522512234,1.2777897087963568,1.0102315186583966,0.9641122232662286,1.0,1.0,1.0262316825397315,0.9955969917649211,0.9641122232662286,1,1.022442266871006,0.9828139484004431,-0.02145055911422779,0.00339351340235795,0.030478073398838984,-0.014726076724624702,0.014526196479588447,4.0,-1.9982880648801014,0.00678263209198068,-0.006147064048775639
deform_0491,11915,447.4402094641169,0.9982988799247922,843.6465306253795,15.26642096430735,0.9887522445469041,17.054766608723565,35.62406563448485,1.2765150510502588,1.0095360045825559,0.9821701999089887,1.0,1.0,1.061931282318189,1.0,0.9821701999089887,1,1.0232731696002353,0.985459589676347,0.012825088780103334,-0.017391731003573198,-0.02715990392334093,-0.0016750271325150397,0.0,0.0,0.0,0.0,-0.01141403246458479
deform_0492,11915,448.25060500531316,1.000106980636262,843.621568,15.238369789504326,0.9651855874230683,16.36590537792432,34.13831029059429,1.279168592302768,1.0116030842036816,0.9550985724024181,1.0,1.0,1.0243424352526305,0.9844732698489267,0.9550985724024181,1,1.0109357369041547,0.9721931608704055,-0.021889482867672068,0.009930152630914221,-0.03373065473591323,0.017080864165825268,0.011270464743436574,6.0,-2.6105049253535078,0.007282817970393988,-0.002198218481579658
deform_0493,11915,447.7026132094303,0.9988843377345589,843.6555338116018,15.257635960135921,0.9978013340444993,17.23209361186272,35.84914529004368,1.275620808272289,1.0081209632560373,1.0,1.0,1.0,1.0294458263061863,1.0,1.0,1,0.9950607002574983,1.0031966469051286,0.012261490632016925,0.011239197914071977,-0.01522341711176832,0.016171630887100188,-0.02024290517317119,6.0,-1.4713395274202867,-0.008911500294950333,0.010979567579511747
deform_0494,11915,447.87228928453567,0.9992629077247942,843.621568,15.251241572350278,0.9814925133119563,16.77360552648801,34.87577046305705,1.2772284277149186,1.010751192985355,0.9859447010601949,1.0,1.0,1.0128368963612773,1.0,0.9859447010601949,1,1.0062416451332903,0.9757394816233192,0.004056866756913292,0.010110119905944234,0.0008607512916942103,0.01644452285984815,0.004240190766898896,6.0,-2.433539696040422,0.010670682582553864,2.7783471805362114e-05
deform_0495,11915,447.8614338730831,0.9992386878516917,843.6437046469905,15.25201143950297,0.9934336424052986,17.206063969473504,35.55341617476074,1.2758662160533076,1.0083453610253374,1.0,1.0,1.0,1.020689309419596,1.0,1.0,1,0.9931391291178241,1.0107517660541623,0.006868969435549016,-0.0002886090000486993,0.012483197823780635,0.019360167006233078,-0.024504482828476865,4.0,-2.161914071940418,0.005731330109289858,-0.005506947356334165
deform_0496,11915,447.4861558584368,0.9984013924684034,843.6642959091441,15.265174902051637,0.994424783222713,17.30467365912099,36.068197728602854,1.2763068329100677,1.0089865546817103,1.0,1.0,1.0,1.0035535946711276,1.0,1.0,1,1.0263379740437177,0.9891163462719026,0.01378022084295915,0.016001744836281275,-0.01360610874128644,-0.016352248275664144,0.0,0.0,0.0,0.0,0.008042566742425577
deform_0497,11915,447.7019490424878,0.9988828558893854,843.6478408839705,15.257519466928212,0.9898723918513961,17.504285556208302,35.65682209926081,1.275707329177354,1.0089707078434407,1.0,1.0,1.0,1.0012642199960595,1.0,1.0,1,1.0023499178099828,1.0106760821283718,0.01106583595775805,-0.008212644406729239,0.02026680463662813,0.019805882321657784,0.0,0.0,0.0,0.0,0.004658413610556189
deform_0498,11915,447.94767780288856,0.9994311095802354,843.638122109387,15.248974044767781,1.0067181543684647,17.20296348767776,35.41385273467563,1.2758404206899168,1.008631769450221,1.0,1.0,1.0,1.0040311578547534,1.0,1.0,1,0.9808626457193151,0.9984565505889363,0.019489749706180108,-0.013535983264601086,0.014477808389258835,0.0018060153513124212,0.0,0.0,0.0,0.0,-0.010028831650991495
deform_0499,11915,448.0409450948287,0.9996392013679382,843.621568,15.245500555745611,0.9871234638101481,16.821652501786797,34.71853752122456,1.275384593594077,1.0100769367492788,0.976594700450743,1.0,1.0,1.0238221329821233,1.0,0.976594700450743,1,1.0254208633051662,0.9919214821563105,-0.015139909696582271,0.003347879086217937,-0.0018439959084998458,0.002464318172645065,0.0,0.0,0.0,0.0,-0.009618714179612634
deform_0500,11915,448.1188366349865,0.9998129877993996,843.6351127503892,15.243095330338143,1.0022852339884072,17.128211305975714,35.33861875973071,1.2767838757129253,1.0086999267884664,0.983314202730904,1.0,1.0,1.040362785450068,0.983314202730904,1.0,1,1.0096540617112137,1.0142802164495355,-0.012408778558054279,0.015544348248831035,0.012248067392047847,-0.013964884739528855,0.0,0.0,0.0,0.0,0.005287304212532439
deform_0501,11915,448.56236448411886,1.0008025576807802,843.621568,15.227778829139453,1.001672990594306,16.294159026101916,33.772383905581364,1.2787157786802699,1.010897366528497,0.9384470482099689,1.0,1.0,1.0479836502789834,0.9896345483079116,0.9384470482099689,1,0.9914400350219653,0.9712103824785995,-0.015893674853341963,-0.014311878283376326,-0.0023448090856927617,-0.0023983764222690294,0.015003231209859098,6.0,2.527214442866395,-0.011448165069562267,-0.00841247227759472
deform_0502,11915,448.04379646788425,0.999645563162134,843.6242253232281,15.245451554110373,0.9811320582147437,17.167889474266428,35.0664330807017,1.2757318558609516,1.009599427164322,0.997781958209789,1.0,1.0,1.00096263882957,1.0,0.997781958209789,1,0.9910065188549483,0.9895345867502551,0.010153433937587455,-0.0015418170308572864,0.034661455088313545,0.01764916290773028,0.0,0.0,0.0,0.0,0.005666043211938868
deform_0503,11915,447.8391130297677,0.9991888870684598,843.6334771332292,15.25258670847695,0.9921653241709868,17.02998547449873,35.29772833072889,1.2757518569972472,1.00956851197297,0.990989908832312,1.0,1.0,1.0296980160852471,1.0,0.990989908832312,1,0.9925672126999746,0.9756858166283906,0.0246933818155601,-0.016300807318657504,0.02375144039976588,-0.009253962333309121,0.0,0.0,0.0,0.0,0.011976272366680717
deform_0504,11915,447.74974204277123,0.9989894884575856,843.6426285702157,15.255796617181526,0.9884819683544344,17.303392688187188,35.526514255391476,1.276412056481933,1.0090306578141846,1.0,1.0,1.0,1.0075598093669405,1.0,1.0,1,1.0280203867972968,1.0169551939701234,-0.008840818831135262,0.009524146871308873,0.014599790700980504,0.014325182397405541,0.0,0.0,0.0,0.0,-0.004179380531453359
deform_0505,11915,447.8351245784575,0.9991799883007778,843.6419374641586,15.252875510164685,0.9910896258506411,17.274963310215604,35.50923660396393,1.2757551999035983,1.0086126094031374,1.0,1.0,1.0,1.0320207742071819,1.0,1.0,1,0.9843114593582788,0.9993043822016203,0.017717542180932765,0.008052878602257556,-0.005399776329741968,0.015843798861782107,-0.009637878827852529,4.0,-0.8421950811320347,0.0024807457981408983,0.010985265777095736
deform_0506,11915,447.8083867777175,0.9991203326954794,843.6495676435518,15.253924191153216,1.0161392487693999,17.19704081307509,35.69999108879301,1.2762522644355563,1.0082957178684104,1.0,1.0,1.0,1.011611501206549,1.0,1.0,1,1.006485025944133,1.0319831323610846,-0.006357493683671923,-0.012961530949556942,0.0029918370357344265,-0.0011607861701188812,0.0,0.0,0.0,0.0,-0.00822689376492184
deform_0507,11915,447.67058488204947,0.9988128782575744,843.658840144647,15.258787358485534,0.9877113822976954,17.364022734243814,35.931803616173056,1.2765283556319622,1.0089849210969417,1.0,1.0,1.0,1.0212299814042447,1.0,1.0,1,1.0287020846849695,1.0177291268588238,-0.0059104721822545725,0.0179019613357608,-0.003744113627638365,0.01102991246413381,0.0,0.0,0.0,0.0,0.009801718238460676
deform_0508,11915,447.5540455446464,0.9985528634275795,843.6738475036805,15.26303211975641,0.9879727238972885,17.578945942246982,36.30698759201164,1.2763619358483904,1.008352922428612,1.0,1.0,1.0,1.0093320064659403,1.0,1.0,1,1.0049608687787754,0.9949160094892417,0.024173526960108542,0.00850437723842765,-0.032350588323480964,-0.010844629352175996,0.0,0.0,0.0,0.0,0.0011740061740517505
deform_0509,11915,447.8816328284861,0.9992837544195322,843.6329586531787,15.251129325807424,1.0152576770835102,16.609358395550455,35.284766329464674,1.277021550575493,1.0077177246246483,0.9545024557794717,1.0,1.0,1.0859443705397644,0.9545024557794717,1.0,1,0.9775133372854188,1.031174786227804,-0.011321698162548278,0.009906429522270818,0.026989807947008768,-0.019230479737906588,0.0,0.0,0.0,0.0,0.0024758665236867487
deform_0510,11915,447.9263935822049,0.9993836216405753,843.6256855816551,15.2494738296585,0.9886937282352598,16.884745678661393,35.10293954137683,1.2769267532730717,1.0097260052770518,0.9900683497150826,1.0,1.0,1.011299239258013,1.0,0.9900683497150826,1,1.0051028931041737,0.9660697531082535,0.01438339155161502,0.015206904506081979,-0.016405021989926397,-0.006881533127909668,0.0,0.0,0.0,0.0,-0.009476952351316351
deform_0511,11915,447.65848175975714,0.9987858745749092,843.662806772369,15.259271646942862,0.99803415944943,17.210023078725268,36.0309693092247,1.2754418326938286,1.007906127862815,1.0,1.0,1.0,1.0312946577544058,1.0,1.0,1,1.001077986112918,1.0306407133625164,-0.00035064474347929614,-1.2155406836189542e-05,0.03461624154820522,-0.00656350391429945,0.011965191273867058,6.0,-2.6288679134809656,0.0005019499899641677,-0.0025550994383591527
deform_0512,11915,448.60449586578596,1.0008965584215235,843.621568,15.226348688853955,1.002837141207322,16.67504291361932,34.29375496924513,1.2779648479744723,1.0098266845634838,0.9731384997336625,1.0,1.0,1.0099381830197525,0.9731384997336625,0.9766948063120594,1,0.9760311373046043,0.9899900418436544,-0.006378353704072911,-0.008527429186427972,0.012170177619506208,-0.0065359816085791105,0.0,0.0,0.0,0.0,-0.0025425917991011883
deform_0513,11915,448.5563173383135,1.0007890656906626,843.621568,15.2279841201928,0.9837079434990584,16.64833328927924,34.43915705460495,1.278545720429412,1.0101300975201497,0.9734318235666036,1.0,1.0,1.0150982843044742,0.9734318235666036,0.9819809563578252,1,0.9789422143398553,1.000440534418297,-0.014972155871592903,-0.00533815166601407,-0.030676831976069366,0.017500709680640502,0.0,0.0,0.0,0.0,0.00848911943373672
deform_0514,11915,447.53662721429197,0.9985140008056801,843.6703945954146,15.26356369443113,0.9926265134700324,17.60385716010632,36.220664885363476,1.2759621031026995,1.0084905783481581,1.0,1.0,1.0,1.0141975447396707,1.0,1.0,1,1.0055803735480267,1.0085439047537574,0.01811321521764915,-0.015011733509640652,-0.03197139490378765,-0.003755949076799072,0.0,0.0,0.0,0.0,-0.0015873158548313504
deform_0515,11915,447.8186600429396,0.9991432537225741,843.621568,15.253068009236237,0.9863858148073259,16.704588350917863,34.82988778690287,1.2770035387739154,1.0105170996158364,0.9727725351996482,1.0,1.0,1.0461932788667212,1.0,0.9727725351996482,1,1.017576242628695,0.9695505139908015,0.003046857350851355,-0.0023882196101740385,-0.003219163141926551,-0.0017509428981680626,0.0,0.0,0.0,0.0,0.008447572857688008
deform_0516,11915,447.9278083012213,0.9993867780676903,843.6314635153096,15.249530108526908,1.0206175582517005,16.67897041903462,35.247387882739986,1.2776520746880102,1.0080142190670742,0.9742496159693652,1.0,1.0,1.048330957149961,0.9742496159693652,1.0,1,0.968575906598678,1.0180238405826119,0.0026348037765879795,-0.009362871732970462,0.01692009574709301,-0.010799749334921534,0.006243206290882344,6.0,-0.82405304595384,0.002055111596817488,0.004111190882102458
deform_0517,11915,449.0301066884039,1.0018461530232519,843.621568,15.21191647441131,0.9929072232458932,16.431057943076183,33.49372554362344,1.2787188703316703,1.0108695189703387,0.951277398041506,1.0,1.0,1.0083629883778547,0.951277398041506,0.9532646899483251,1,0.969821871503609,0.9654400216306912,-0.013899459607946675,0.0016813113457738518,0.01793886986352887,-0.010120187525585488,0.0,0.0,0.0,0.0,-0.002783616276747416
deform_0518,11915,448.69025206862284,1.001087891966046,843.621568,15.223438543512918,0.9977463664350658,16.59425072080099,34.22909979526685,1.2776380340235387,1.0097345364894375,0.9511837776884483,1.0,1.0,1.0415102470676434,0.9511837776884483,0.9845038383352227,1,0.9771338470994607,0.9827749346325827,-0.010149650613614497,0.01501956208670389,0.02439499287946146,-0.01692241862088385,0.0,0.0,0.0,0.0,-0.004177590101667655
deform_0519,11915,448.6055858184055,1.000898990251422,843.621568,15.226311694221781,0.9777433563442618,16.61236456308749,34.004508673964665,1.2790691573316895,1.010520797288196,0.9561730887525034,1.0,1.0,1.0165423682121235,0.9780759248508851,0.9561730887525034,1,0.9778908702878075,0.9764977937191626,-0.004008045910959358,-0.010186845604281068,0.03199291856299401,0.012327436117600402,-0.017759007601046782,4.0,0.17487836571967907,-0.002466155845419444,-0.007755688973243041
deform_0520,11915,447.0971086417659,0.9975333761559991,843.675179037912,15.278655177062495,0.993796312752649,17.56433952392407,36.34027594779923,1.2765417736804985,1.0086099481297803,1.0,1.0,1.0,1.0416955815960864,1.0,1.0,1,1.0341233954920221,1.014208803357863,0.012051576775905744,-0.015441813771602008,-0.024042137142008924,0.006273571233517409,0.0,0.0,0.0,0.0,-0.00964746634067596
deform_0521,11915,448.5899393405923,1.0008640808692404,843.621568,15.226842776457932,0.9870633327076896,16.616017611607244,34.40972740958,1.2773374570258473,1.009819581806177,0.9569664593238231,1.0,1.0,1.0398483883323615,0.9569664593238231,0.9889086397234421,1,0.9825840347822455,0.9927204373262852,-0.014140887993870194,0.01642738686791437,0.0215989406373715,0.013630588580513369,0.0,0.0,0.0,0.0,-0.005248492030009949
deform_0522,11915,447.19782547109145,0.997758088856777,843.6905966465998,15.275493299213391,1.0069949766379365,17.864875527656615,36.72571616499408,1.2763526509627225,1.0073762484449649,1.0,1.0,1.0,1.0255049308589863,1.0,1.0,1,1.0214681211212742,1.0211770551138428,0.01877604488085117,0.011207823706606387,0.009682404431997423,-0.00888442258544024,0.0,0.0,0.0,0.0,-0.007041277859066205
deform_0523,11915,447.2982971574609,0.9979822546108716,843.6625956137025,15.271555272929314,0.9992557193199596,17.157727614231234,36.02569034256044,1.2769409127302243,1.0099550023173813,1.0,1.0,1.0,1.0151765261762837,1.0,1.0,1,1.0160465737279623,0.981211588806488,0.022764280275725184,0.009782270075851415,0.009343610354121942,0.0031771065339111573,-0.011177353152000835,8.0,1.8480429718961435,0.011805924773089449,-0.0036934424415289557
deform_0524,11915,447.85678730882074,0.9992283207460974,843.621568,15.25176947408846,0.9715821871913032,16.586034269307167,34.44339822493271,1.2769062831111277,1.0106489650144461,0.965853410736875,1.0,1.0,1.048878906754908,1.0,0.965853410736875,1,1.0177880053973167,0.9702091847014913,-0.0044664243279186715,-0.003360040164047149,0.024773288831457116,0.01437363748657593,-0.007455249507773289,4.0,2.533054219435984,0.00553197258287642,0.002057565155297914
deform_0525,11915,447.54840987897535,0.9985402895046105,843.6554803646075,15.262892029602513,0.9827535788938463,17.250318588842845,35.84780911518578,1.2772530403427447,1.0098471219057292,1.0,1.0,1.0,1.0210184714413817,1.0,1.0,1,1.020267010199689,1.000184399218834,0.005122756365873754,-0.00023594245302252861,-0.028898146684584767,0.01545401551050177,0.007059365769298862,6.0,-0.29079492446410926,-0.0014203707234041567,0.008959117557000757
deform_0526,11915,447.40210770850575,0.9982138698180891,843.6810232055732,15.268345309007872,1.003967928494528,17.527675367358267,36.486380139330095,1.2768503829648576,1.0078765376346,1.0,1.0,1.0,1.0101742190196625,1.0,1.0,1,0.9988203023904237,1.0179921078101675,0.019560844668886468,-0.009786929106426364,-0.0176174598959411,-0.00023218127952691,0.008480702669174212,8.0,1.1629534177531449,-0.004210175985784308,0.005706567884256428
deform_0527,11915,447.8294585956234,0.999167346736168,843.621568,15.252700210612618,0.9855606342726119,16.543019009576906,34.50905847948388,1.2778586589917629,1.0102700571654406,0.9607751732981662,1.0,1.0,1.0771246836424848,1.0,0.9607751732981662,1,1.0298573954143186,0.9713162624185473,-0.0069497318562050485,-0.016912456149547804,0.004794753454935095,-0.01617278789093059,-0.02267465144004316,4.0,2.6027917262531854,0.009781621412708733,-8.376167997751344e-05
deform_0528,11915,447.5923142790471,0.9986382460862685,843.6692603160969,15.26164416402499,1.003721581531957,17.407409323295013,36.19230790242386,1.276079242128054,1.0082603679404027,1.0,1.0,1.0,1.0111431223170606,1.0,1.0,1,1.0078805843140293,0.9887177649222062,0.02350195076660419,0.016009502631661485,-0.01779438864495432,-0.013931547655084038,-0.024898517644011825,4.0,2.6851637101338266,-0.003380513494296373,-0.011745747322085276
deform_0529,11915,448.3964153399642,1.0004323029713689,843.621568,15.233414549626103,0.9868505938522881,16.46074122177675,34.68063144052985,1.2781847079540452,1.0109961896110253,0.9553336524759521,1.0,1.0,1.0364755735101412,0.9963793457798508,0.9553336524759521,1,0.9965733571379293,0.9797822831755082,-0.009014125566900146,-0.013730742816319828,-0.0036499762709484643,0.0022306971100179013,0.020428157806759512,4.0,-0.9536356288035694,0.004792620311259117,0.00980922797906426
