layout_id,layout_sha256,weather_file,weather_sha256,heliostat_count,reported_number_heliostats,aperture_area_m2_input,max_radius_m,x_span_p99_m,y_span_p99_m,convex_hull_area_m2,area_sf_output_m2,land_area_output_m2,base_land_area_output_m2,opteff_mean,opteff_min,opteff_max,opteff_p10,opteff_p90,flux_table_rows,flux_table_cols,flux_map_count,flux_peak_value,flux_mean_active,flux_peak_to_active_mean,flux_active_cv,note
baseline_full,17c4d9d0c4906187ea0b9c0367998fc0f1bfdde2ca4aae0ac63e6c8d6724e08a,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,1988.054150591477,3307.6116,3328.32,9705942.44412801,0.0,2398.388489873137,2398.388489873137,0.35676291341653965,0.15592700103087073,0.40581244772403935,0.2897334316981923,0.39845656974529536,3120,24,130,0.0032008260022848845,0.0023462898382440936,1.3642074180742756,0.09622755354801785,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
deform_0276,732594ced1ad0c325d3097bf892b28916919c4a49a21f343ef649d477882ad7a,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,1897.1590973654613,3098.280533098572,3175.7520790300796,8659873.667345367,0.0,2139.89949409419,2139.89949409419,0.3679090846566936,0.145650168015286,0.4217685811395644,0.2913609028376339,0.41407528757905154,3120,24,130,0.0033617219887673855,0.002353908856669003,1.4281445006857787,0.0980702014044885,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
deform_0893,c8713c5dd58d35fbab0f1ba8ba416020fdcd0d5cf67870b366756eec78fee7da,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,2015.1856751896803,3325.3281069738105,3349.8269037714617,9599919.678819507,0.0,2372.189717304405,2372.189717304405,0.3576478974161247,0.1530690036636238,0.4068201012975086,0.28978993686141313,0.39947066008040544,3120,24,130,0.0032473832834511995,0.0023475254446206225,1.3833218680941712,0.0976327829029023,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
deform_1387,ab6755454f56ff3714af36e93f7025ef8dda41482022fe10c539e2d0dc4cfdd0,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,1972.8505813492714,3371.931911077234,3187.531724949739,9476776.755004045,0.0,2341.760465056435,2341.760465056435,0.35926310384667326,0.15431649719879106,0.4091119174527608,0.2912332752125486,0.40173826029280263,3120,24,130,0.003279673168435693,0.002348215231659464,1.3966663379991686,0.09607354672049218,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
joint_g02_0333,3f25b15176fb7d169f770dab18b1652fd75f2c558423516aa10633a196b74c5c,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,1972.7130636443571,3282.40997712024,3237.6608431151208,9412906.493728831,0.0,2325.977793814887,2325.977793814887,0.3599951738603307,0.15396783969388128,0.410221483579302,0.29126662060742337,0.40277547219626825,3120,24,130,0.0032609610352665186,0.0023484966108089957,1.3885312928525806,0.096316403024073,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
joint_g04_0478,5b71c11cb5c599a2f072e683cc1c64d87da8f8c5027ed4b8200f2331ab1c5f84,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,2000.8533026931832,3405.5419124277314,3299.820625849487,9917551.160370585,0.0,2450.6780961645436,2450.6780961645436,0.35432497320153367,0.15742007529902993,0.40216470911247854,0.2892062189677421,0.3949577383810116,3120,24,130,0.0032321964390575886,0.002345692256089056,1.3779285968427035,0.09696474025805954,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
sb_hy_energy,3c5ff8894401623834abc8602c9324bdbdd5ebe36ad18f1453240dd802b05286,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,1935.1564227435138,3195.840382817729,3248.5471946234015,9154121.089249685,0.0,2262.0305842297,2262.0305842297,0.36293668198460266,0.15064911696356267,0.41448393145011847,0.2911672399750115,0.4069155021363498,3120,24,130,0.0032586518209427595,0.0023498589420486993,1.3867435881499077,0.09744242039983021,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
sb_pf_flux,e9768dfc3eb57bea5fe8ca261a2a62247d089ce0f33ad6852cee68a562b5a3f5,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,1986.735532704281,3377.5168798530062,3325.757322293788,9896934.165061727,0.0,2445.583530088175,2445.583530088175,0.3538551212843392,0.15744508927632342,0.40188594844006753,0.2884913811326586,0.3946626402280388,3120,24,130,0.003183642402291298,0.0023463988704658574,1.356820633679905,0.09716969912016625,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
sb_hs_flux,b96e1549e3a2a8ffb0935c48695daff159b58c95a3b62d0a20593c6502f117ca,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2023_sam.csv,cc6a6da86a3bc1b2fa2c85b65256c0a220d6ebc0cd86cc2568331079387bea79,11915,11915.0,1378803.8,2001.062348572182,3387.460068102362,3345.239486770611,9954083.80136669,0.0,2459.7055004503495,2459.7055004503495,0.35393326121929997,0.15740868039233671,0.40177862221057475,0.28878010884385946,0.3944017371530978,3120,24,130,0.003195208730176091,0.002346312107407566,1.3618003845645534,0.09652451932232353,PySAM Solarpilot helio_positions_in uses x/y positions; terrain z and custom staggered aiming are not represented in this preliminary run.
