azimuth_deg,zenith_deg,optical_efficiency
-108.3501948979904,75.16418312875807,0.31009691243721543
-99.70177729225928,64.03854613089877,0.37022164717221545
-90.65725218339193,52.62006745858983,0.3935058423719275
-80.10550056197276,41.191926663818805,0.40595665867827674
-65.71597060159884,30.22097528849905,0.4146795930168117
-41.76737971760252,20.89356310756119,0.4199353806074558
-0.026497302993618632,16.626494559832,0.4217685811395644
41.73348136634553,20.88515294103226,0.41964753566369134
65.69781312851728,30.209418907310415,0.41419840738282965
80.09380784226659,41.179351498905866,0.4053876415609843
90.64820738811954,52.607172025574044,0.3929618399813986
99.69373833327666,64.02564752595762,0.3697163684784583
108.34226925936326,75.1515051238466,0.3095521868310056
-105.03484736004503,77.69572370178393,0.2852283172938044
-96.02071361991412,66.42647750709683,0.36216154384141946
-86.46525138286006,54.96816940349111,0.39044584780843233
-75.19176626587571,43.65188572461032,0.40400407001018795
-59.94164879371415,33.04180331823928,0.4130112468839157
-36.188837322154114,24.4421461625605,0.4183954750895047
-0.006903919754080334,20.78140919117554,0.42012784158633815
36.16116514250291,24.457205167029407,0.4181093288207838
59.889824463602935,33.066468708971264,0.4125287420295194
75.12554044430968,43.68452633534903,0.4034087181215033
86.38933158035132,55.009865344369906,0.3898324023807775
95.93667464209898,66.47956237923968,0.3613611838029473
104.9431745764482,77.76337666319385,0.2836650017116633
-101.70443070285923,80.32961713517854,0.24631876210905654
-92.3941581600838,68.95565409207782,0.35147095377693294
-82.43326601140407,57.5071357053856,0.3865262758252753
-70.63456059772192,46.35876249091719,0.40172788406911975
-54.93054259855293,36.148557178524776,0.4109821460502087
-31.91877114235743,28.208815454643826,0.41652394262618925
0.005802906081640913,24.99822134471663,0.41826206584706055
31.9013572780525,28.23247500674812,0.4162611627456755
54.87890474983314,36.188103245124005,0.4104969180300088
70.559588776525,46.41028704504823,0.4011179600709588
82.34223838296032,57.570803434689005,0.3858718232242131
92.29006163024667,69.03378121456522,0.3505140387449599
101.58829239124998,80.42592222718436,0.2438723088669394
-88.90268453920787,71.5494570043359,0.3378104591708568
-78.64226455516389,60.15705781421633,0.3817142055288127
-66.49887226495662,49.21889597864855,0.3991132474878983
-50.6497429471639,39.42034894885648,0.40863044478926364
-28.609978231679094,32.06079135592764,0.41430764996605024
0.005916118414717175,29.193676907271296,0.41611361041564837
28.596241588618085,32.08874599289258,0.414061607600854
50.60000784104071,39.468308124233225,0.40815650976178164
66.42119454521671,49.28168185326679,0.39853202827338635
78.54410251847025,60.233860543293694,0.3810283737046045
88.78748768097358,71.64218170009522,0.33667311949974205
-85.71785189032452,74.03800364743698,0.3217276445099889
-75.26291101880524,62.735325724288586,0.3759551472642705
-62.932765798926155,52.02439985428351,0.396105010486999
-47.14694907514453,42.61336774395993,0.4061234500981464
-26.093646312310227,35.737276641272686,0.4119264379380672
0.009542712904675454,33.12933041083657,0.4137716060633572
26.090831834996692,35.76946186778716,0.4116752449837478
47.10692361557136,42.66954710690269,0.40566828220590173
62.86091392340484,52.09811914964357,0.39551389738967047
75.1665537686826,62.8245434393098,0.37521824983668056
85.60085885414009,74.14383832424457,0.32038811447917465
-82.43387741907155,76.72337731778035,0.2984857676833173
-71.85723374533707,65.55009887297189,0.3675402857737332
-59.451900063234504,55.10343133572942,0.39206496358026977
-43.88498534466544,46.09607979673544,0.40316162860975874
-23.88625476467925,39.67547276728255,0.4090881271362473
0.006840849548382266,37.292612630545015,0.41096906920032633
23.88085384884394,39.70811998771047,0.4088500184929866
43.84573866095565,46.15413014509972,0.40273157551247785
59.38074521053079,55.18034219403844,0.391483203677335
71.75973518006606,65.64314122404464,0.36666717949930205
82.31322035478814,76.83301798922132,0.29691996780213603
-79.43495935627999,79.26288109797062,0.26622228817125915
-68.81591551405434,68.23904060182511,0.35692492672522547
-56.4352658087046,58.05616597510348,0.38738706835020353
-41.17213386427625,49.41675112404097,0.40011563012868645
-22.134466925104817,43.37827819936358,0.40613189849854126
0.0060438762019430214,41.17315593759062,0.4080469676442949
22.129804379868858,43.41120841354601,0.4059052062090475
41.13640363608863,49.476060217403706,0.3997123913538029
56.3679645009062,58.13526564555441,0.3868325151110223
68.72104619361076,68.33456995787,0.355967069724863
79.31500797635266,79.37459416267029,0.2641040906338423
-76.19896785112783,82.08256972974318,0.21101185922295157
-65.60596365600432,71.25185078092325,0.34150879703718984
-53.34121452910577,61.37375890488984,0.3808488263313365
-38.49085651113526,53.12722889185881,0.39589148149354997
-20.46977307046987,47.46878105121987,0.4025540176082191
0.004347570636184628,45.431515045225936,0.4045144802653736
20.463481921720756,47.50062143659235,0.40234686172115347
38.45719112804534,53.18523844682269,0.39549821396714635
53.277651185560416,61.45165914655038,0.38028506433519066
65.51469644889235,71.3458726832597,0.34046165027322683
76.08144485484075,82.19178139204023,0.20806765868661903
-62.60654126632086,74.21901369614957,0.3221532016795422
-50.52907442829954,64.64837603655359,0.3722864572150622
-36.135345935558234,56.7710901383196,0.39072306132694845
-19.056180367909548,51.4479758673333,0.39862824225596133
-0.003090216496332232,49.55220027959947,0.4007376530024014
19.04489529065529,51.47704318449375,0.3984359006654782
36.100894749802194,56.82453355309725,0.39036370901093054
50.46768429079674,64.72058947108648,0.37165784383924527
62.5187298901601,74.3061973386546,0.32096738198919583
-59.42323602202123,77.50606234091369,0.2915034678736935
-47.622045252894594,68.2837982125585,0.3584118443026853
-33.773418340849645,60.79906179875496,0.3833001296304477
-17.677538426223464,55.81328544803953,0.3927941713579136
-0.003386687007122191,54.054652322840525,0.3954645967823909
17.665831600267865,55.83882385987004,0.3926126977724557
33.742793056655074,60.84635591505812,0.38294383210887173
47.56814684008381,68.34798132350136,0.3577392277468881
59.34530561397301,77.58341803343261,0.2900778175130972
-56.214131900821585,80.94690624531256,0.23762249394012358
-44.767583353212444,72.09662463059944,0.3381415356545649
-31.52142603864209,65.00636846058985,0.37207035523571136
-16.39813339419348,60.34217711849525,0.3849079187456099
-0.007745434499042858,58.70869533845559,0.3882186244125612
16.378548974463797,60.35972623298161,0.38476024577392826
31.48930880897194,65.0390677792424,0.3717485327371317
44.719097122637805,72.14119128430674,0.33747319080633553
56.14764437481654,81.00058824386403,0.23606487482547692
-52.95531990044171,84.53378756441128,0.145650168015286
-41.94289387083603,76.07647882355413,0.3081682744099339
-29.35306609976965,69.37952522114652,0.35397432732350137
-15.194447821844676,65.01943308691229,0.37269358940782
-0.01237376515740607,63.496377741594536,0.3775955023581565
15.170811807300538,65.01530263569369,0.37259816642394067
29.331229982038536,69.37179597087116,0.3537782982356069
41.92311604979756,76.06593787268181,0.3078627538816543
52.93722777779544,84.52120362830351,0.1456812685048451
