0.0008211713866330683,0.0007504842360503972,0.0006823836010880768,0.000623449042905122,0.0005881309043616056,0.0005837559001520276,0.0005975284148007631,0.0006093182018958032,0.0006154539878480136,0.0006315894424915314,0.0006749468739144504,0.0007472950383089483,0.0008311918936669827,0.0009120607282966375,0.0009835584787651896,0.0010401752078905702,0.0010766232153400779,0.0010944842360913754,0.001097320462577045,0.0010817762231454253,0.0010486069368198514,0.0010060539934784174,0.0009541211184114218,0.0008911373442970216
0.001009564963169396,0.0009341206168755889,0.0008592500234954059,0.000788873468991369,0.0007389390957541764,0.0007214086363092065,0.0007270572823472321,0.0007378574227914214,0.0007507180562242866,0.000780054833739996,0.0008403425454162061,0.0009290222660638392,0.0010245123412460089,0.001112583209760487,0.001189108588732779,0.0012483260361477733,0.001284564845263958,0.0013008005917072296,0.0013019905891269445,0.0012844743905588984,0.001248918822966516,0.0012044666800647974,0.001150424242950976,0.001084062154404819
0.0012180461781099439,0.001140319393016398,0.0010606097057461739,0.0009793180506676435,0.0009130461839959025,0.0008789599523879588,0.0008734333096072078,0.0008825129480101168,0.0009041099110618234,0.0009500406449660659,0.0010298890992999077,0.001135483616963029,0.001241376157850027,0.0013346259947866201,0.0014137212419882417,0.0014727330999448895,0.0015062375459820032,0.0015191136626526713,0.0015177781460806727,0.0014981304993852973,0.001460657105781138,0.0014154628152027726,0.001361312810331583,0.0012942746980115771
0.0014400831423699856,0.0013631960609927773,0.0012812952045351267,0.0011907400330528617,0.001107723219320178,0.0010546438861638308,0.001035364344716072,0.001042061485350132,0.001074089901521802,0.001139237661845982,0.0012400001287460327,0.0013617099029943347,0.0014758412726223469,0.001571552362293005,0.0016500531928613782,0.001705509377643466,0.0017335356678813696,0.0017413388704881072,0.001736691570840776,0.0017148260958492756,0.0016759282443672419,0.0016311664367094636,0.0015790845500305295,0.0015145443612709641
0.001666758325882256,0.0015941637102514505,0.0015132030239328742,0.001416193088516593,0.0013177766231819987,0.0012448910856619477,0.0012102698674425483,0.0012140986509621143,0.0012575999135151505,0.0013432003324851394,0.0014643787872046232,0.0015997851733118296,0.001719133579172194,0.001814153976738453,0.0018885243916884065,0.0019369557267054915,0.0019569522701203823,0.001958271721377969,0.001949760364368558,0.0019256905652582645,0.0018858130788430572,0.0018424871377646923,0.0017944856081157923,0.001735653611831367
0.0018874917877838016,0.0018225368112325668,0.0017457721987739205,0.0016460745828226209,0.0015355231007561088,0.0014441288076341152,0.0013940080534666777,0.001394752529449761,0.0014498195378109813,0.0015552258118987083,0.001694143284112215,0.0018392528872936964,0.0019602342508733273,0.0020513597410172224,0.0021181637421250343,0.002156516071408987,0.0021665559615939856,0.0021605375222861767,0.0021479534916579723,0.002121808473020792,0.002081288956105709,0.002040065824985504,0.0019976526964455843,0.00194726197514683
0.0020911269821226597,0.0020365838427096605,0.0019669693429023027,0.0018688647542148829,0.0017511246260255575,0.0016447615344077349,0.0015806588344275951,0.001578431110829115,0.0016440317267552018,0.00176650146022439,0.001918386435136199,0.0020680276211351156,0.0021869384218007326,0.002271342324092984,0.0023277634754776955,0.0023539112880825996,0.0023530381731688976,0.0023395486641675234,0.0023230782244354486,0.0022951033897697926,0.002254143124446273,0.0022152538876980543,0.002179174916818738,0.002139015356078744
0.002267163945361972,0.0022248297464102507,0.0021646153181791306,0.002072266535833478,0.00195328495465219,0.0018373912898823619,0.001762452651746571,0.001757698250003159,0.0018316800706088543,0.001966556068509817,0.0021251188591122627,0.0022736715618520975,0.002387194661423564,0.002462811768054962,0.0025070952251553535,0.0025202047545462847,0.002508600940927863,0.00248826015740633,0.00246846629306674,0.002439008094370365,0.0023976771626621485,0.002360909478738904,0.002331041730940342,0.002301665022969246
0.0024068644270300865,0.002377327997237444,0.0023277695290744305,0.0022445288486778736,0.002130226930603385,0.0020113226491957903,0.0019299488049000502,0.0019233936909586191,0.002002695109695196,0.0021440049167722464,0.0023024440743029118,0.0024447720497846603,0.0025504366494715214,0.0026162085123360157,0.0026479174848645926,0.0026485619600862265,0.00262749707326293,0.002601572312414646,0.002579313702881336,0.0025487947277724743,0.0025070691481232643,0.0024718474596738815,0.002447269158437848,0.002427941421046853
0.002503983210772276,0.002486609620973468,0.0024478542618453503,0.0023756730370223522,0.0022708042524755,0.002155353780835867,0.0020725491922348738,0.002065096516162157,0.002146141603589058,0.002287519397214055,0.002439748030155897,0.0025721141137182713,0.002668604953214526,0.00272453879006207,0.0027445608284324408,0.0027345670387148857,0.0027061505243182182,0.0026763509958982468,0.002652662107720971,0.0026215477846562862,0.002579362830147147,0.002544891322031617,0.002524101175367832,0.0025130060967057943
0.002555017126724124,0.0025481320917606354,0.002519281581044197,0.0024583772756159306,0.002365581225603819,0.0022588036954402924,0.0021793802734464407,0.0021719769574701786,0.0022511868737637997,0.0023869145661592484,0.002528684912249446,0.0026494034100323915,0.0027366550639271736,0.002783701289445162,0.0027940215077251196,0.0027761023957282305,0.0027429184410721064,0.0027111447416245937,0.002687106840312481,0.002655872842296958,0.002613179152831435,0.002578604966402054,0.002559823449701071,0.002554450649768114
