year,weather_file,interpolation_method,layout_id,annual_dni_kwh_m2,positive_dni_hours,annual_dni_weighted_eta,annual_thermal_proxy_mwh,opteff_table_mean,baseline_annual_thermal_proxy_mwh,baseline_annual_dni_weighted_eta,delta_annual_thermal_proxy_pct,delta_annual_dni_weighted_eta_pct,annual_rank
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw6,sb_hy_flux,2012.398,4254,0.3619507736925322,1001687.8244005714,0.35474358804009426,1009300.7727830639,0.36470164326486976,-0.7542794564102451,-0.7542794564102673,12.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw6,sb_pf_energy,2012.398,4254,0.3672371752480516,1016317.7808972362,0.35962572490643774,1009300.7727830639,0.36470164326486976,0.6952345924420067,0.6952345924420067,6.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw6,sb_pf_flux,2012.398,4254,0.3615587534072839,1000602.9201119433,0.35435264625146085,1009300.7727830639,0.36470164326486976,-0.861770138859308,-0.8617701388593191,14.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw6,sb_ta_energy,2012.398,4254,0.36872112925199596,1020424.5787431343,0.361002083088576,1009300.7727830639,0.36470164326486976,1.1021299358958458,1.1021299358958458,3.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw6,sb_ta_flux,2012.398,4254,0.3657469461569363,1012193.6169372894,0.35827741108725925,1009300.7727830639,0.36470164326486976,0.28661864057120123,0.28661864057117903,8.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw12,baseline_full,2012.398,4254,0.36428062935042965,1008135.6295021266,0.35728608332420614,1008135.6295021266,0.36428062935042965,0.0,0.0,10.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw12,ctrl_radial_expand_015,2012.398,4254,0.36085872582196205,998665.6149314409,0.35409984406718314,1008135.6295021266,0.36428062935042965,-0.9393591788202649,-0.9393591788202982,15.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw12,deform_0276,2012.398,4254,0.3764749238063099,1041882.9707745253,0.368531810689137,1008135.6295021266,0.36428062935042965,3.347500106614132,3.347500106614132,1.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw12,deform_0893,2012.398,4254,0.36518122004546694,1010627.9870257318,0.3581512584642348,1008135.6295021266,0.36428062935042965,0.2472244260264933,0.2472244260264933,9.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw12,deform_1387,2012.398,4254,0.36696940000661127,1015576.7210114115,0.3598089438890156,1008135.6295021266,0.36428062935042965,0.7381042085537359,0.7381042085537581,5.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw12,joint_g02_0333,2012.398,4254,0.36781029304898094,1017903.867085923,0.3605554104209499,1008135.6295021266,0.36428062935042965,0.9689408149001322,0.96894081490011,4.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw12,joint_g04_0478,2012.398,4254,0.36160094664124476,1000719.6886114257,0.35481410114389006,1008135.6295021266,0.36428062935042965,-0.7356094431820948,-0.7356094431820837,11.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw12,sb_balanced,2012.398,4254,0.35808944254272806,991001.7071717597,0.35143735306433893,1008135.6295021266,0.36428062935042965,-1.6995652002527284,-1.6995652002527395,16.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw12,sb_hs_energy,2012.398,4254,0.3660870503607065,1013134.8450398527,0.35897294118756157,1008135.6295021266,0.36428062935042965,0.4958871992446934,0.4958871992447156,7.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw12,sb_hs_flux,2012.398,4254,0.36122729513187013,999685.6193547391,0.35443156959351435,1008135.6295021266,0.36428062935042965,-0.8381818775277883,-0.8381818775277994,13.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw12,sb_hy_energy,2012.398,4254,0.37099205397336477,1026709.2942593325,0.3635035268644145,1008135.6295021266,0.36428062935042965,1.8423775743724669,1.8423775743724446,2.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw12,sb_hy_flux,2012.398,4254,0.3615354289798264,1000538.3704640534,0.35474358804009426,1008135.6295021266,0.36428062935042965,-0.7535949346245352,-0.7535949346245463,12.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw12,sb_pf_energy,2012.398,4254,0.3668090143693606,1015132.858608788,0.35962572490643774,1008135.6295021266,0.36428062935042965,0.6940761641483606,0.6940761641483606,6.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw12,sb_pf_flux,2012.398,4254,0.3611449804284198,999457.8159013187,0.35435264625146085,1008135.6295021266,0.36428062935042965,-0.8607783860484663,-0.8607783860484775,14.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw12,sb_ta_energy,2012.398,4254,0.36828917313449067,1019229.1532459975,0.361002083088576,1008135.6295021266,0.36428062935042965,1.1003999282665378,1.1003999282665378,3.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,idw12,sb_ta_flux,2012.398,4254,0.36532297586949375,1011020.2919834391,0.35827741108725925,1008135.6295021266,0.36428062935042965,0.28613833267028266,0.28613833267028266,8.0
