azimuth_deg,zenith_deg,optical_efficiency
-108.3501948979904,75.16418312875807,0.30726686676267767
-99.70177729225928,64.03854613089877,0.36223292177477834
-90.65725218339193,52.62006745858983,0.38343155487272407
-80.10550056197276,41.191926663818805,0.39527446013552214
-65.71597060159884,30.22097528849905,0.4038460136870237
-41.76737971760252,20.89356310756119,0.40914492758574655
-0.026497302993618632,16.626494559832,0.4110248781585051
41.73348136634553,20.88515294103226,0.4090813092162303
65.69781312851728,30.209418907310415,0.40373358186967195
80.09380784226659,41.179351498905866,0.39510542258628917
90.64820738811954,52.607172025574044,0.3832302022560237
99.69373833327666,64.02564752595762,0.36203187699711137
108.34226925936326,75.1515051238466,0.30690150159926777
-103.05694324524782,79.25066189596382,0.2656925204444857
-93.85864772434175,67.91417694123639,0.34958058904675954
-84.05004341676272,56.45567213103373,0.37859186131461814
-72.44239345974279,45.23286191110199,0.3920691326066618
-56.88058979485963,34.856844311949594,0.4011134270719071
-33.525534603785815,26.657467852486846,0.40662994289249016
-0.005258428768570411,23.27836988899996,0.4084459035572276
33.50297054232158,26.677898654682647,0.4065388038475507
56.82712949609572,34.89069018764468,0.40094900469396927
72.36896716902524,45.27713411033382,0.3918308630426784
83.96306065507406,56.510993018947715,0.3782151187018711
93.7605487498762,67.98296840649652,0.34901101634809684
102.94853725010887,79.33652554742933,0.2639269684632999
-88.6185403728444,71.76405180484126,0.33154773060332815
-78.3376295962172,60.3781869708391,0.37219527067727826
-66.17249517001106,49.459019318642675,0.38833427939790993
-50.32140495737494,39.69478288411299,0.3977723362927868
-28.365504891061477,32.38036746674918,0.40347909010679517
0.009640640666447098,29.538923633591054,0.40534465621594923
28.36010953929471,32.410314219362654,0.40336625713380025
50.27776982695923,39.74608726009079,0.39757644555983457
66.09910820422152,49.52588138976194,0.38804422439907355
78.24260993458915,60.459423271408475,0.3717680592159428
88.50579905302101,71.86136077727754,0.3306254875079372
-83.33462704972813,75.97669621658774,0.30334160854825193
-72.78348897352038,64.7642929573502,0.3624409788487671
-60.387715773674316,54.24239576992212,0.38323513218365624
-44.747718069791915,45.12420700831933,0.3934316142480694
-24.459009882458645,38.58265497976083,0.3993238685850655
0.00685277768133119,36.14145341232751,0.40124415339654773
24.452840707919904,38.61495603281848,0.3991980020232893
44.70706095321489,45.181397578715874,0.3932039446998677
60.31532138722909,54.31802368971893,0.38288476091196944
72.6853267847323,64.85586468092242,0.36193055234564364
83.21402125445724,76.0848996346986,0.30229788119804313
-78.5425176876838,80.0325842013464,0.25584703415869087
-67.92328362605228,69.05877029093057,0.34691885121692734
-55.56574516114786,58.95802158345445,0.37634490008970417
-40.40853528427428,50.42751561855299,0.3886028309983972
-21.653755354809192,44.49707335034005,0.39463381852174767
0.006053265849828904,42.34058404282935,0.39660758614214664
21.649824158339783,44.53004394100857,0.394498518150684
40.37432846494073,50.48708991230293,0.38835375514691295
55.50014820329781,59.03760788358674,0.3760025153105002
67.82985159941646,69.15482595863598,0.3462644324833878
78.4235199315471,80.14463694421791,0.25403912123879885
-62.86643323382661,73.95203063324364,0.3201618163150458
-50.76926121867021,64.35396095758055,0.3651791152488546
-36.33266018690327,56.44479011431874,0.38139809712274664
-19.171097298329954,51.09370488331612,0.3885550377398757
0.004741621419469766,49.18686992074891,0.39057223041261857
19.167986107320502,51.124648481893324,0.3884174966002889
36.304905272977436,56.50158908998218,0.3811602635681026
50.71315936158862,64.43054723547205,0.3647214410476913
62.78291851880152,74.04427540098497,0.31917177422303133
-58.1162158941119,78.89095246283817,0.27390819252179227
-46.4501919189689,69.81783861630039,0.3451488383339175
-32.840597206203256,62.494127626955155,0.3705394506897516
-17.142582604575466,57.64173865241062,0.380143354031202
-0.0030083387728438993,55.935990264238555,0.3828151902344135
17.13272369468754,57.665537866037674,0.379997295308684
32.81362297075353,62.53830390400773,0.37028940468307775
46.4017440352506,69.87786298151951,0.3446610045130924
58.04519759374597,78.96320375673993,0.2724918862032614
-52.95531990044171,84.53378756441128,0.15265260334703615
-41.94289387083603,76.07647882355413,0.3057456058705809
-29.35306609976965,69.37952522114652,0.34797142016237764
-15.194447821844676,65.01943308691229,0.3648534579458967
-0.01237376515740607,63.496377741594536,0.3689723233812039
15.170811807300538,65.01530263569369,0.3648032644735049
29.331229982038536,69.37179597087116,0.34779156988924737
41.92311604979756,76.06593787268181,0.30582450252312743
52.93722777779544,84.52120362830351,0.15263214213622223
