candidate_id,heliostat_count,annual_energy_proxy_gwh,energy_ratio_vs_baseline,capex_proxy_musd,lcoe_proxy_cent_kwh,flux_risk_index,min_neighbor_m,terrain_elevation_range_m,terrain_slope_p95_pct,terrain_slope_mean_pct,layout_quality_score,sector_coverage_ratio,annular_coverage_ratio,ellipse_axis_ratio,extent_x_ratio,extent_y_ratio,is_publishable_geometry,x_scale,y_scale,radial_scale,radial_wave,twist,az_wave,petal_amp,petal_order,petal_phase,petal_twist,north_bias,generation,best_strategy,best_aiming_objective,best_intercept_fraction_proxy,best_spillage_proxy,best_peak_to_mean_proxy,best_cv_active_proxy,searched_strategy_count,group_count,joint_loss,delta_energy_pct,delta_peak_to_mean_pct_vs_baseline_best,delta_spillage_pctpt_vs_baseline_best,is_joint_pareto
joint_g04_0450,11915,447.9198267289931,0.9993689701138074,843.621568,15.24962296784588,0.9757471774308003,16.615728010818042,34.522836558460995,1.2666029204101679,1.0095258445254758,0.9712198310117324,1.0,1.0,1.0295044061071175,1.0,0.9712198310117324,1,1.0142912793151253,0.9709937811074952,-0.0031805450620067985,0.007621222361640608,0.03242229504044561,0.015295037649134813,0.0,0.0,0.0,0.0,-0.0019714127286059747,4,staggered_levels:9:0.380:0,1.6878013774656848,0.9949107435619807,0.005089256438019274,1.4880305886984233,0.2188613249348357,23,350,-4.125079896201593,-0.0631029886192569,-4.21246755387179,-0.02951520665366303,1
joint_g03_0376,11915,448.3500440239345,1.0003288423706587,843.621568,15.234990089741927,0.9786918449346624,16.584702481565046,34.43861013884157,1.266964975881406,1.0096687662699004,0.9721578034535883,1.0,1.0,1.0114171053235022,0.9894130384104817,0.9721578034535883,1,1.0068804525471087,0.9836944245896262,-0.01741613031116465,0.007265125054755118,-0.017622405174432573,0.01420402112654885,-0.008138021409287053,4.0,-0.35351757406547946,-0.004825844693545129,0.006042061048647399,3,staggered_levels:9:0.380:2,1.6946373325015287,0.9948234503959545,0.005176549604045455,1.4892969842432506,0.22547266803994664,23,348,-4.101980267657155,0.03288423706586663,-4.130947116549399,-0.02078589005104492,1
joint_g03_0378,11915,447.24001451214065,0.9978522182433044,843.6570793297047,15.273445538866872,0.9802376934186108,17.15054847438847,35.887783242617616,1.2649794325180885,1.008569733157697,1.0,1.0,1.0,1.0229818162223439,1.0,1.0,1,1.0250965711805444,0.9800239618578797,0.019219614351073992,0.012666380526818646,0.03442832933912922,0.012050916339077435,0.0,0.0,0.0,0.0,-0.008318001233645882,3,staggered_levels:9:0.380:0,1.691264013214436,0.9949489065920987,0.00505109340790133,1.4891930988000284,0.2222843474121313,23,352,-4.019506435594486,-0.21477817566956103,-4.137634432212744,-0.03333150966545739,1
joint_g03_0356,11915,447.8365142921909,0.9991830889377659,843.621568,15.252459903221224,0.9787588123087934,16.757889147564672,34.752392584392055,1.2660276327822162,1.0092973715040818,0.9790992415630835,1.0,1.0,1.0265826850944406,1.0,0.9790992415630835,1,1.012951418328807,0.9713057301891451,0.00400472364853682,0.007488649629551882,0.03204111484272137,0.010876898666692707,0.0,0.0,0.0,0.0,-0.0012290194601163739,3,staggered_levels:9:0.380:0,1.6929444737280734,0.9949411365766515,0.005058863423348492,1.4911409998345284,0.2218552399068074,23,350,-3.9619094519201807,-0.0816911062234138,-4.0122441109645575,-0.03255450812074123,1
joint_g03_0396,11915,447.4362171463741,0.9982899725305824,843.6440545929516,15.266512375195715,0.9759004973841423,16.95526120256942,35.56216482379068,1.2651961429217684,1.0092324650662745,0.9932574193252766,1.0,1.0,1.031740564076658,1.0,0.9932574193252766,1,1.0225894891289642,0.9800739349588665,0.008705853533191966,0.006474315503978503,0.034367767680289485,0.02,0.0,0.0,0.0,0.0,0.00819906947099347,3,staggered_levels:9:0.380:0,1.690301308596851,0.9949151186049279,0.005084881395072127,1.4917289861243717,0.21730420360929928,23,350,-3.8803427358736347,-0.17100274694176187,-3.974394246691604,-0.029952710948377703,1
joint_g02_0282,11915,447.52083218190836,0.9984787599784066,843.6468577704278,15.263676574676584,0.975215891735085,16.931225616248387,35.632244260694506,1.2655997830871892,1.009007891920018,1.0,1.0,1.0,1.013329685380032,1.0,1.0,1,1.0217294450305352,0.98004749239408,0.007818220677596606,0.018,0.03244501285975424,0.01656939468671933,0.0,0.0,0.0,0.0,0.008070005925767346,2,staggered_levels:9:0.380:0,1.6972809961854685,0.9948822553487188,0.005117744651281231,1.4942384445359833,0.222957785454022,23,348,-3.729187142439673,-0.1521240021593373,-3.8128553436273083,-0.026666385327467346,1
joint_g03_0354,11915,447.5295045835127,0.9984981092649141,843.6355968731984,15.263177055408942,0.9780391995784262,17.031058659894324,35.350721829961685,1.2660571449237614,1.0088502467788782,1.0,1.0,1.0,1.0181513222020497,1.0,1.0,1,1.0287585424631474,0.9873491279446367,0.0033328427392615746,0.012423834404835847,0.035,0.00933820907490277,0.00534721179757337,6.0,0.12223568483225011,-0.002788210218721175,0.0019974594201755836,3,staggered_levels:9:0.380:0,1.6967178145154997,0.9949299357044459,0.005070064295554122,1.4951386125561286,0.22145166918732317,23,348,-3.6723057208352516,-0.15018907350858868,-3.7549097112649754,-0.03143442090017823,1
joint_g03_0398,11915,447.56127470886895,0.9985689926586891,843.6386763914753,15.262149310320124,0.9754158312606018,16.94997996435383,35.42770978688168,1.2653119931511878,1.0092029285958457,0.9926720964350714,1.0,1.0,1.0272234729663436,1.0,0.9926720964350714,1,1.015086357393477,0.9781180261735231,0.010359492312494719,0.006040498611815221,0.033016743404546633,0.02,0.0,0.0,0.0,0.0,0.00933416653355004,3,staggered_levels:9:0.380:0,1.6970547009078343,0.9948942444083702,0.005105755591629846,1.4958496265510413,0.2206197136205123,23,348,-3.630434901524602,-0.14310073413108526,-3.7091403052966987,-0.027865291292605843,1
joint_g01_0256,11915,447.8029991188251,0.9991083121087643,843.6354757482055,15.253852919024427,0.9858888501041181,17.083442754014612,35.347693705137544,1.2657031995290218,1.008777518117799,1.0,1.0,1.0,1.000950818592395,1.0,1.0,1,1.0115061262620806,0.9897970918453147,0.004337120493259298,0.013988955089565875,-0.0314025418029988,0.013919117845130956,-0.009074581989540486,4.0,-0.6202678923737551,-0.006418192082176323,0.0012758561457333045,1,staggered_levels:9:0.380:5,1.7086583758765208,0.9946254401679201,0.005374559832079906,1.4979893750279412,0.2307294426986936,23,348,-3.5223575429370158,-0.08916878912357262,-3.5714003769549807,-0.00098486724759983,1
joint_g03_0407,11915,447.9759887225582,0.9994942750240156,843.621568,15.24771114835432,0.9711916026846663,16.51163466673893,34.39593083390173,1.2663907596413266,1.009664520825588,0.9674561831730554,1.0,1.0,1.0302416595563426,1.0,0.9674561831730554,1,1.0163475266059598,0.9700427757344272,-0.008312041248645046,0.009081733671466752,0.035,0.015164293235159889,0.0,0.0,0.0,0.0,0.0011735809320463616,3,staggered_levels:9:0.380:0,1.6971491438447508,0.9949093285546938,0.005090671445306172,1.4973963592343242,0.21882411265771085,23,350,-3.506496225896618,-0.05057249759844451,-3.60957400053743,-0.029373705924973237,1
joint_g01_0268,11915,448.09541301910036,0.9997607265832453,843.6295888253686,15.243792330260819,0.9802307006827813,16.913399716876963,35.20052063421599,1.2652385578468217,1.0082084831525657,0.9972913986173597,1.0,1.0,1.0052305647603066,0.9983135287902342,0.9972913986173597,1,1.0160895733479156,0.9974915965199084,-0.012084544865487521,0.012808136427581945,0.035,0.006842560989052668,0.023456728558695798,4.0,0.2789244241779065,-0.010001589168036992,-0.010754728237879839,1,staggered_levels:9:0.380:2,1.7096141669625604,0.9947265565699785,0.005273443430021452,1.4992201557003138,0.2313065430027955,23,346,-3.479012502936323,-0.023927341675467062,-3.4921725408578297,-0.011096507453445259,1
