candidate_id,heliostat_count,annual_energy_proxy_gwh,energy_ratio_vs_baseline,capex_proxy_musd,lcoe_proxy_cent_kwh,flux_risk_index,min_neighbor_m,terrain_elevation_range_m,terrain_slope_p95_pct,terrain_slope_mean_pct,layout_quality_score,sector_coverage_ratio,annular_coverage_ratio,ellipse_axis_ratio,extent_x_ratio,extent_y_ratio,is_publishable_geometry,x_scale,y_scale,radial_scale,radial_wave,twist,az_wave,petal_amp,petal_order,petal_phase,petal_twist,north_bias,generation,best_strategy,best_aiming_objective,best_intercept_fraction_proxy,best_spillage_proxy,best_peak_to_mean_proxy,best_cv_active_proxy,searched_strategy_count,group_count,joint_loss,delta_energy_pct,delta_peak_to_mean_pct_vs_baseline_best,delta_spillage_pctpt_vs_baseline_best,is_joint_pareto,joint_role
baseline_full,11915,448.202656,1.0,843.628136,15.240118650736065,1.0,17.231075502126952,35.16419999999994,1.2659227254653054,1.0086594164645375,1.0,1.0,1.0,1.0062608318340642,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,staggered_levels:9:0.380:5,1.7624293408143807,0.994615591495444,0.0053844085045559,1.553470008777296,0.2283579633402575,23,349,0.0,0.0,0.0,0.0,1,baseline
joint_g04_0478,11915,447.32745628083126,0.9980473125104178,843.640973807182,15.270168432224692,0.9723898460807618,16.841469515598686,35.48514517954891,1.2654998954989083,1.0091370304675409,0.9914373094682862,1.0,1.0,1.032038494986687,1.0,0.9914373094682862,1,1.0245715386868754,0.967491455216682,0.0149451692252497,0.0158694034828801,0.0327734933094814,0.0153624528971213,0.0,0.0,0.0,0.0,-0.0019014352357344,4,staggered_levels:9:0.380:5,1.644771462861816,0.994595528963618,0.0054044710363819,1.441274627383948,0.2208873842975919,23,350,-7.1028078252294975,-0.1952687489582216,-7.222243156252162,0.002006253182607,1,J_flux_receiver_boundary
joint_g02_0333,11915,448.20939489952616,1.0000150353850783,843.621568,15.239770864176547,0.9711424453756102,16.625108197957733,34.57121227539574,1.2671760742158316,1.0097747807827229,0.9727612859085426,1.0,1.0,1.0138214396669365,0.9923807188003086,0.9727612859085426,1,1.0094165212928008,0.9861410760647382,-0.0147551688861235,0.0058375296966209,-0.0211529326898028,0.0191647057953243,-0.0085281661963969,4.0,-0.0582815454515214,-0.0067648022852049,0.0060717829869053,2,staggered_levels:9:0.380:2,1.6914471292404034,0.9948551086626772,0.0051448913373227,1.4864210185733555,0.225349161741051,23,348,-4.273473493220861,0.0015035385078521,-4.3160788315902865,-0.0239517167233138,1,J_bal_no_energy_loss
joint_g02_0303,11915,448.6109945825794,1.0009110579268397,843.621568,15.226128115285492,0.9703172690888572,16.498349550862915,34.36951638583878,1.2673721958564577,1.0098028141732087,0.965352331678326,1.0,1.0,1.011501677237196,0.965352331678326,0.9703801158967156,1,1.0001912935895876,0.9867021159854809,-0.024398363543357,0.0148054693944608,-0.0348507576123455,0.0089980255119791,-0.0118949873974047,4.0,-0.0419700298417367,-0.0050501568726971,0.0096748752020333,2,staggered_levels:9:0.380:3,1.70798859706871,0.994714798083256,0.0052852019167438,1.4995900191632734,0.2285362193176393,23,346,-3.430585859258187,0.0911057926839653,-3.46836368321205,-0.0099206587812039,1,J_gain_receiver_gate
joint_g00_0097,11915,448.80228682864305,1.0013378564821425,843.621568,15.219638308233469,0.9989822818286392,16.714143237063144,34.027543846154,1.266361965538276,1.0096217856649103,0.97,1.0,1.0,1.0062608318340642,0.97,0.97,1,0.97,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,staggered_levels:9:0.380:5,1.7611502973263748,0.994615329918889,0.0053846700811109,1.5523032524745637,0.2282058057120456,23,349,-0.0885316187809803,0.1337856482142463,-0.0751064581961946,2.6157655508285416e-05,1,max_energy_receiver_gate
joint_g01_0254,11915,447.7948105788937,0.9990900423822872,843.6618221659428,15.254608237351228,1.004007380530304,17.465571862087867,36.00635414857015,1.2654571336678595,1.0081907514418362,1.0,1.0,1.0,1.0154042058570942,1.0,1.0,1,1.0207724924946422,1.0153474102900462,-0.0017779891289873,0.0078132854242101,-0.0103013654934754,-0.0135859473890089,0.0,0.0,0.0,0.0,0.0109055089596784,1,staggered_levels:9:0.380:0,1.7714336228997922,0.994988372837772,0.0050116271622281,1.5679213353435633,0.2245745298941762,23,343,0.9803087287060024,-0.0909957617712842,0.9302610597317962,-0.0372781342327765,1,min_spillage
joint_g04_0444,11915,446.8720844127962,0.9970313170406474,843.6785962430974,15.286410720630458,0.9741459465508254,17.12997501067428,36.42570607743596,1.2657913788775546,1.0088921751535176,1.0,1.0,1.0,1.034365623653364,1.0,1.0,1,1.035,0.9782513726406672,0.0218608164361652,0.014304532937904,0.035,0.02,0.0,0.0,0.0,0.0,0.000992612870932,4,staggered_levels:9:0.380:5,1.6583683751510274,0.9946078142415838,0.0053921857584161,1.4552317962878158,0.2205217047390644,23,350,-6.155848107579845,-0.2968682959352597,-6.32379202266039,0.0007777253860252,1,max_geometry_quality
joint_g03_0355,11915,447.29164902525207,0.9979674217398036,843.6451426838623,15.27146632646024,0.9753864801521668,16.879981830091797,35.58936709655677,1.2651260356166176,1.0090238058231498,0.9950411046675376,1.0,1.0,1.027943227212207,1.0,0.9950411046675376,1,1.0239931289854014,0.9689209955498528,0.0164722426358469,0.017692880565539,0.0325239679714286,0.0175740940238355,0.0,0.0,0.0,0.0,-0.004042651612334,3,staggered_levels:9:0.380:5,1.655398919767035,0.9946128562155988,0.0053871437844011,1.45183450701574,0.2211392083473151,23,350,-6.429049417998954,-0.2032578260196427,-6.5424823902169305,0.0002735279845289,1,joint_extra
