candidate_id,heliostat_count,annual_energy_proxy_gwh,energy_ratio_vs_baseline,capex_proxy_musd,lcoe_proxy_cent_kwh,flux_risk_index,min_neighbor_m,terrain_elevation_range_m,terrain_slope_p95_pct,terrain_slope_mean_pct,layout_quality_score,sector_coverage_ratio,annular_coverage_ratio,ellipse_axis_ratio,extent_x_ratio,extent_y_ratio,is_publishable_geometry,x_scale,y_scale,radial_scale,radial_wave,twist,az_wave,petal_amp,petal_order,petal_phase,petal_twist,north_bias,generation,best_strategy,best_aiming_objective,best_intercept_fraction_proxy,best_spillage_proxy,best_peak_to_mean_proxy,best_cv_active_proxy,searched_strategy_count,group_count,joint_loss,delta_energy_pct,delta_peak_to_mean_pct_vs_baseline_best,delta_spillage_pctpt_vs_baseline_best,is_joint_pareto
joint_g00_0120,11915,448.0897335547523,0.9997480549395769,843.6266356987027,15.243932181249631,1.0016251319155487,17.151113085903017,35.12669246756559,1.266583606340974,1.008612493412628,1.0,1.0,1.0,1.0071767140084043,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.02,6.0,0.0,0.0,0.0,0,staggered_levels:9:0.380:5,1.7378613653776491,0.9945468983277945,0.005453101672205474,1.5250857210751991,0.23280524346268225,23,344,-1.7720810115208048,-0.025194506042314213,-1.8271538904338192,0.006869316764956945,0
joint_g03_0362,11915,446.83620266992,0.9969512600789229,843.6916924596533,15.28787555290638,0.9713918565943499,17.163707682479426,36.75311149133199,1.2654506416216726,1.008606582428154,1.0,1.0,1.0,1.032680104091643,1.0,1.0,1,1.035,0.9775213211223043,0.0230209972282987,0.018,0.035,0.019664378492600314,-0.013449010916954785,6.0,-0.07816555752695137,-0.003810077608527646,-0.005041598185888545,3,staggered_levels:9:0.380:8,1.7284639148090482,0.9947292193345508,0.005270780665449171,1.5234076363021245,0.22421441846503934,23,350,-1.7674948986757282,-0.3048739921077126,-1.9351755943349702,-0.011362783910673357,0
joint_g03_0411,11915,448.10881506314087,0.999790628333851,843.6283619094975,15.243314249886936,0.9788012299751772,16.930257236695947,35.16984773743661,1.2657342137260266,1.0091602105633397,0.994117127122541,1.0,1.0,1.0105810631107557,0.994117127122541,0.9983852212085061,1,1.005871787135823,0.9933063939261821,-0.004662786787264657,0.013717359212756457,-0.021976312067491247,0.015089629178755913,-0.005370762856834012,4.0,-0.045578918071420685,-0.004908857474926402,0.009851573725059602,3,staggered_levels:9:0.380:3,1.7321013017511264,0.9947598539993506,0.0052401460006493705,1.5261156207295012,0.22573954535610588,23,345,-1.7493417292913476,-0.020937166614898306,-1.7608571709295417,-0.014426250390653372,0
joint_g01_0228,11915,448.17761558501576,0.999944131489073,843.6334381671394,15.241065929895388,0.9996830613782682,17.161964114799186,35.296754178484434,1.2664045726538211,1.0085872761806605,0.9920811172576486,1.0,1.0,1.0238217518582933,0.9920811172576486,1.0,1,1.0167591169798436,1.017172776385966,-0.018480989007058746,0.010431624131317171,-0.006644889539125138,-0.002693662861265046,0.0,0.0,0.0,0.0,0.011258822373828263,1,staggered_levels:9:0.380:7,1.7380510768590989,0.9946182799722958,0.0053817200277042065,1.5264036238160055,0.2319672171322185,23,343,-1.7392450628427896,-0.005586851092698186,-1.7423178309437737,-0.00026884768516977076,0
joint_g00_0148,11915,447.86356157626903,0.9992434350417349,843.6535008870916,15.252116083279018,1.0140683672238957,17.156131502916864,35.79832217728972,1.265280047097105,1.0076041734621533,0.9849211290527203,1.0,1.0,1.0511701066536865,0.9849211290527203,1.0,1,0.9756155066590612,0.9909691904774313,0.02469532933163166,0.017459536050131924,-0.009252086572926605,-0.016948113757896524,0.0,0.0,0.0,0.0,-0.005086580559535691,0,staggered_levels:9:0.380:2,1.7411664479972555,0.9947942289046716,0.005205771095328382,1.525879122602499,0.23846257030327705,23,347,-1.7344699600096107,-0.0756564958265149,-1.776081032714194,-0.017863740922752225,0
joint_g01_0220,11915,447.8196213367715,0.9991453984975304,843.6217055222464,15.253037753316741,0.9876086682835656,17.112625173388494,35.0034380561608,1.2660727289894926,1.0092883204963456,0.9997759159889783,1.0,1.0,1.0126783154998724,1.0,0.9997759159889783,1,0.9973148936719533,0.9794992895671897,0.016769260589617856,0.001421650550995821,0.005271248566216429,0.01760282787003664,0.016586967161031224,6.0,2.01253105613711,-0.0047374719563760236,0.0049385373681836015,1,staggered_levels:9:0.380:0,1.7313870855479152,0.9949166067209941,0.005083393279005866,1.5258051770322816,0.22666420741678978,23,347,-1.7338379756855287,-0.08546015024696318,-1.7808410583213585,-0.030101522555003868,0
joint_g01_0240,11915,447.5249014044318,0.9984878389574554,843.6375422688134,15.263369247072145,0.9822649287269026,16.953379767679852,35.39935672033266,1.265574018094353,1.0089646778056913,0.9986172060068903,1.0,1.0,1.0176438627272577,1.0,0.9986172060068903,1,1.026241609243252,0.9819900173575058,0.0056278713817846954,0.015258808304950801,0.018005375130242467,0.011267783920940818,0.0,0.0,0.0,0.0,0.002172678737111239,1,staggered_levels:9:0.380:2,1.7288329424460673,0.9947868423105022,0.005213157689497816,1.5257567045270835,0.22211217878999895,23,348,-1.7007924739782654,-0.15121610425445908,-1.7839613313182179,-0.017125081505808826,0
joint_g01_0262,11915,447.1791044657617,0.997716319792986,843.6544971695334,15.275479173967673,0.9937590626303353,17.314262920487604,35.82322923833476,1.2664009231970117,1.0085734312775048,1.0,1.0,1.0,1.0363431855961327,1.0,1.0,1,1.035,1.0003073893246748,0.008380640829441902,-0.005999532161845711,-0.004485919393757473,0.007780261837900243,-0.017141450998750092,4.0,-2.2019562328102382,-0.006507612098236169,0.012,1,staggered_levels:9:0.380:0,1.7281447303272448,0.9949130885049278,0.005086911495072233,1.5254391185133742,0.22279630846448667,23,348,-1.6788025726527973,-0.22836802070139717,-1.8044049840385656,-0.029749700948367153,0
joint_g04_0467,11915,447.76890253896477,0.9990322380842044,843.621568,15.254762978645221,0.9777492814855646,16.67803713545414,34.67005582237539,1.265263521318967,1.0094637075859392,0.9729666199232758,1.0,1.0,1.0366395412605989,1.0,0.9729666199232758,1,1.0191483333808398,0.9680564955476321,0.0019490548940863679,0.00668341989356475,0.02738151615552528,0.008509744784451816,0.0,0.0,0.0,0.0,-0.0028811094503862775,4,staggered_levels:9:0.380:5,1.730316917826396,0.9946089278953498,0.005391072104650174,1.5268144278070153,0.22101998038243914,23,350,-1.6164482029870824,-0.09677619157956174,-1.7158735488727483,0.0006663600094269917,0
joint_g03_0416,11915,447.6983476238698,0.9988748206433427,843.6281082507187,15.257285331940201,0.9768691117258157,16.952810088835783,35.16350626796566,1.2649762386505425,1.0085223344313587,0.9939687014420263,1.0,1.0,1.0113630910875564,1.0,0.9939687014420263,1,1.0129575620058362,0.979668657621985,0.008588096134135243,0.014667977286735724,0.035,0.01641333897291522,-0.012045692088225644,8.0,-0.3074010385992955,-0.001176865357004727,-0.00818678291068954,3,staggered_levels:9:0.380:5,1.7384893620118755,0.9946288113713525,0.005371188628647494,1.5279928128809133,0.23053097164057337,23,349,-1.5781336585889016,-0.11251793566573465,-1.6400185232050557,-0.0013219875908410117,0
