layout_id,strategy,layout_sha256,sample_sha256,full_heliostat_count,sampled_heliostat_count,ray_count_requested,raydata_rows,sun_day,sun_hour,sun_x,sun_y,sun_z,elapsed_s,receiver_absorbed_unique_rays,receiver_intercept_per_requested_ray,peak_flux_w_m2,mean_active_flux_w_m2,peak_to_active_mean,active_flux_cv,total_receiver_power_proxy_w,condition_id
baseline_full,staggered_levels:9:0.380:2,f267f54661b9776e332606a1b612b4aa1c0699d9f77f38f9fdcfb7c6b0e4b561,5e8521f580460b42ace51cb2b17df4404406f4da3b0d9bd315737d410fc96127,11915,6000,60000,116502,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,6.257503986358643,39188.0,0.6531333333333333,2507059.536199286,790134.0050743097,3.1729548660084625,0.2782396912718697,8187220758.714802,d20_h14
baseline_full,staggered_levels:9:0.380:3,f267f54661b9776e332606a1b612b4aa1c0699d9f77f38f9fdcfb7c6b0e4b561,5e8521f580460b42ace51cb2b17df4404406f4da3b0d9bd315737d410fc96127,11915,6000,60000,116546,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,5.27690577507019,39128.0,0.6521333333333333,2519716.062049572,788457.663103967,3.1957531519575317,0.2728591655128616,8215954172.989637,d20_h14
baseline_full,staggered_levels:9:0.380:5,f267f54661b9776e332606a1b612b4aa1c0699d9f77f38f9fdcfb7c6b0e4b561,5e8521f580460b42ace51cb2b17df4404406f4da3b0d9bd315737d410fc96127,11915,6000,60000,116483,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,5.271765470504761,39087.0,0.65145,1880408.450772726,779158.6734703304,2.4133831975424065,0.2671351675677519,8166613901.705948,d20_h14
joint_g02_0333,visible_equator,3f25b15176fb7d169f770dab18b1652fd75f2c558423516aa10633a196b74c5c,c21db5d833b2606ea7685c7dc97527db4c637fbb4c54726278991b1313e38730,11915,6000,60000,116531,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,5.562294006347656,42981.0,0.71635,2508597.458584573,842035.1884666781,2.97920739292696,0.3128473838673721,8985168947.285295,d20_h14
joint_g02_0333,five_point,3f25b15176fb7d169f770dab18b1652fd75f2c558423516aa10633a196b74c5c,c21db5d833b2606ea7685c7dc97527db4c637fbb4c54726278991b1313e38730,11915,6000,60000,116566,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,5.20509672164917,38788.0,0.6464666666666666,2076228.019303624,773148.7613361242,2.6854185418541854,0.2659152824310342,8053273241.274897,d20_h14
joint_g02_0333,staggered_levels:9:0.380:2,3f25b15176fb7d169f770dab18b1652fd75f2c558423516aa10633a196b74c5c,c21db5d833b2606ea7685c7dc97527db4c637fbb4c54726278991b1313e38730,11915,6000,60000,116549,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,5.884116888046265,39325.0,0.6554166666666666,1884036.387613943,782708.1993339749,2.4070737846072325,0.2641498477245252,8232192326.990925,d20_h14
joint_g02_0333,staggered_levels:9:0.380:3,3f25b15176fb7d169f770dab18b1652fd75f2c558423516aa10633a196b74c5c,c21db5d833b2606ea7685c7dc97527db4c637fbb4c54726278991b1313e38730,11915,6000,60000,116568,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,5.366400957107544,39408.0,0.6568,2087007.6952741293,782144.7820946333,2.668313773934527,0.2696613275454142,8224479925.536289,d20_h14
joint_g02_0333,staggered_levels:9:0.380:5,3f25b15176fb7d169f770dab18b1652fd75f2c558423516aa10633a196b74c5c,c21db5d833b2606ea7685c7dc97527db4c637fbb4c54726278991b1313e38730,11915,6000,60000,116533,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,5.7579731941223145,39143.0,0.6523833333333333,2300842.42478611,787581.7862729215,2.9214012625589043,0.279255322783581,8187443184.854794,d20_h14
joint_g02_0303,visible_equator,a98f933d38905dcec0b1a2e910b3a077fc60eb6dcbdb386969ef4cbff6107f98,5e93d0d55864a659199011c6caf41ac6f14f8c5b5bd4afb7db51e5c0d2c3494c,11915,6000,60000,116627,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,5.659600257873535,43593.0,0.72655,2899953.379343153,839968.583883126,3.452454573880415,0.3151381900946408,9029833404.693296,d20_h14
joint_g02_0303,five_point,a98f933d38905dcec0b1a2e910b3a077fc60eb6dcbdb386969ef4cbff6107f98,5e93d0d55864a659199011c6caf41ac6f14f8c5b5bd4afb7db51e5c0d2c3494c,11915,6000,60000,116576,20,14.0,-0.4688176331969026,-0.788684455783609,0.3977271124891626,5.74130654335022,38875.0,0.6479166666666667,2085113.270380538,776633.7173489992,2.6848090982940698,0.2704591895281799,8105877838.604341,d20_h14
